,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,SKESA,0,395598
1,Bacillus_subtilis,SKESA,1,2236
2,Bacillus_subtilis,SKESA,2,0
3,Bacillus_subtilis,SKESA,3,0
4,Bacillus_subtilis,SKESA,4,0
5,Bacillus_subtilis,SKESA,5,0
6,Bacillus_subtilis,SKESA,6,0
7,Bacillus_subtilis,SKESA,7,0
8,Bacillus_subtilis,SKESA,8,0
9,Bacillus_subtilis,SKESA,9,0
10,Bacillus_subtilis,SKESA,10,0
11,Enterococcus_faecalis,SKESA,0,386125
12,Enterococcus_faecalis,SKESA,1,1146
13,Enterococcus_faecalis,SKESA,2,0
14,Enterococcus_faecalis,SKESA,3,0
15,Enterococcus_faecalis,SKESA,4,0
16,Enterococcus_faecalis,SKESA,5,0
17,Enterococcus_faecalis,SKESA,6,0
18,Enterococcus_faecalis,SKESA,7,0
19,Enterococcus_faecalis,SKESA,8,0
20,Enterococcus_faecalis,SKESA,9,0
21,Enterococcus_faecalis,SKESA,10,0
22,Escherichia_coli_plasmid,SKESA,0,109639
23,Escherichia_coli_plasmid,SKESA,1,109639
24,Escherichia_coli_plasmid,SKESA,2,0
25,Escherichia_coli_plasmid,SKESA,3,0
26,Escherichia_coli_plasmid,SKESA,4,0
27,Escherichia_coli_plasmid,SKESA,5,0
28,Escherichia_coli_plasmid,SKESA,6,0
29,Escherichia_coli_plasmid,SKESA,7,0
30,Escherichia_coli_plasmid,SKESA,8,0
31,Escherichia_coli_plasmid,SKESA,9,0
32,Escherichia_coli_plasmid,SKESA,10,0
33,Escherichia_coli,SKESA,0,161937
34,Escherichia_coli,SKESA,1,1034
35,Escherichia_coli,SKESA,2,0
36,Escherichia_coli,SKESA,3,0
37,Escherichia_coli,SKESA,4,0
38,Escherichia_coli,SKESA,5,0
39,Escherichia_coli,SKESA,6,0
40,Escherichia_coli,SKESA,7,0
41,Escherichia_coli,SKESA,8,0
42,Escherichia_coli,SKESA,9,0
43,Escherichia_coli,SKESA,10,0
44,Lactobacillus_fermentum,SKESA,0,121675
45,Lactobacillus_fermentum,SKESA,1,1053
46,Lactobacillus_fermentum,SKESA,2,0
47,Lactobacillus_fermentum,SKESA,3,0
48,Lactobacillus_fermentum,SKESA,4,0
49,Lactobacillus_fermentum,SKESA,5,0
50,Lactobacillus_fermentum,SKESA,6,0
51,Lactobacillus_fermentum,SKESA,7,0
52,Lactobacillus_fermentum,SKESA,8,0
53,Lactobacillus_fermentum,SKESA,9,0
54,Lactobacillus_fermentum,SKESA,10,0
55,Listeria_monocytogenes,SKESA,0,542703
56,Listeria_monocytogenes,SKESA,1,1229
57,Listeria_monocytogenes,SKESA,2,0
58,Listeria_monocytogenes,SKESA,3,0
59,Listeria_monocytogenes,SKESA,4,0
60,Listeria_monocytogenes,SKESA,5,0
61,Listeria_monocytogenes,SKESA,6,0
62,Listeria_monocytogenes,SKESA,7,0
63,Listeria_monocytogenes,SKESA,8,0
64,Listeria_monocytogenes,SKESA,9,0
65,Listeria_monocytogenes,SKESA,10,0
66,Pseudomonas_aeruginosa,SKESA,0,244643
67,Pseudomonas_aeruginosa,SKESA,1,1010
68,Pseudomonas_aeruginosa,SKESA,2,0
69,Pseudomonas_aeruginosa,SKESA,3,0
70,Pseudomonas_aeruginosa,SKESA,4,0
71,Pseudomonas_aeruginosa,SKESA,5,0
72,Pseudomonas_aeruginosa,SKESA,6,0
73,Pseudomonas_aeruginosa,SKESA,7,0
74,Pseudomonas_aeruginosa,SKESA,8,0
75,Pseudomonas_aeruginosa,SKESA,9,0
76,Pseudomonas_aeruginosa,SKESA,10,0
77,Salmonella_enterica,SKESA,0,144206
78,Salmonella_enterica,SKESA,1,1025
79,Salmonella_enterica,SKESA,2,0
80,Salmonella_enterica,SKESA,3,0
81,Salmonella_enterica,SKESA,4,0
82,Salmonella_enterica,SKESA,5,0
83,Salmonella_enterica,SKESA,6,0
84,Salmonella_enterica,SKESA,7,0
85,Salmonella_enterica,SKESA,8,0
86,Salmonella_enterica,SKESA,9,0
87,Salmonella_enterica,SKESA,10,0
88,Staphylococcus_aureus,SKESA,0,175652
89,Staphylococcus_aureus,SKESA,1,1173
90,Staphylococcus_aureus,SKESA,2,0
91,Staphylococcus_aureus,SKESA,3,0
92,Staphylococcus_aureus,SKESA,4,0
