,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,BCALM2,0,0
1,Bacillus_subtilis,BCALM2,1,
2,Bacillus_subtilis,BCALM2,2,
3,Bacillus_subtilis,BCALM2,3,
4,Bacillus_subtilis,BCALM2,4,
5,Bacillus_subtilis,BCALM2,5,
6,Bacillus_subtilis,BCALM2,6,
7,Bacillus_subtilis,BCALM2,7,
8,Bacillus_subtilis,BCALM2,8,
9,Bacillus_subtilis,BCALM2,9,
10,Bacillus_subtilis,BCALM2,10,
11,Enterococcus_faecalis,BCALM2,0,0
12,Enterococcus_faecalis,BCALM2,1,
13,Enterococcus_faecalis,BCALM2,2,
14,Enterococcus_faecalis,BCALM2,3,
15,Enterococcus_faecalis,BCALM2,4,
16,Enterococcus_faecalis,BCALM2,5,
17,Enterococcus_faecalis,BCALM2,6,
18,Enterococcus_faecalis,BCALM2,7,
19,Enterococcus_faecalis,BCALM2,8,
20,Enterococcus_faecalis,BCALM2,9,
21,Enterococcus_faecalis,BCALM2,10,
22,Escherichia_coli_plasmid,BCALM2,0,0
23,Escherichia_coli_plasmid,BCALM2,1,
24,Escherichia_coli_plasmid,BCALM2,2,
25,Escherichia_coli_plasmid,BCALM2,3,
26,Escherichia_coli_plasmid,BCALM2,4,
27,Escherichia_coli_plasmid,BCALM2,5,
28,Escherichia_coli_plasmid,BCALM2,6,
29,Escherichia_coli_plasmid,BCALM2,7,
30,Escherichia_coli_plasmid,BCALM2,8,
31,Escherichia_coli_plasmid,BCALM2,9,
32,Escherichia_coli_plasmid,BCALM2,10,
33,Escherichia_coli,BCALM2,0,0
34,Escherichia_coli,BCALM2,1,
35,Escherichia_coli,BCALM2,2,
36,Escherichia_coli,BCALM2,3,
37,Escherichia_coli,BCALM2,4,
38,Escherichia_coli,BCALM2,5,
39,Escherichia_coli,BCALM2,6,
40,Escherichia_coli,BCALM2,7,
41,Escherichia_coli,BCALM2,8,
42,Escherichia_coli,BCALM2,9,
43,Escherichia_coli,BCALM2,10,
44,Lactobacillus_fermentum,BCALM2,0,0
45,Lactobacillus_fermentum,BCALM2,1,
46,Lactobacillus_fermentum,BCALM2,2,
47,Lactobacillus_fermentum,BCALM2,3,
48,Lactobacillus_fermentum,BCALM2,4,
49,Lactobacillus_fermentum,BCALM2,5,
50,Lactobacillus_fermentum,BCALM2,6,
51,Lactobacillus_fermentum,BCALM2,7,
52,Lactobacillus_fermentum,BCALM2,8,
53,Lactobacillus_fermentum,BCALM2,9,
54,Lactobacillus_fermentum,BCALM2,10,
55,Listeria_monocytogenes,BCALM2,0,0
56,Listeria_monocytogenes,BCALM2,1,
57,Listeria_monocytogenes,BCALM2,2,
58,Listeria_monocytogenes,BCALM2,3,
59,Listeria_monocytogenes,BCALM2,4,
60,Listeria_monocytogenes,BCALM2,5,
61,Listeria_monocytogenes,BCALM2,6,
62,Listeria_monocytogenes,BCALM2,7,
63,Listeria_monocytogenes,BCALM2,8,
64,Listeria_monocytogenes,BCALM2,9,
65,Listeria_monocytogenes,BCALM2,10,
66,Pseudomonas_aeruginosa,BCALM2,0,0
67,Pseudomonas_aeruginosa,BCALM2,1,
68,Pseudomonas_aeruginosa,BCALM2,2,
69,Pseudomonas_aeruginosa,BCALM2,3,
70,Pseudomonas_aeruginosa,BCALM2,4,
71,Pseudomonas_aeruginosa,BCALM2,5,
72,Pseudomonas_aeruginosa,BCALM2,6,
73,Pseudomonas_aeruginosa,BCALM2,7,
74,Pseudomonas_aeruginosa,BCALM2,8,
75,Pseudomonas_aeruginosa,BCALM2,9,
76,Pseudomonas_aeruginosa,BCALM2,10,
77,Salmonella_enterica,BCALM2,0,0
78,Salmonella_enterica,BCALM2,1,
79,Salmonella_enterica,BCALM2,2,
80,Salmonella_enterica,BCALM2,3,
81,Salmonella_enterica,BCALM2,4,
82,Salmonella_enterica,BCALM2,5,
83,Salmonella_enterica,BCALM2,6,
84,Salmonella_enterica,BCALM2,7,
85,Salmonella_enterica,BCALM2,8,
86,Salmonella_enterica,BCALM2,9,
87,Salmonella_enterica,BCALM2,10,
88,Staphylococcus_aureus,BCALM2,0,0
89,Staphylococcus_aureus,BCALM2,1,
90,Staphylococcus_aureus,BCALM2,2,
91,Staphylococcus_aureus,BCALM2,3,
92,Staphylococcus_aureus,BCALM2,4,
93,Staphylococcus_aureus,BCALM2,5,
94,Staphylococcus_aureus,BCALM2,6,
95,Staphylococcus_aureus,BCALM2,7,
96,Staphylococcus_aureus,BCALM2,8,
97,Staphylococcus_aureus,BCALM2,9,
98,Staphylococcus_aureus,BCALM2,10,
99,Staphylococcus_aureus_plasmid1,BCALM2,0,0
100,Staphylococcus_aureus_plasmid1,BCALM2,1,
101,Staphylococcus_aureus_plasmid1,BCALM2,2,
102,Staphylococcus_aureus_plasmid1,BCALM2,3,
103,Staphylococcus_aureus_plasmid1,BCALM2,4,
104,Staphylococcus_aureus_plasmid1,BCALM2,5,
105,Staphylococcus_aureus_plasmid1,BCALM2,6,
106,Staphylococcus_aureus_plasmid1,BCALM2,7,
107,Staphylococcus_aureus_plasmid1,BCALM2,8,
108,Staphylococcus_aureus_plasmid1,BCALM2,9,
109,Staphylococcus_aureus_plasmid1,BCALM2,10,
110,Staphylococcus_aureus_plasmid2,BCALM2,0,0
111,Staphylococcus_aureus_plasmid2,BCALM2,1,
112,Staphylococcus_aureus_plasmid2,BCALM2,2,
113,Staphylococcus_aureus_plasmid2,BCALM2,3,
114,Staphylococcus_aureus_plasmid2,BCALM2,4,
115,Staphylococcus_aureus_plasmid2,BCALM2,5,
116,Staphylococcus_aureus_plasmid2,BCALM2,6,
117,Staphylococcus_aureus_plasmid2,BCALM2,7,
118,Staphylococcus_aureus_plasmid2,BCALM2,8,
119,Staphylococcus_aureus_plasmid2,BCALM2,9,
120,Staphylococcus_aureus_plasmid2,BCALM2,10,
121,Staphylococcus_aureus_plasmid3,BCALM2,0,0
122,Staphylococcus_aureus_plasmid3,BCALM2,1,
123,Staphylococcus_aureus_plasmid3,BCALM2,2,
124,Staphylococcus_aureus_plasmid3,BCALM2,3,
125,Staphylococcus_aureus_plasmid3,BCALM2,4,
126,Staphylococcus_aureus_plasmid3,BCALM2,5,
127,Staphylococcus_aureus_plasmid3,BCALM2,6,
128,Staphylococcus_aureus_plasmid3,BCALM2,7,
129,Staphylococcus_aureus_plasmid3,BCALM2,8,
130,Staphylococcus_aureus_plasmid3,BCALM2,9,
131,Staphylococcus_aureus_plasmid3,BCALM2,10,
