,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,BCALM2,3367944,1049,Bacillus_subtilis,0
1,1,LHS,BCALM2,3763057,1021,Bacillus_subtilis,0
2,2,LHS,BCALM2,3841445,1018,Bacillus_subtilis,0
3,3,LHS,BCALM2,4170939,1082,Bacillus_subtilis,0
4,4,LHS,BCALM2,4222352,1029,Bacillus_subtilis,0
5,5,LHS,BCALM2,4578239,1046,Bacillus_subtilis,0
6,6,LHS,BCALM2,4807296,1149,Bacillus_subtilis,0
7,7,LHS,BCALM2,6306543,1122,Bacillus_subtilis,0
8,8,LHS,BCALM2,6600330,1062,Bacillus_subtilis,0
9,9,LHS,BCALM2,7270538,1212,Bacillus_subtilis,0
10,10,LHS,BCALM2,7442045,1177,Bacillus_subtilis,0
