,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,GATBMiniaPipeline,Bacillus_subtilis,14,3622,60
1,GATBMiniaPipeline,Bacillus_subtilis,38,1561,60
2,GATBMiniaPipeline,Bacillus_subtilis,43,18332,60
3,GATBMiniaPipeline,Bacillus_subtilis,49,1209,30.824263008607677
4,GATBMiniaPipeline,Bacillus_subtilis,56,8812,60
5,GATBMiniaPipeline,Bacillus_subtilis,58,53628,60
6,GATBMiniaPipeline,Bacillus_subtilis,82,39730,60
7,GATBMiniaPipeline,Bacillus_subtilis,88,12904,60
8,GATBMiniaPipeline,Bacillus_subtilis,92,104069,60
9,GATBMiniaPipeline,Bacillus_subtilis,96,21142,60
10,GATBMiniaPipeline,Bacillus_subtilis,110,72111,60
11,GATBMiniaPipeline,Bacillus_subtilis,119,44765,60
12,GATBMiniaPipeline,Bacillus_subtilis,120,15545,60
13,GATBMiniaPipeline,Bacillus_subtilis,130,43453,60
14,GATBMiniaPipeline,Bacillus_subtilis,134,1675,60
15,GATBMiniaPipeline,Bacillus_subtilis,139,93801,60
16,GATBMiniaPipeline,Bacillus_subtilis,141,29698,60
17,GATBMiniaPipeline,Bacillus_subtilis,144,49407,60
18,GATBMiniaPipeline,Bacillus_subtilis,152,83676,49.22600911253014
19,GATBMiniaPipeline,Bacillus_subtilis,168,32062,60
20,GATBMiniaPipeline,Bacillus_subtilis,171,33743,60
21,GATBMiniaPipeline,Bacillus_subtilis,172,104002,60
22,GATBMiniaPipeline,Bacillus_subtilis,177,38292,60
23,GATBMiniaPipeline,Bacillus_subtilis,188,39003,60
24,GATBMiniaPipeline,Bacillus_subtilis,193,57469,60
25,GATBMiniaPipeline,Bacillus_subtilis,205,108034,60
26,GATBMiniaPipeline,Bacillus_subtilis,215,63745,60
27,GATBMiniaPipeline,Bacillus_subtilis,221,19332,60
28,GATBMiniaPipeline,Bacillus_subtilis,225,1541,60
29,GATBMiniaPipeline,Bacillus_subtilis,226,31311,60
30,GATBMiniaPipeline,Bacillus_subtilis,233,42250,60
31,GATBMiniaPipeline,Bacillus_subtilis,234,23332,60
32,GATBMiniaPipeline,Bacillus_subtilis,236,67123,60
33,GATBMiniaPipeline,Bacillus_subtilis,238,50440,60
34,GATBMiniaPipeline,Bacillus_subtilis,239,60909,60
35,GATBMiniaPipeline,Bacillus_subtilis,241,12789,60
36,GATBMiniaPipeline,Bacillus_subtilis,242,63491,60
37,GATBMiniaPipeline,Bacillus_subtilis,244,28977,60
38,GATBMiniaPipeline,Bacillus_subtilis,246,50796,60
39,GATBMiniaPipeline,Bacillus_subtilis,250,52423,60
40,GATBMiniaPipeline,Bacillus_subtilis,287,91403,60
41,GATBMiniaPipeline,Bacillus_subtilis,300,8743,60
42,GATBMiniaPipeline,Bacillus_subtilis,302,20336,60
43,GATBMiniaPipeline,Bacillus_subtilis,303,9592,60
44,GATBMiniaPipeline,Bacillus_subtilis,306,28293,60
45,GATBMiniaPipeline,Bacillus_subtilis,308,5948,60
46,GATBMiniaPipeline,Bacillus_subtilis,317,36488,60
47,GATBMiniaPipeline,Bacillus_subtilis,321,63075,60
