,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,MEGAHIT,k141_1,1297,Bacillus_subtilis,0
1,1,LNN,MEGAHIT,k141_701,4192,Pseudomonas_aeruginosa,0
2,2,LNN,MEGAHIT,k141_702,1510,Pseudomonas_aeruginosa,0
3,3,LNN,MEGAHIT,k141_464,9592,Bacillus_subtilis,0
4,4,LNN,MEGAHIT,k141_704,1179,Pseudomonas_aeruginosa,0
5,5,LNN,MEGAHIT,k141_471,1599,Pseudomonas_aeruginosa,0
6,6,LNN,MEGAHIT,k141_1393,11744,Bacillus_subtilis,0
7,7,LNN,MEGAHIT,k141_43,4626,Listeria_monocytogenes,0
8,8,LNN,MEGAHIT,k141_48,1160,Escherichia_coli,0
9,9,LNN,MEGAHIT,k141_937,31311,Bacillus_subtilis,0
10,10,LNN,MEGAHIT,k141_938,5624,Bacillus_subtilis,0
11,11,LNN,MEGAHIT,k141_1163,50587,Bacillus_subtilis,0
12,12,LNN,MEGAHIT,k141_1398,41660,Bacillus_subtilis,0
13,13,LNN,MEGAHIT,k141_78,30016,Bacillus_subtilis,0
14,14,LNN,MEGAHIT,k141_472,54714,Pseudomonas_aeruginosa,0
15,15,LNN,MEGAHIT,k141_232,82744,Bacillus_subtilis,0
16,16,LNN,MEGAHIT,k141_1168,26966,Pseudomonas_aeruginosa,0
17,17,LNN,MEGAHIT,k141_238,1338,Pseudomonas_aeruginosa,0
18,18,LNN,MEGAHIT,k141_1196,1181,Pseudomonas_aeruginosa,0
19,19,LNN,MEGAHIT,k141_1641,88306,Pseudomonas_aeruginosa,0
20,20,LNN,MEGAHIT,k141_1401,35948,Pseudomonas_aeruginosa,0
21,21,LNN,MEGAHIT,k141_1425,2910,Pseudomonas_aeruginosa,0
22,22,LNN,MEGAHIT,k141_1426,2910,Pseudomonas_aeruginosa,0
23,23,LNN,MEGAHIT,k141_473,54852,Bacillus_subtilis,0
24,24,LNN,MEGAHIT,k141_1438,3722,Pseudomonas_aeruginosa,0
25,25,LNN,MEGAHIT,k141_1455,1306,Pseudomonas_aeruginosa,0
26,26,LNN,MEGAHIT,k141_1472,1877,Lactobacillus_fermentum,0
27,27,LNN,MEGAHIT,k141_254,59070,Bacillus_subtilis,0
28,28,LNN,MEGAHIT,k141_262,1299,Salmonella_enterica,0
29,29,LNN,MEGAHIT,k141_277,1061,Escherichia_coli,0
30,30,LNN,MEGAHIT,k141_477,55060,Pseudomonas_aeruginosa,0
31,31,LNN,MEGAHIT,k141_79,122571,Bacillus_subtilis,0
32,32,LNN,MEGAHIT,k141_705,183377,Bacillus_subtilis,0
33,33,LNN,MEGAHIT,k141_705,183377,Bacillus_subtilis,0
34,34,LNN,MEGAHIT,k141_710,1383,Pseudomonas_aeruginosa,0
35,35,LNN,MEGAHIT,k141_716,1575,Pseudomonas_aeruginosa,0
36,36,LNN,MEGAHIT,k141_1645,123054,Pseudomonas_aeruginosa,0
37,37,LNN,MEGAHIT,k141_1669,2139,Listeria_monocytogenes,0
38,38,LNN,MEGAHIT,k141_82,59910,Bacillus_subtilis,0
39,39,LNN,MEGAHIT,k141_92,15627,Pseudomonas_aeruginosa,0
40,40,LNN,MEGAHIT,k141_95,3320,Pseudomonas_aeruginosa,0
41,41,LNN,MEGAHIT,k141_718,78335,Bacillus_subtilis,0
42,42,LNN,MEGAHIT,k141_722,3375,Pseudomonas_aeruginosa,0
43,43,LNN,MEGAHIT,k141_110,25991,Bacillus_subtilis,0
44,44,LNN,MEGAHIT,k141_1486,193477,Pseudomonas_aeruginosa,0
45,45,LNN,MEGAHIT,k141_724,56854,Pseudomonas_aeruginosa,0
46,46,LNN,MEGAHIT,k141_1502,1641,Bacillus_subtilis,0
47,47,LNN,MEGAHIT,k141_1520,1075,Salmonella_enterica,0
48,48,LNN,MEGAHIT,k141_1526,1076,Escherichia_coli,0
49,49,LNN,MEGAHIT,k141_728,22186,Pseudomonas_aeruginosa,0
50,50,LNN,MEGAHIT,k141_1543,21275,Pseudomonas_aeruginosa,0
51,51,LNN,MEGAHIT,k141_1713,132525,Bacillus_subtilis,0
52,52,LNN,MEGAHIT,k141_286,256754,Pseudomonas_aeruginosa,0
53,53,LNN,MEGAHIT,k141_733,50740,Pseudomonas_aeruginosa,0
54,54,LNN,MEGAHIT,k141_735,4890,Pseudomonas_aeruginosa,0
