,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,IDBA-UD,0,165545
1,Bacillus_subtilis,IDBA-UD,1,165545
2,Bacillus_subtilis,IDBA-UD,2,165545
3,Bacillus_subtilis,IDBA-UD,3,165545
4,Bacillus_subtilis,IDBA-UD,4,165545
5,Bacillus_subtilis,IDBA-UD,5,122499
6,Bacillus_subtilis,IDBA-UD,6,122499
7,Bacillus_subtilis,IDBA-UD,7,122499
8,Bacillus_subtilis,IDBA-UD,8,109843
9,Bacillus_subtilis,IDBA-UD,9,109843
10,Bacillus_subtilis,IDBA-UD,10,107393
11,Bacillus_subtilis,IDBA-UD,11,107393
12,Bacillus_subtilis,IDBA-UD,12,107393
13,Bacillus_subtilis,IDBA-UD,13,104069
14,Bacillus_subtilis,IDBA-UD,14,104069
15,Bacillus_subtilis,IDBA-UD,15,104069
16,Bacillus_subtilis,IDBA-UD,16,101732
17,Bacillus_subtilis,IDBA-UD,17,101732
18,Bacillus_subtilis,IDBA-UD,18,101188
19,Bacillus_subtilis,IDBA-UD,19,101188
20,Bacillus_subtilis,IDBA-UD,20,101188
21,Bacillus_subtilis,IDBA-UD,21,100754
22,Bacillus_subtilis,IDBA-UD,22,100754
23,Bacillus_subtilis,IDBA-UD,23,98722
24,Bacillus_subtilis,IDBA-UD,24,98722
25,Bacillus_subtilis,IDBA-UD,25,98722
26,Bacillus_subtilis,IDBA-UD,26,95967
27,Bacillus_subtilis,IDBA-UD,27,95967
28,Bacillus_subtilis,IDBA-UD,28,91503
29,Bacillus_subtilis,IDBA-UD,29,91503
30,Bacillus_subtilis,IDBA-UD,30,87597
31,Bacillus_subtilis,IDBA-UD,31,87597
32,Bacillus_subtilis,IDBA-UD,32,83599
33,Bacillus_subtilis,IDBA-UD,33,83599
34,Bacillus_subtilis,IDBA-UD,34,83066
35,Bacillus_subtilis,IDBA-UD,35,83066
36,Bacillus_subtilis,IDBA-UD,36,81544
37,Bacillus_subtilis,IDBA-UD,37,81544
38,Bacillus_subtilis,IDBA-UD,38,71893
39,Bacillus_subtilis,IDBA-UD,39,71893
40,Bacillus_subtilis,IDBA-UD,40,69056
41,Bacillus_subtilis,IDBA-UD,41,69056
42,Bacillus_subtilis,IDBA-UD,42,58223
43,Bacillus_subtilis,IDBA-UD,43,58127
44,Bacillus_subtilis,IDBA-UD,44,58127
45,Bacillus_subtilis,IDBA-UD,45,57086
46,Bacillus_subtilis,IDBA-UD,46,55821
47,Bacillus_subtilis,IDBA-UD,47,55821
48,Bacillus_subtilis,IDBA-UD,48,53402
49,Bacillus_subtilis,IDBA-UD,49,53080
50,Bacillus_subtilis,IDBA-UD,50,51975
51,Bacillus_subtilis,IDBA-UD,51,51975
52,Bacillus_subtilis,IDBA-UD,52,51713
53,Bacillus_subtilis,IDBA-UD,53,50980
54,Bacillus_subtilis,IDBA-UD,54,50796
55,Bacillus_subtilis,IDBA-UD,55,50472
56,Bacillus_subtilis,IDBA-UD,56,50472
57,Bacillus_subtilis,IDBA-UD,57,50440
58,Bacillus_subtilis,IDBA-UD,58,49760
59,Bacillus_subtilis,IDBA-UD,59,49466
60,Bacillus_subtilis,IDBA-UD,60,47462
61,Bacillus_subtilis,IDBA-UD,61,47403
62,Bacillus_subtilis,IDBA-UD,62,47403
63,Bacillus_subtilis,IDBA-UD,63,46836
64,Bacillus_subtilis,IDBA-UD,64,45245
65,Bacillus_subtilis,IDBA-UD,65,44489
66,Bacillus_subtilis,IDBA-UD,66,44364
67,Bacillus_subtilis,IDBA-UD,67,43453
68,Bacillus_subtilis,IDBA-UD,68,42619
69,Bacillus_subtilis,IDBA-UD,69,42250
70,Bacillus_subtilis,IDBA-UD,70,42235
71,Bacillus_subtilis,IDBA-UD,71,41222
72,Bacillus_subtilis,IDBA-UD,72,38182
73,Bacillus_subtilis,IDBA-UD,73,36385
74,Bacillus_subtilis,IDBA-UD,74,35384
75,Bacillus_subtilis,IDBA-UD,75,35116
76,Bacillus_subtilis,IDBA-UD,76,34524
77,Bacillus_subtilis,IDBA-UD,77,33743
78,Bacillus_subtilis,IDBA-UD,78,32032
79,Bacillus_subtilis,IDBA-UD,79,31311
80,Bacillus_subtilis,IDBA-UD,80,31215
81,Bacillus_subtilis,IDBA-UD,81,30450
82,Bacillus_subtilis,IDBA-UD,82,29780
83,Bacillus_subtilis,IDBA-UD,83,29698
84,Bacillus_subtilis,IDBA-UD,84,26470
85,Bacillus_subtilis,IDBA-UD,85,25949
86,Bacillus_subtilis,IDBA-UD,86,23458
87,Bacillus_subtilis,IDBA-UD,87,23330
88,Bacillus_subtilis,IDBA-UD,88,23022
89,Bacillus_subtilis,IDBA-UD,89,22652
90,Bacillus_subtilis,IDBA-UD,90,20336
91,Bacillus_subtilis,IDBA-UD,91,19332
92,Bacillus_subtilis,IDBA-UD,92,17644
93,Bacillus_subtilis,IDBA-UD,93,15616
94,Bacillus_subtilis,IDBA-UD,94,14902
95,Bacillus_subtilis,IDBA-UD,95,12452
96,Bacillus_subtilis,IDBA-UD,96,9921
97,Bacillus_subtilis,IDBA-UD,97,6166
98,Bacillus_subtilis,IDBA-UD,98,2141
