,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,IDBA-UD,0,0
1,Bacillus_subtilis,IDBA-UD,1,0
2,Bacillus_subtilis,IDBA-UD,2,0
3,Bacillus_subtilis,IDBA-UD,3,0
4,Bacillus_subtilis,IDBA-UD,4,0
5,Bacillus_subtilis,IDBA-UD,5,1
6,Bacillus_subtilis,IDBA-UD,6,1
7,Bacillus_subtilis,IDBA-UD,7,1
8,Bacillus_subtilis,IDBA-UD,8,2
9,Bacillus_subtilis,IDBA-UD,9,2
10,Bacillus_subtilis,IDBA-UD,10,3
11,Bacillus_subtilis,IDBA-UD,11,3
12,Bacillus_subtilis,IDBA-UD,12,3
13,Bacillus_subtilis,IDBA-UD,13,4
14,Bacillus_subtilis,IDBA-UD,14,4
15,Bacillus_subtilis,IDBA-UD,15,4
16,Bacillus_subtilis,IDBA-UD,16,5
17,Bacillus_subtilis,IDBA-UD,17,5
18,Bacillus_subtilis,IDBA-UD,18,6
19,Bacillus_subtilis,IDBA-UD,19,6
20,Bacillus_subtilis,IDBA-UD,20,6
21,Bacillus_subtilis,IDBA-UD,21,7
22,Bacillus_subtilis,IDBA-UD,22,7
23,Bacillus_subtilis,IDBA-UD,23,8
24,Bacillus_subtilis,IDBA-UD,24,8
25,Bacillus_subtilis,IDBA-UD,25,8
26,Bacillus_subtilis,IDBA-UD,26,9
27,Bacillus_subtilis,IDBA-UD,27,9
28,Bacillus_subtilis,IDBA-UD,28,10
29,Bacillus_subtilis,IDBA-UD,29,10
30,Bacillus_subtilis,IDBA-UD,30,11
31,Bacillus_subtilis,IDBA-UD,31,11
32,Bacillus_subtilis,IDBA-UD,32,12
33,Bacillus_subtilis,IDBA-UD,33,12
34,Bacillus_subtilis,IDBA-UD,34,13
35,Bacillus_subtilis,IDBA-UD,35,13
36,Bacillus_subtilis,IDBA-UD,36,14
37,Bacillus_subtilis,IDBA-UD,37,14
38,Bacillus_subtilis,IDBA-UD,38,15
39,Bacillus_subtilis,IDBA-UD,39,15
40,Bacillus_subtilis,IDBA-UD,40,16
41,Bacillus_subtilis,IDBA-UD,41,16
42,Bacillus_subtilis,IDBA-UD,42,17
43,Bacillus_subtilis,IDBA-UD,43,18
44,Bacillus_subtilis,IDBA-UD,44,18
45,Bacillus_subtilis,IDBA-UD,45,19
46,Bacillus_subtilis,IDBA-UD,46,20
47,Bacillus_subtilis,IDBA-UD,47,20
48,Bacillus_subtilis,IDBA-UD,48,21
49,Bacillus_subtilis,IDBA-UD,49,22
50,Bacillus_subtilis,IDBA-UD,50,23
51,Bacillus_subtilis,IDBA-UD,51,23
52,Bacillus_subtilis,IDBA-UD,52,24
53,Bacillus_subtilis,IDBA-UD,53,25
54,Bacillus_subtilis,IDBA-UD,54,26
55,Bacillus_subtilis,IDBA-UD,55,27
56,Bacillus_subtilis,IDBA-UD,56,27
