,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,GATBMiniaPipeline,12,1566,Listeria_monocytogenes,0
1,1,LNN,GATBMiniaPipeline,14,3622,Bacillus_subtilis,0
2,2,LNN,GATBMiniaPipeline,31,33322,Pseudomonas_aeruginosa,0
3,3,LNN,GATBMiniaPipeline,34,2052,Pseudomonas_aeruginosa,0
4,4,LNN,GATBMiniaPipeline,38,1561,Bacillus_subtilis,0
5,5,LNN,GATBMiniaPipeline,40,5420,Pseudomonas_aeruginosa,0
6,6,LNN,GATBMiniaPipeline,43,18332,Bacillus_subtilis,0
7,7,LNN,GATBMiniaPipeline,49,1209,Bacillus_subtilis,0
8,8,LNN,GATBMiniaPipeline,51,52299,Listeria_monocytogenes,0
9,9,LNN,GATBMiniaPipeline,56,8812,Bacillus_subtilis,0
10,10,LNN,GATBMiniaPipeline,58,53628,Bacillus_subtilis,0
11,11,LNN,GATBMiniaPipeline,62,4213,Pseudomonas_aeruginosa,0
12,12,LNN,GATBMiniaPipeline,73,2452,Listeria_monocytogenes,0
13,13,LNN,GATBMiniaPipeline,78,2828,Pseudomonas_aeruginosa,0
14,14,LNN,GATBMiniaPipeline,82,39730,Bacillus_subtilis,0
15,15,LNN,GATBMiniaPipeline,88,12904,Bacillus_subtilis,0
16,16,LNN,GATBMiniaPipeline,92,104069,Bacillus_subtilis,0
17,17,LNN,GATBMiniaPipeline,94,56870,Pseudomonas_aeruginosa,0
18,18,LNN,GATBMiniaPipeline,96,21142,Bacillus_subtilis,0
19,19,LNN,GATBMiniaPipeline,97,45210,Pseudomonas_aeruginosa,0
20,20,LNN,GATBMiniaPipeline,104,36665,Pseudomonas_aeruginosa,0
21,21,LNN,GATBMiniaPipeline,106,3739,Pseudomonas_aeruginosa,0
22,22,LNN,GATBMiniaPipeline,110,72111,Bacillus_subtilis,0
23,23,LNN,GATBMiniaPipeline,111,2305,Lactobacillus_fermentum,0
24,24,LNN,GATBMiniaPipeline,115,1367,Pseudomonas_aeruginosa,0
25,25,LNN,GATBMiniaPipeline,116,119143,Pseudomonas_aeruginosa,0
26,26,LNN,GATBMiniaPipeline,119,44765,Bacillus_subtilis,0
27,27,LNN,GATBMiniaPipeline,120,15545,Bacillus_subtilis,0
28,28,LNN,GATBMiniaPipeline,130,43453,Bacillus_subtilis,0
29,29,LNN,GATBMiniaPipeline,132,106387,Pseudomonas_aeruginosa,0
30,30,LNN,GATBMiniaPipeline,134,1675,Bacillus_subtilis,0
31,31,LNN,GATBMiniaPipeline,139,93801,Bacillus_subtilis,0
32,32,LNN,GATBMiniaPipeline,141,29698,Bacillus_subtilis,0
33,33,LNN,GATBMiniaPipeline,143,5543,Pseudomonas_aeruginosa,0
34,34,LNN,GATBMiniaPipeline,144,49407,Bacillus_subtilis,0
35,35,LNN,GATBMiniaPipeline,150,2555,Pseudomonas_aeruginosa,0
36,36,LNN,GATBMiniaPipeline,152,83676,Bacillus_subtilis,0
37,37,LNN,GATBMiniaPipeline,167,1801,Pseudomonas_aeruginosa,0
38,38,LNN,GATBMiniaPipeline,168,32062,Bacillus_subtilis,0
39,39,LNN,GATBMiniaPipeline,170,1195,Escherichia_coli,0
40,40,LNN,GATBMiniaPipeline,171,33743,Bacillus_subtilis,0
41,41,LNN,GATBMiniaPipeline,172,104002,Bacillus_subtilis,0
42,42,LNN,GATBMiniaPipeline,173,118879,Pseudomonas_aeruginosa,0
43,43,LNN,GATBMiniaPipeline,177,38292,Bacillus_subtilis,0
44,44,LNN,GATBMiniaPipeline,188,39003,Bacillus_subtilis,0
45,45,LNN,GATBMiniaPipeline,189,1497,Pseudomonas_aeruginosa,0
46,46,LNN,GATBMiniaPipeline,191,3408,Pseudomonas_aeruginosa,0
47,47,LNN,GATBMiniaPipeline,192,1197,Pseudomonas_aeruginosa,0
48,48,LNN,GATBMiniaPipeline,193,57469,Bacillus_subtilis,0
49,49,LNN,GATBMiniaPipeline,203,21517,Pseudomonas_aeruginosa,0
50,50,LNN,GATBMiniaPipeline,204,90204,Pseudomonas_aeruginosa,0
51,51,LNN,GATBMiniaPipeline,205,108034,Bacillus_subtilis,0
52,52,LNN,GATBMiniaPipeline,208,5301,Pseudomonas_aeruginosa,0
53,53,LNN,GATBMiniaPipeline,215,63745,Bacillus_subtilis,0
54,54,LNN,GATBMiniaPipeline,216,1212,Pseudomonas_aeruginosa,0
55,55,LNN,GATBMiniaPipeline,221,19332,Bacillus_subtilis,0
56,56,LNN,GATBMiniaPipeline,225,1541,Bacillus_subtilis,0
57,57,LNN,GATBMiniaPipeline,226,31311,Bacillus_subtilis,0
58,58,LNN,GATBMiniaPipeline,227,49230,Pseudomonas_aeruginosa,0
59,59,LNN,GATBMiniaPipeline,228,4110,Pseudomonas_aeruginosa,0
60,60,LNN,GATBMiniaPipeline,233,42250,Bacillus_subtilis,0
61,61,LNN,GATBMiniaPipeline,234,23332,Bacillus_subtilis,0
62,62,LNN,GATBMiniaPipeline,236,67123,Bacillus_subtilis,0
63,63,LNN,GATBMiniaPipeline,238,50440,Bacillus_subtilis,0
64,64,LNN,GATBMiniaPipeline,239,60909,Bacillus_subtilis,0
65,65,LNN,GATBMiniaPipeline,241,12789,Bacillus_subtilis,0
66,66,LNN,GATBMiniaPipeline,242,63491,Bacillus_subtilis,0
67,67,LNN,GATBMiniaPipeline,244,28977,Bacillus_subtilis,0
68,68,LNN,GATBMiniaPipeline,246,50796,Bacillus_subtilis,0
69,69,LNN,GATBMiniaPipeline,247,215420,Pseudomonas_aeruginosa,0
70,70,LNN,GATBMiniaPipeline,250,52423,Bacillus_subtilis,0
71,71,LNN,GATBMiniaPipeline,252,56327,Pseudomonas_aeruginosa,0
72,72,LNN,GATBMiniaPipeline,254,38219,Pseudomonas_aeruginosa,0
73,73,LNN,GATBMiniaPipeline,257,1428,Pseudomonas_aeruginosa,0
74,74,LNN,GATBMiniaPipeline,268,91067,Pseudomonas_aeruginosa,0
75,75,LNN,GATBMiniaPipeline,287,91403,Bacillus_subtilis,0
76,76,LNN,GATBMiniaPipeline,292,258554,Pseudomonas_aeruginosa,0
77,77,LNN,GATBMiniaPipeline,296,4419,Pseudomonas_aeruginosa,0
78,78,LNN,GATBMiniaPipeline,298,337763,Pseudomonas_aeruginosa,0
79,79,LNN,GATBMiniaPipeline,300,8743,Bacillus_subtilis,0
80,80,LNN,GATBMiniaPipeline,301,37082,Listeria_monocytogenes,0
81,81,LNN,GATBMiniaPipeline,302,20336,Bacillus_subtilis,0
82,82,LNN,GATBMiniaPipeline,303,9592,Bacillus_subtilis,0
83,83,LNN,GATBMiniaPipeline,306,28293,Bacillus_subtilis,0
84,84,LNN,GATBMiniaPipeline,308,5948,Bacillus_subtilis,0
85,85,LNN,GATBMiniaPipeline,313,1065,Pseudomonas_aeruginosa,0
86,86,LNN,GATBMiniaPipeline,314,22104,Pseudomonas_aeruginosa,0
87,87,LNN,GATBMiniaPipeline,317,36488,Bacillus_subtilis,0
88,88,LNN,GATBMiniaPipeline,320,5016,Pseudomonas_aeruginosa,0
89,89,LNN,GATBMiniaPipeline,321,63075,Bacillus_subtilis,0
90,90,LNN,GATBMiniaPipeline,323,107330,Bacillus_subtilis,0
91,91,LNN,GATBMiniaPipeline,326,32608,Pseudomonas_aeruginosa,0
92,92,LNN,GATBMiniaPipeline,327,1655,Pseudomonas_aeruginosa,0
93,93,LNN,GATBMiniaPipeline,329,42100,Bacillus_subtilis,0
94,94,LNN,GATBMiniaPipeline,331,81544,Bacillus_subtilis,0
95,95,LNN,GATBMiniaPipeline,335,208878,Bacillus_subtilis,0
96,96,LNN,GATBMiniaPipeline,340,14275,Pseudomonas_aeruginosa,0
97,97,LNN,GATBMiniaPipeline,342,351149,Listeria_monocytogenes,0
98,98,LNN,GATBMiniaPipeline,343,112890,Bacillus_subtilis,0
99,99,LNN,GATBMiniaPipeline,346,1572,Lactobacillus_fermentum,0
100,100,LNN,GATBMiniaPipeline,347,45958,Pseudomonas_aeruginosa,0
101,101,LNN,GATBMiniaPipeline,350,1061,Escherichia_coli,0
102,102,LNN,GATBMiniaPipeline,353,1575,Pseudomonas_aeruginosa,0
103,103,LNN,GATBMiniaPipeline,354,1152,Pseudomonas_aeruginosa,0
104,104,LNN,GATBMiniaPipeline,361,15197,Bacillus_subtilis,0
105,105,LNN,GATBMiniaPipeline,363,55821,Bacillus_subtilis,0
106,106,LNN,GATBMiniaPipeline,364,1293,Pseudomonas_aeruginosa,0
107,107,LNN,GATBMiniaPipeline,365,22920,Bacillus_subtilis,0
108,108,LNN,GATBMiniaPipeline,367,1422,Bacillus_subtilis,0
109,109,LNN,GATBMiniaPipeline,369,26884,Pseudomonas_aeruginosa,0
110,110,LNN,GATBMiniaPipeline,372,1621,Salmonella_enterica,0
111,111,LNN,GATBMiniaPipeline,376,1818,Pseudomonas_aeruginosa,0
112,112,LNN,GATBMiniaPipeline,377,2135,Pseudomonas_aeruginosa,0
113,113,LNN,GATBMiniaPipeline,379,6238,Pseudomonas_aeruginosa,0
114,114,LNN,GATBMiniaPipeline,380,52333,Bacillus_subtilis,0
115,115,LNN,GATBMiniaPipeline,381,171434,Pseudomonas_aeruginosa,0
116,116,LNN,GATBMiniaPipeline,382,171277,Pseudomonas_aeruginosa,0
117,117,LNN,GATBMiniaPipeline,383,100754,Bacillus_subtilis,0
118,118,LNN,GATBMiniaPipeline,384,36238,Bacillus_subtilis,0
119,119,LNN,GATBMiniaPipeline,389,47860,Pseudomonas_aeruginosa,0
120,120,LNN,GATBMiniaPipeline,391,35866,Pseudomonas_aeruginosa,0
121,121,LNN,GATBMiniaPipeline,400,14799,Bacillus_subtilis,0
122,122,LNN,GATBMiniaPipeline,415,2621,Pseudomonas_aeruginosa,0
123,123,LNN,GATBMiniaPipeline,417,1224,Pseudomonas_aeruginosa,0
124,124,LNN,GATBMiniaPipeline,424,1171,Salmonella_enterica,0
125,125,LNN,GATBMiniaPipeline,426,7790,Bacillus_subtilis,0
126,126,LNN,GATBMiniaPipeline,427,187355,Pseudomonas_aeruginosa,0
127,127,LNN,GATBMiniaPipeline,428,11663,Bacillus_subtilis,0
128,128,LNN,GATBMiniaPipeline,429,132163,Bacillus_subtilis,0
129,129,LNN,GATBMiniaPipeline,433,1257,Pseudomonas_aeruginosa,0
130,130,LNN,GATBMiniaPipeline,435,29640,Bacillus_subtilis,0
131,131,LNN,GATBMiniaPipeline,439,5624,Bacillus_subtilis,0
132,132,LNN,GATBMiniaPipeline,445,2682,Pseudomonas_aeruginosa,0
133,133,LNN,GATBMiniaPipeline,447,25950,Bacillus_subtilis,0
134,134,LNN,GATBMiniaPipeline,448,1268,Pseudomonas_aeruginosa,0
135,135,LNN,GATBMiniaPipeline,451,61779,Pseudomonas_aeruginosa,0
136,136,LNN,GATBMiniaPipeline,453,18251,Bacillus_subtilis,0
137,137,LNN,GATBMiniaPipeline,455,50873,Bacillus_subtilis,0
138,138,LNN,GATBMiniaPipeline,463,78279,Bacillus_subtilis,0
139,139,LNN,GATBMiniaPipeline,467,1230,Pseudomonas_aeruginosa,0
140,140,LNN,GATBMiniaPipeline,470,50472,Bacillus_subtilis,0
141,141,LNN,GATBMiniaPipeline,471,385686,Pseudomonas_aeruginosa,0
142,142,LNN,GATBMiniaPipeline,479,1761,Pseudomonas_aeruginosa,0
143,143,LNN,GATBMiniaPipeline,480,31216,Bacillus_subtilis,0
144,144,LNN,GATBMiniaPipeline,481,204663,Pseudomonas_aeruginosa,0
145,145,LNN,GATBMiniaPipeline,483,462106,Pseudomonas_aeruginosa,0
146,146,LNN,GATBMiniaPipeline,485,1035,Escherichia_coli,0
147,147,LNN,GATBMiniaPipeline,488,294681,Pseudomonas_aeruginosa,0
148,148,LNN,GATBMiniaPipeline,495,68586,Pseudomonas_aeruginosa,0
149,149,LNN,GATBMiniaPipeline,496,254631,Listeria_monocytogenes,0
150,150,LNN,GATBMiniaPipeline,497,6111,Bacillus_subtilis,0
151,151,LNN,GATBMiniaPipeline,500,1383,Pseudomonas_aeruginosa,0
152,152,LNN,GATBMiniaPipeline,504,140561,Listeria_monocytogenes,0
153,153,LNN,GATBMiniaPipeline,512,1468,Pseudomonas_aeruginosa,0
154,154,LNN,GATBMiniaPipeline,513,7854,Bacillus_subtilis,0
155,155,LNN,GATBMiniaPipeline,515,1111,Pseudomonas_aeruginosa,0
156,156,LNN,GATBMiniaPipeline,516,2828,Pseudomonas_aeruginosa,0
157,157,LNN,GATBMiniaPipeline,522,42619,Bacillus_subtilis,0
158,158,LNN,GATBMiniaPipeline,524,2196,Bacillus_subtilis,0
159,159,LNN,GATBMiniaPipeline,533,16875,Bacillus_subtilis,0
160,160,LNN,GATBMiniaPipeline,535,318722,Pseudomonas_aeruginosa,0
161,161,LNN,GATBMiniaPipeline,537,211019,Pseudomonas_aeruginosa,0
162,162,LNN,GATBMiniaPipeline,539,15545,Pseudomonas_aeruginosa,0
163,163,LNN,GATBMiniaPipeline,540,14903,Bacillus_subtilis,0
164,164,LNN,GATBMiniaPipeline,542,50498,Bacillus_subtilis,0
165,165,LNN,GATBMiniaPipeline,545,15578,Bacillus_subtilis,0
166,166,LNN,GATBMiniaPipeline,549,53080,Bacillus_subtilis,0
167,167,LNN,GATBMiniaPipeline,550,1175,Salmonella_enterica,0
168,168,LNN,GATBMiniaPipeline,551,53332,Pseudomonas_aeruginosa,0
169,169,LNN,GATBMiniaPipeline,554,3166,Bacillus_subtilis,0
170,170,LNN,GATBMiniaPipeline,556,54101,Bacillus_subtilis,0
171,171,LNN,GATBMiniaPipeline,558,32673,Bacillus_subtilis,0
172,172,LNN,GATBMiniaPipeline,560,54797,Pseudomonas_aeruginosa,0
173,173,LNN,GATBMiniaPipeline,562,124229,Listeria_monocytogenes,0
174,174,LNN,GATBMiniaPipeline,565,59890,Pseudomonas_aeruginosa,0
175,175,LNN,GATBMiniaPipeline,567,1106,Pseudomonas_aeruginosa,0
176,176,LNN,GATBMiniaPipeline,568,3990,Pseudomonas_aeruginosa,0
177,177,LNN,GATBMiniaPipeline,576,95420,Pseudomonas_aeruginosa,0
178,178,LNN,GATBMiniaPipeline,577,76492,Pseudomonas_aeruginosa,0
179,179,LNN,GATBMiniaPipeline,581,4742,Pseudomonas_aeruginosa,0
180,180,LNN,GATBMiniaPipeline,586,88073,Pseudomonas_aeruginosa,0
181,181,LNN,GATBMiniaPipeline,589,3238,Pseudomonas_aeruginosa,0
182,182,LNN,GATBMiniaPipeline,591,21820,Pseudomonas_aeruginosa,0
183,183,LNN,GATBMiniaPipeline,598,73755,Pseudomonas_aeruginosa,0
184,184,LNN,GATBMiniaPipeline,600,465450,Pseudomonas_aeruginosa,0
185,185,LNN,GATBMiniaPipeline,606,41211,Bacillus_subtilis,0
186,186,LNN,GATBMiniaPipeline,611,23513,Bacillus_subtilis,0
187,187,LNN,GATBMiniaPipeline,612,143170,Listeria_monocytogenes,0
188,188,LNN,GATBMiniaPipeline,613,99728,Listeria_monocytogenes,0
189,189,LNN,GATBMiniaPipeline,614,3722,Pseudomonas_aeruginosa,0
190,190,LNN,GATBMiniaPipeline,619,51931,Bacillus_subtilis,0
191,191,LNN,GATBMiniaPipeline,623,432019,Pseudomonas_aeruginosa,0
192,192,LNN,GATBMiniaPipeline,625,211558,Pseudomonas_aeruginosa,0
193,193,LNN,GATBMiniaPipeline,627,106963,Pseudomonas_aeruginosa,0
194,194,LNN,GATBMiniaPipeline,628,33923,Bacillus_subtilis,0
195,195,LNN,GATBMiniaPipeline,629,135164,Pseudomonas_aeruginosa,0
196,196,LNN,GATBMiniaPipeline,632,3795,Listeria_monocytogenes,0
197,197,LNN,GATBMiniaPipeline,638,10157,Bacillus_subtilis,0
198,198,LNN,GATBMiniaPipeline,639,5514,Pseudomonas_aeruginosa,0
199,199,LNN,GATBMiniaPipeline,640,1181,Pseudomonas_aeruginosa,0
200,200,LNN,GATBMiniaPipeline,642,3375,Pseudomonas_aeruginosa,0
201,201,LNN,GATBMiniaPipeline,645,24260,Pseudomonas_aeruginosa,0
202,202,LNN,GATBMiniaPipeline,646,22060,Pseudomonas_aeruginosa,0
203,203,LNN,GATBMiniaPipeline,650,632215,Listeria_monocytogenes,0
204,204,LNN,GATBMiniaPipeline,660,18956,Pseudomonas_aeruginosa,0
205,205,LNN,GATBMiniaPipeline,669,1088,Escherichia_coli,0
206,206,LNN,GATBMiniaPipeline,674,1160,Pseudomonas_aeruginosa,0
207,207,LNN,GATBMiniaPipeline,679,1431,Listeria_monocytogenes,0
208,208,LNN,GATBMiniaPipeline,682,10022,Bacillus_subtilis,0
209,209,LNN,GATBMiniaPipeline,683,35296,Bacillus_subtilis,0
210,210,LNN,GATBMiniaPipeline,683,35296,Bacillus_subtilis,0
211,211,LNN,GATBMiniaPipeline,684,96399,Listeria_monocytogenes,0
212,212,LNN,GATBMiniaPipeline,685,115308,Bacillus_subtilis,0
213,213,LNN,GATBMiniaPipeline,686,175832,Listeria_monocytogenes,0
214,214,LNN,GATBMiniaPipeline,687,136741,Listeria_monocytogenes,0
215,215,LNN,GATBMiniaPipeline,688,542997,Listeria_monocytogenes,0
216,216,LNN,GATBMiniaPipeline,689,122793,Pseudomonas_aeruginosa,0
217,217,LNN,GATBMiniaPipeline,690,115795,Bacillus_subtilis,0
218,218,LNN,GATBMiniaPipeline,691,155052,Listeria_monocytogenes,0
219,219,LNN,GATBMiniaPipeline,692,82860,Pseudomonas_aeruginosa,0
