,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,ABySS,0,17728
1,Bacillus_subtilis,ABySS,1,15682
2,Bacillus_subtilis,ABySS,2,13751
3,Bacillus_subtilis,ABySS,3,12435
4,Bacillus_subtilis,ABySS,4,11481
5,Bacillus_subtilis,ABySS,5,10609
6,Bacillus_subtilis,ABySS,6,10195
7,Bacillus_subtilis,ABySS,7,9805
8,Bacillus_subtilis,ABySS,8,9688
9,Bacillus_subtilis,ABySS,9,9409
10,Bacillus_subtilis,ABySS,10,9210
11,Bacillus_subtilis,ABySS,11,8846
12,Bacillus_subtilis,ABySS,12,8304
13,Bacillus_subtilis,ABySS,13,8179
14,Bacillus_subtilis,ABySS,14,7867
15,Bacillus_subtilis,ABySS,15,7756
16,Bacillus_subtilis,ABySS,16,7594
17,Bacillus_subtilis,ABySS,17,7401
18,Bacillus_subtilis,ABySS,18,7271
19,Bacillus_subtilis,ABySS,19,7110
20,Bacillus_subtilis,ABySS,20,6985
21,Bacillus_subtilis,ABySS,21,6855
22,Bacillus_subtilis,ABySS,22,6803
23,Bacillus_subtilis,ABySS,23,6667
24,Bacillus_subtilis,ABySS,24,6571
25,Bacillus_subtilis,ABySS,25,6517
26,Bacillus_subtilis,ABySS,26,6392
27,Bacillus_subtilis,ABySS,27,6164
28,Bacillus_subtilis,ABySS,28,6050
29,Bacillus_subtilis,ABySS,29,5974
30,Bacillus_subtilis,ABySS,30,5824
31,Bacillus_subtilis,ABySS,31,5708
32,Bacillus_subtilis,ABySS,32,5572
33,Bacillus_subtilis,ABySS,33,5422
34,Bacillus_subtilis,ABySS,34,5337
35,Bacillus_subtilis,ABySS,35,5220
36,Bacillus_subtilis,ABySS,36,5160
37,Bacillus_subtilis,ABySS,37,5009
38,Bacillus_subtilis,ABySS,38,4948
39,Bacillus_subtilis,ABySS,39,4855
40,Bacillus_subtilis,ABySS,40,4795
41,Bacillus_subtilis,ABySS,41,4746
42,Bacillus_subtilis,ABySS,42,4691
43,Bacillus_subtilis,ABySS,43,4586
44,Bacillus_subtilis,ABySS,44,4477
45,Bacillus_subtilis,ABySS,45,4356
46,Bacillus_subtilis,ABySS,46,4253
47,Bacillus_subtilis,ABySS,47,4086
48,Bacillus_subtilis,ABySS,48,3977
49,Bacillus_subtilis,ABySS,49,3875
50,Bacillus_subtilis,ABySS,50,3765
51,Bacillus_subtilis,ABySS,51,3721
52,Bacillus_subtilis,ABySS,52,3672
53,Bacillus_subtilis,ABySS,53,3583
54,Bacillus_subtilis,ABySS,54,3524
55,Bacillus_subtilis,ABySS,55,3466
56,Bacillus_subtilis,ABySS,56,3375
57,Bacillus_subtilis,ABySS,57,3331
58,Bacillus_subtilis,ABySS,58,3270
59,Bacillus_subtilis,ABySS,59,3220
60,Bacillus_subtilis,ABySS,60,3166
61,Bacillus_subtilis,ABySS,61,3084
62,Bacillus_subtilis,ABySS,62,3012
63,Bacillus_subtilis,ABySS,63,2929
64,Bacillus_subtilis,ABySS,64,2842
65,Bacillus_subtilis,ABySS,65,2796
66,Bacillus_subtilis,ABySS,66,2722
67,Bacillus_subtilis,ABySS,67,2666
68,Bacillus_subtilis,ABySS,68,2579
69,Bacillus_subtilis,ABySS,69,2531
70,Bacillus_subtilis,ABySS,70,2477
71,Bacillus_subtilis,ABySS,71,2416
72,Bacillus_subtilis,ABySS,72,2352
73,Bacillus_subtilis,ABySS,73,2297
74,Bacillus_subtilis,ABySS,74,2250
75,Bacillus_subtilis,ABySS,75,2187
76,Bacillus_subtilis,ABySS,76,2104
77,Bacillus_subtilis,ABySS,77,2041
