,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,IDBA-UD,0,165545
1,Bacillus_subtilis,IDBA-UD,1,165545
2,Bacillus_subtilis,IDBA-UD,2,165545
3,Bacillus_subtilis,IDBA-UD,3,165545
4,Bacillus_subtilis,IDBA-UD,4,165545
5,Bacillus_subtilis,IDBA-UD,5,122499
6,Bacillus_subtilis,IDBA-UD,6,122499
7,Bacillus_subtilis,IDBA-UD,7,122499
8,Bacillus_subtilis,IDBA-UD,8,109843
9,Bacillus_subtilis,IDBA-UD,9,109843
10,Bacillus_subtilis,IDBA-UD,10,109843
11,Bacillus_subtilis,IDBA-UD,11,107393
12,Bacillus_subtilis,IDBA-UD,12,107393
13,Bacillus_subtilis,IDBA-UD,13,104069
14,Bacillus_subtilis,IDBA-UD,14,104069
15,Bacillus_subtilis,IDBA-UD,15,104069
16,Bacillus_subtilis,IDBA-UD,16,101732
17,Bacillus_subtilis,IDBA-UD,17,101732
18,Bacillus_subtilis,IDBA-UD,18,101188
19,Bacillus_subtilis,IDBA-UD,19,101188
20,Bacillus_subtilis,IDBA-UD,20,101188
21,Bacillus_subtilis,IDBA-UD,21,100754
22,Bacillus_subtilis,IDBA-UD,22,100754
23,Bacillus_subtilis,IDBA-UD,23,98722
24,Bacillus_subtilis,IDBA-UD,24,98722
25,Bacillus_subtilis,IDBA-UD,25,98722
26,Bacillus_subtilis,IDBA-UD,26,95967
27,Bacillus_subtilis,IDBA-UD,27,95967
28,Bacillus_subtilis,IDBA-UD,28,91503
29,Bacillus_subtilis,IDBA-UD,29,91503
30,Bacillus_subtilis,IDBA-UD,30,91503
31,Bacillus_subtilis,IDBA-UD,31,87597
32,Bacillus_subtilis,IDBA-UD,32,87597
33,Bacillus_subtilis,IDBA-UD,33,83599
34,Bacillus_subtilis,IDBA-UD,34,83599
35,Bacillus_subtilis,IDBA-UD,35,83066
36,Bacillus_subtilis,IDBA-UD,36,83066
37,Bacillus_subtilis,IDBA-UD,37,81544
38,Bacillus_subtilis,IDBA-UD,38,81544
39,Bacillus_subtilis,IDBA-UD,39,71893
40,Bacillus_subtilis,IDBA-UD,40,71893
41,Bacillus_subtilis,IDBA-UD,41,69056
42,Bacillus_subtilis,IDBA-UD,42,69056
43,Bacillus_subtilis,IDBA-UD,43,58223
44,Bacillus_subtilis,IDBA-UD,44,58127
45,Bacillus_subtilis,IDBA-UD,45,58127
46,Bacillus_subtilis,IDBA-UD,46,57086
47,Bacillus_subtilis,IDBA-UD,47,55821
48,Bacillus_subtilis,IDBA-UD,48,53402
49,Bacillus_subtilis,IDBA-UD,49,53402
50,Bacillus_subtilis,IDBA-UD,50,53080
51,Bacillus_subtilis,IDBA-UD,51,51975
52,Bacillus_subtilis,IDBA-UD,52,51713
53,Bacillus_subtilis,IDBA-UD,53,51713
54,Bacillus_subtilis,IDBA-UD,54,50980
55,Bacillus_subtilis,IDBA-UD,55,50796
56,Bacillus_subtilis,IDBA-UD,56,50472
57,Bacillus_subtilis,IDBA-UD,57,50472
58,Bacillus_subtilis,IDBA-UD,58,50440
59,Bacillus_subtilis,IDBA-UD,59,49760
60,Bacillus_subtilis,IDBA-UD,60,49466
61,Bacillus_subtilis,IDBA-UD,61,47462
62,Bacillus_subtilis,IDBA-UD,62,47462
63,Bacillus_subtilis,IDBA-UD,63,47403
64,Bacillus_subtilis,IDBA-UD,64,46836
65,Bacillus_subtilis,IDBA-UD,65,45245
66,Bacillus_subtilis,IDBA-UD,66,44489
67,Bacillus_subtilis,IDBA-UD,67,44364
68,Bacillus_subtilis,IDBA-UD,68,43453
69,Bacillus_subtilis,IDBA-UD,69,42619
70,Bacillus_subtilis,IDBA-UD,70,42250
71,Bacillus_subtilis,IDBA-UD,71,42250
72,Bacillus_subtilis,IDBA-UD,72,42235
73,Bacillus_subtilis,IDBA-UD,73,41222
74,Bacillus_subtilis,IDBA-UD,74,38182
75,Bacillus_subtilis,IDBA-UD,75,36385
76,Bacillus_subtilis,IDBA-UD,76,35116
77,Bacillus_subtilis,IDBA-UD,77,34524
78,Bacillus_subtilis,IDBA-UD,78,33743
79,Bacillus_subtilis,IDBA-UD,79,32673
80,Bacillus_subtilis,IDBA-UD,80,32032
81,Bacillus_subtilis,IDBA-UD,81,31215
82,Bacillus_subtilis,IDBA-UD,82,30548
83,Bacillus_subtilis,IDBA-UD,83,30450
84,Bacillus_subtilis,IDBA-UD,84,29698
85,Bacillus_subtilis,IDBA-UD,85,28292
86,Bacillus_subtilis,IDBA-UD,86,26470
87,Bacillus_subtilis,IDBA-UD,87,25806
88,Bacillus_subtilis,IDBA-UD,88,23458
89,Bacillus_subtilis,IDBA-UD,89,23330
90,Bacillus_subtilis,IDBA-UD,90,22745
91,Bacillus_subtilis,IDBA-UD,91,22651
92,Bacillus_subtilis,IDBA-UD,92,19390
93,Bacillus_subtilis,IDBA-UD,93,18252
94,Bacillus_subtilis,IDBA-UD,94,17140
95,Bacillus_subtilis,IDBA-UD,95,15616
96,Bacillus_subtilis,IDBA-UD,96,14798
97,Bacillus_subtilis,IDBA-UD,97,11935
98,Bacillus_subtilis,IDBA-UD,98,9921
