,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,ABySS,0,429894
1,Bacillus_subtilis,ABySS,1,429894
2,Bacillus_subtilis,ABySS,2,429894
3,Bacillus_subtilis,ABySS,3,429894
4,Bacillus_subtilis,ABySS,4,429894
5,Bacillus_subtilis,ABySS,5,429894
6,Bacillus_subtilis,ABySS,6,429894
7,Bacillus_subtilis,ABySS,7,429894
8,Bacillus_subtilis,ABySS,8,429894
9,Bacillus_subtilis,ABySS,9,429894
10,Bacillus_subtilis,ABySS,10,429894
11,Bacillus_subtilis,ABySS,11,372852
12,Bacillus_subtilis,ABySS,12,372852
13,Bacillus_subtilis,ABySS,13,372852
14,Bacillus_subtilis,ABySS,14,372852
15,Bacillus_subtilis,ABySS,15,372852
16,Bacillus_subtilis,ABySS,16,372852
17,Bacillus_subtilis,ABySS,17,372852
18,Bacillus_subtilis,ABySS,18,372852
19,Bacillus_subtilis,ABySS,19,372852
20,Bacillus_subtilis,ABySS,20,343199
21,Bacillus_subtilis,ABySS,21,343199
22,Bacillus_subtilis,ABySS,22,343199
23,Bacillus_subtilis,ABySS,23,343199
24,Bacillus_subtilis,ABySS,24,343199
25,Bacillus_subtilis,ABySS,25,343199
26,Bacillus_subtilis,ABySS,26,343199
27,Bacillus_subtilis,ABySS,27,343199
28,Bacillus_subtilis,ABySS,28,343199
29,Bacillus_subtilis,ABySS,29,295233
30,Bacillus_subtilis,ABySS,30,295233
31,Bacillus_subtilis,ABySS,31,295233
32,Bacillus_subtilis,ABySS,32,295233
33,Bacillus_subtilis,ABySS,33,295233
34,Bacillus_subtilis,ABySS,34,295233
35,Bacillus_subtilis,ABySS,35,295233
36,Bacillus_subtilis,ABySS,36,270030
37,Bacillus_subtilis,ABySS,37,270030
38,Bacillus_subtilis,ABySS,38,270030
39,Bacillus_subtilis,ABySS,39,270030
40,Bacillus_subtilis,ABySS,40,270030
41,Bacillus_subtilis,ABySS,41,270030
42,Bacillus_subtilis,ABySS,42,270030
43,Bacillus_subtilis,ABySS,43,264108
44,Bacillus_subtilis,ABySS,44,264108
45,Bacillus_subtilis,ABySS,45,264108
