,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,ENN,metaSPAdes,NODE_1_length_1036942_cov_70.183419,1036942,Staphylococcus_aureus,0
1,1,ENN,metaSPAdes,NODE_2_length_1032828_cov_31.962734,1032828,Bacillus_subtilis,0
2,2,ENN,metaSPAdes,NODE_3_length_897545_cov_11.140906,897545,Pseudomonas_aeruginosa,0
3,3,ENN,metaSPAdes,NODE_4_length_683967_cov_31.819693,683967,Bacillus_subtilis,0
4,4,ENN,metaSPAdes,NODE_5_length_668121_cov_64.156917,668121,Enterococcus_faecalis,0
5,5,ENN,metaSPAdes,NODE_6_length_632134_cov_57.580114,632134,Listeria_monocytogenes,0
6,6,ENN,metaSPAdes,NODE_7_length_542959_cov_57.762192,542959,Listeria_monocytogenes,0
7,7,ENN,metaSPAdes,NODE_8_length_542249_cov_11.181776,542249,Pseudomonas_aeruginosa,0
8,8,ENN,metaSPAdes,NODE_9_length_530105_cov_23.007756,530105,Salmonella_enterica,0
9,9,ENN,metaSPAdes,NODE_10_length_497801_cov_22.522065,497801,Escherichia_coli,0
10,10,ENN,metaSPAdes,NODE_11_length_465360_cov_11.050133,465360,Pseudomonas_aeruginosa,0
11,11,ENN,metaSPAdes,NODE_12_length_377880_cov_11.186645,377880,Pseudomonas_aeruginosa,0
12,12,ENN,metaSPAdes,NODE_13_length_376932_cov_64.465433,376932,Enterococcus_faecalis,0
13,13,ENN,metaSPAdes,NODE_14_length_366504_cov_22.931216,366504,Salmonella_enterica,0
14,14,ENN,metaSPAdes,NODE_15_length_360908_cov_70.096239,360908,Staphylococcus_aureus,0
15,15,ENN,metaSPAdes,NODE_16_length_357980_cov_22.625145,357980,Escherichia_coli,0
16,16,ENN,metaSPAdes,NODE_17_length_353911_cov_23.211320,353911,Salmonella_enterica,0
17,17,ENN,metaSPAdes,NODE_18_length_351096_cov_57.405548,351096,Listeria_monocytogenes,0
18,18,ENN,metaSPAdes,NODE_19_length_347428_cov_23.142072,347428,Salmonella_enterica,0
19,19,ENN,metaSPAdes,NODE_20_length_343843_cov_31.625103,343843,Bacillus_subtilis,0
20,20,ENN,metaSPAdes,NODE_21_length_342820_cov_11.275544,342820,Pseudomonas_aeruginosa,0
21,21,ENN,metaSPAdes,NODE_22_length_336380_cov_63.970074,336380,Enterococcus_faecalis,0
22,22,ENN,metaSPAdes,NODE_23_length_325068_cov_31.896549,325068,Bacillus_subtilis,0
23,23,ENN,metaSPAdes,NODE_24_length_315046_cov_31.634361,315046,Bacillus_subtilis,0
24,24,ENN,metaSPAdes,NODE_25_length_305325_cov_70.547849,305325,Staphylococcus_aureus,0
25,25,ENN,metaSPAdes,NODE_26_length_303451_cov_11.345990,303451,Pseudomonas_aeruginosa,0
26,26,ENN,metaSPAdes,NODE_27_length_294591_cov_11.110520,294591,Pseudomonas_aeruginosa,0
27,27,ENN,metaSPAdes,NODE_28_length_294377_cov_31.513587,294377,Bacillus_subtilis,0
28,28,ENN,metaSPAdes,NODE_29_length_266420_cov_69.747869,266420,Staphylococcus_aureus,0
29,29,ENN,metaSPAdes,NODE_30_length_257869_cov_11.235569,257869,Pseudomonas_aeruginosa,0
30,30,ENN,metaSPAdes,NODE_31_length_257021_cov_31.460999,257021,Bacillus_subtilis,0
31,31,ENN,metaSPAdes,NODE_32_length_254567_cov_57.696325,254567,Listeria_monocytogenes,0
32,32,ENN,metaSPAdes,NODE_33_length_246129_cov_11.300621,246129,Pseudomonas_aeruginosa,0
33,33,ENN,metaSPAdes,NODE_34_length_242227_cov_22.964356,242227,Salmonella_enterica,0
34,34,ENN,metaSPAdes,NODE_35_length_239185_cov_11.245197,239185,Pseudomonas_aeruginosa,0
35,35,ENN,metaSPAdes,NODE_36_length_238611_cov_63.500922,238611,Enterococcus_faecalis,0
36,36,ENN,metaSPAdes,NODE_37_length_234919_cov_64.027246,234919,Enterococcus_faecalis,0
37,37,ENN,metaSPAdes,NODE_38_length_232742_cov_57.839080,232742,Listeria_monocytogenes,0
38,38,ENN,metaSPAdes,NODE_39_length_228910_cov_22.450180,228910,Escherichia_coli,0
39,39,ENN,metaSPAdes,NODE_40_length_228169_cov_22.999619,228169,Salmonella_enterica,0
40,40,ENN,metaSPAdes,NODE_41_length_223916_cov_22.960069,223916,Salmonella_enterica,0
41,41,ENN,metaSPAdes,NODE_42_length_222188_cov_22.707306,222188,Escherichia_coli,0
42,42,ENN,metaSPAdes,NODE_43_length_216375_cov_11.238799,216375,Pseudomonas_aeruginosa,0
43,43,ENN,metaSPAdes,NODE_44_length_214607_cov_63.727632,214607,Enterococcus_faecalis,0
44,44,ENN,metaSPAdes,NODE_45_length_213917_cov_57.750264,213917,Listeria_monocytogenes,0
45,45,ENN,metaSPAdes,NODE_46_length_213082_cov_70.204007,213082,Staphylococcus_aureus,0
46,46,ENN,metaSPAdes,NODE_47_length_210764_cov_11.181492,210764,Pseudomonas_aeruginosa,0
47,47,ENN,metaSPAdes,NODE_48_length_209052_cov_31.604731,209052,Bacillus_subtilis,0
48,48,ENN,metaSPAdes,NODE_49_length_204314_cov_11.233615,204314,Pseudomonas_aeruginosa,0
49,49,ENN,metaSPAdes,NODE_50_length_198784_cov_23.044558,198784,Salmonella_enterica,0
50,50,ENN,metaSPAdes,NODE_51_length_190085_cov_11.183303,190085,Pseudomonas_aeruginosa,0
51,51,ENN,metaSPAdes,NODE_52_length_187008_cov_22.868721,187008,Salmonella_enterica,0
52,52,ENN,metaSPAdes,NODE_53_length_184214_cov_11.223942,184214,Pseudomonas_aeruginosa,0
53,53,ENN,metaSPAdes,NODE_54_length_184123_cov_22.046227,184123,Escherichia_coli,0
54,54,ENN,metaSPAdes,NODE_55_length_181369_cov_22.478661,181369,Escherichia_coli,0
55,55,ENN,metaSPAdes,NODE_56_length_179454_cov_63.664374,179454,Enterococcus_faecalis,0
56,56,ENN,metaSPAdes,NODE_57_length_179186_cov_23.260134,179186,Escherichia_coli,0
57,57,ENN,metaSPAdes,NODE_57_length_179186_cov_23.260134,179186,Escherichia_coli,0
58,58,ENN,metaSPAdes,NODE_58_length_177337_cov_11.138717,177337,Pseudomonas_aeruginosa,0
59,59,ENN,metaSPAdes,NODE_59_length_176155_cov_11.079932,176155,Pseudomonas_aeruginosa,0
60,60,ENN,metaSPAdes,NODE_60_length_172676_cov_65.148169,172676,Enterococcus_faecalis,0
61,61,ENN,metaSPAdes,NODE_61_length_168927_cov_22.191358,168927,Escherichia_coli,0
62,62,ENN,metaSPAdes,NODE_62_length_162039_cov_22.766218,162039,Salmonella_enterica,0
63,63,ENN,metaSPAdes,NODE_63_length_157908_cov_22.902732,157908,Salmonella_enterica,0
64,64,ENN,metaSPAdes,NODE_64_length_145879_cov_22.970122,145879,Escherichia_coli,0
65,65,ENN,metaSPAdes,NODE_65_length_142636_cov_23.086442,142636,Salmonella_enterica,0
66,66,ENN,metaSPAdes,NODE_66_length_141296_cov_58.151465,141296,Listeria_monocytogenes,0
67,67,ENN,metaSPAdes,NODE_67_length_138793_cov_22.363686,138793,Escherichia_coli,0
68,68,ENN,metaSPAdes,NODE_68_length_138182_cov_22.917511,138182,Escherichia_coli,0
69,69,ENN,metaSPAdes,NODE_69_length_137190_cov_31.772618,137190,Bacillus_subtilis,0
70,70,ENN,metaSPAdes,NODE_70_length_136651_cov_57.881666,136651,Listeria_monocytogenes,0
71,71,ENN,metaSPAdes,NODE_71_length_135293_cov_22.924466,135293,Salmonella_enterica,0
72,72,ENN,metaSPAdes,NODE_72_length_133735_cov_22.950367,133735,Salmonella_enterica,0
73,73,ENN,metaSPAdes,NODE_73_length_125589_cov_58.741839,125589,Listeria_monocytogenes,0
74,74,ENN,metaSPAdes,NODE_74_length_125564_cov_22.647683,125564,Escherichia_coli,0
75,75,ENN,metaSPAdes,NODE_75_length_124181_cov_22.330189,124181,Escherichia_coli,0
76,76,ENN,metaSPAdes,NODE_76_length_122527_cov_31.874788,122527,Bacillus_subtilis,0
77,77,ENN,metaSPAdes,NODE_77_length_121787_cov_140.614892,121787,Lactobacillus_fermentum,0
78,78,ENN,metaSPAdes,NODE_78_length_118987_cov_11.094684,118987,Pseudomonas_aeruginosa,0
79,79,ENN,metaSPAdes,NODE_79_length_118435_cov_11.278299,118435,Pseudomonas_aeruginosa,0
80,80,ENN,metaSPAdes,NODE_80_length_114745_cov_141.512495,114745,Lactobacillus_fermentum,0
