,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,metaSPAdes,0,0
1,Bacillus_subtilis,metaSPAdes,1,0
2,Bacillus_subtilis,metaSPAdes,2,0
3,Bacillus_subtilis,metaSPAdes,3,0
4,Bacillus_subtilis,metaSPAdes,4,0
5,Bacillus_subtilis,metaSPAdes,5,0
6,Bacillus_subtilis,metaSPAdes,6,0
7,Bacillus_subtilis,metaSPAdes,7,0
8,Bacillus_subtilis,metaSPAdes,8,0
9,Bacillus_subtilis,metaSPAdes,9,0
10,Bacillus_subtilis,metaSPAdes,10,0
11,Bacillus_subtilis,metaSPAdes,11,1
12,Bacillus_subtilis,metaSPAdes,12,1
13,Bacillus_subtilis,metaSPAdes,13,1
14,Bacillus_subtilis,metaSPAdes,14,1
15,Bacillus_subtilis,metaSPAdes,15,1
16,Bacillus_subtilis,metaSPAdes,16,1
17,Bacillus_subtilis,metaSPAdes,17,1
18,Bacillus_subtilis,metaSPAdes,18,1
19,Bacillus_subtilis,metaSPAdes,19,1
20,Bacillus_subtilis,metaSPAdes,20,1
21,Bacillus_subtilis,metaSPAdes,21,2
22,Bacillus_subtilis,metaSPAdes,22,2
23,Bacillus_subtilis,metaSPAdes,23,2
24,Bacillus_subtilis,metaSPAdes,24,2
25,Bacillus_subtilis,metaSPAdes,25,2
26,Bacillus_subtilis,metaSPAdes,26,2
27,Bacillus_subtilis,metaSPAdes,27,2
28,Bacillus_subtilis,metaSPAdes,28,2
29,Bacillus_subtilis,metaSPAdes,29,2
30,Bacillus_subtilis,metaSPAdes,30,3
31,Bacillus_subtilis,metaSPAdes,31,3
32,Bacillus_subtilis,metaSPAdes,32,3
33,Bacillus_subtilis,metaSPAdes,33,3
34,Bacillus_subtilis,metaSPAdes,34,3
35,Bacillus_subtilis,metaSPAdes,35,3
36,Bacillus_subtilis,metaSPAdes,36,4
37,Bacillus_subtilis,metaSPAdes,37,4
38,Bacillus_subtilis,metaSPAdes,38,4
39,Bacillus_subtilis,metaSPAdes,39,4
40,Bacillus_subtilis,metaSPAdes,40,4
41,Bacillus_subtilis,metaSPAdes,41,5
42,Bacillus_subtilis,metaSPAdes,42,5
43,Bacillus_subtilis,metaSPAdes,43,5
44,Bacillus_subtilis,metaSPAdes,44,5
45,Bacillus_subtilis,metaSPAdes,45,6
46,Bacillus_subtilis,metaSPAdes,46,6
47,Bacillus_subtilis,metaSPAdes,47,6
48,Bacillus_subtilis,metaSPAdes,48,6
49,Bacillus_subtilis,metaSPAdes,49,6
50,Bacillus_subtilis,metaSPAdes,50,7
51,Bacillus_subtilis,metaSPAdes,51,7
52,Bacillus_subtilis,metaSPAdes,52,7
53,Bacillus_subtilis,metaSPAdes,53,7
54,Bacillus_subtilis,metaSPAdes,54,8
55,Bacillus_subtilis,metaSPAdes,55,8
56,Bacillus_subtilis,metaSPAdes,56,8
57,Bacillus_subtilis,metaSPAdes,57,9
58,Bacillus_subtilis,metaSPAdes,58,9
59,Bacillus_subtilis,metaSPAdes,59,9
60,Bacillus_subtilis,metaSPAdes,60,10
61,Bacillus_subtilis,metaSPAdes,61,10
62,Bacillus_subtilis,metaSPAdes,62,10
63,Bacillus_subtilis,metaSPAdes,63,10
64,Bacillus_subtilis,metaSPAdes,64,11
65,Bacillus_subtilis,metaSPAdes,65,11
66,Bacillus_subtilis,metaSPAdes,66,11
67,Bacillus_subtilis,metaSPAdes,67,12
68,Bacillus_subtilis,metaSPAdes,68,12
69,Bacillus_subtilis,metaSPAdes,69,12
70,Bacillus_subtilis,metaSPAdes,70,13
71,Bacillus_subtilis,metaSPAdes,71,13
72,Bacillus_subtilis,metaSPAdes,72,13
73,Bacillus_subtilis,metaSPAdes,73,14
74,Bacillus_subtilis,metaSPAdes,74,14
75,Bacillus_subtilis,metaSPAdes,75,15
76,Bacillus_subtilis,metaSPAdes,76,15
77,Bacillus_subtilis,metaSPAdes,77,16
78,Bacillus_subtilis,metaSPAdes,78,16
79,Bacillus_subtilis,metaSPAdes,79,17
80,Bacillus_subtilis,metaSPAdes,80,17
81,Bacillus_subtilis,metaSPAdes,81,17
82,Bacillus_subtilis,metaSPAdes,82,18
83,Bacillus_subtilis,metaSPAdes,83,19
84,Bacillus_subtilis,metaSPAdes,84,19
85,Bacillus_subtilis,metaSPAdes,85,20
86,Bacillus_subtilis,metaSPAdes,86,21
87,Bacillus_subtilis,metaSPAdes,87,21
88,Bacillus_subtilis,metaSPAdes,88,22
89,Bacillus_subtilis,metaSPAdes,89,23
90,Bacillus_subtilis,metaSPAdes,90,24
91,Bacillus_subtilis,metaSPAdes,91,25
92,Bacillus_subtilis,metaSPAdes,92,26
93,Bacillus_subtilis,metaSPAdes,93,28
94,Bacillus_subtilis,metaSPAdes,94,29
95,Bacillus_subtilis,metaSPAdes,95,31
96,Bacillus_subtilis,metaSPAdes,96,33
97,Bacillus_subtilis,metaSPAdes,97,37
98,Bacillus_subtilis,metaSPAdes,98,43
99,Bacillus_subtilis,metaSPAdes,99,
100,Bacillus_subtilis,metaSPAdes,100,
101,Enterococcus_faecalis,metaSPAdes,0,0
102,Enterococcus_faecalis,metaSPAdes,1,0
103,Enterococcus_faecalis,metaSPAdes,2,0
104,Enterococcus_faecalis,metaSPAdes,3,0
105,Enterococcus_faecalis,metaSPAdes,4,0
106,Enterococcus_faecalis,metaSPAdes,5,0
107,Enterococcus_faecalis,metaSPAdes,6,0
108,Enterococcus_faecalis,metaSPAdes,7,0
109,Enterococcus_faecalis,metaSPAdes,8,1
110,Enterococcus_faecalis,metaSPAdes,9,1
111,Enterococcus_faecalis,metaSPAdes,10,1
112,Enterococcus_faecalis,metaSPAdes,11,1
113,Enterococcus_faecalis,metaSPAdes,12,1
114,Enterococcus_faecalis,metaSPAdes,13,1
115,Enterococcus_faecalis,metaSPAdes,14,1
116,Enterococcus_faecalis,metaSPAdes,15,1
117,Enterococcus_faecalis,metaSPAdes,16,2
118,Enterococcus_faecalis,metaSPAdes,17,2
119,Enterococcus_faecalis,metaSPAdes,18,2
120,Enterococcus_faecalis,metaSPAdes,19,2
121,Enterococcus_faecalis,metaSPAdes,20,2
122,Enterococcus_faecalis,metaSPAdes,21,2
123,Enterococcus_faecalis,metaSPAdes,22,2
124,Enterococcus_faecalis,metaSPAdes,23,3
125,Enterococcus_faecalis,metaSPAdes,24,3
126,Enterococcus_faecalis,metaSPAdes,25,3
127,Enterococcus_faecalis,metaSPAdes,26,3
128,Enterococcus_faecalis,metaSPAdes,27,3
129,Enterococcus_faecalis,metaSPAdes,28,3
130,Enterococcus_faecalis,metaSPAdes,29,3
131,Enterococcus_faecalis,metaSPAdes,30,4
132,Enterococcus_faecalis,metaSPAdes,31,4
133,Enterococcus_faecalis,metaSPAdes,32,4
134,Enterococcus_faecalis,metaSPAdes,33,4
135,Enterococcus_faecalis,metaSPAdes,34,4
136,Enterococcus_faecalis,metaSPAdes,35,4
137,Enterococcus_faecalis,metaSPAdes,36,4
138,Enterococcus_faecalis,metaSPAdes,37,5
139,Enterococcus_faecalis,metaSPAdes,38,5
140,Enterococcus_faecalis,metaSPAdes,39,5
141,Enterococcus_faecalis,metaSPAdes,40,5
142,Enterococcus_faecalis,metaSPAdes,41,5
143,Enterococcus_faecalis,metaSPAdes,42,5
144,Enterococcus_faecalis,metaSPAdes,43,6
145,Enterococcus_faecalis,metaSPAdes,44,6
146,Enterococcus_faecalis,metaSPAdes,45,6
147,Enterococcus_faecalis,metaSPAdes,46,6
148,Enterococcus_faecalis,metaSPAdes,47,6
149,Enterococcus_faecalis,metaSPAdes,48,7
150,Enterococcus_faecalis,metaSPAdes,49,7
151,Enterococcus_faecalis,metaSPAdes,50,7
152,Enterococcus_faecalis,metaSPAdes,51,7
153,Enterococcus_faecalis,metaSPAdes,52,7
154,Enterococcus_faecalis,metaSPAdes,53,8
155,Enterococcus_faecalis,metaSPAdes,54,8
156,Enterococcus_faecalis,metaSPAdes,55,8
157,Enterococcus_faecalis,metaSPAdes,56,8
