,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,LHS,BCALM2,Bacillus_subtilis,4045677.0,142819,385379
1,LHS,BCALM2,Bacillus_subtilis,4045677.0,386396,577375
2,LHS,BCALM2,Bacillus_subtilis,4045677.0,578395,681988
3,LHS,BCALM2,Bacillus_subtilis,4045677.0,683136,852097
4,LHS,BCALM2,Bacillus_subtilis,4045677.0,853273,1149218
5,LHS,BCALM2,Bacillus_subtilis,4045677.0,1150266,1182293
6,LHS,BCALM2,Bacillus_subtilis,4045677.0,1183374,1784390
7,LHS,BCALM2,Bacillus_subtilis,4045677.0,1785451,2512097
8,LHS,BCALM2,Bacillus_subtilis,4045677.0,2513142,3550639
9,LHS,BCALM2,Bacillus_subtilis,4045677.0,3551760,3589596
