,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,121343,121348
1,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,130987,130991
2,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,209052,210232
3,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,223484,223494
4,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,233427,234549
5,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,274578,274591
6,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,359850,359854
7,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,365728,365733
8,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,371586,372888
9,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,402169,402181
10,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,505734,506156
11,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,613336,613340
12,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,645675,645738
13,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,696441,696461
14,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,706541,706551
15,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,729573,729597
16,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,785574,785577
17,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,796730,796921
18,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,801612,805996
19,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,807265,808207
20,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,831383,831400
21,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,932652,932654
22,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,935606,935628
23,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1059655,1060831
24,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1067555,1067574
25,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1069650,1069693
26,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1074196,1074205
27,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1174538,1174576
28,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1196690,1196704
29,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1230291,1230322
30,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1269881,1269890
31,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1354349,1356392
32,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1388373,1388378
33,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1485180,1485294
34,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1538088,1538190
35,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1591160,1591187
36,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1700924,1701106
37,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1709661,1709908
38,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1710742,1716615
39,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1749140,1749189
40,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1754883,1756066
41,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1775607,1775610
42,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,1791561,1791563
43,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2019253,2020439
44,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2081051,2081061
45,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2097676,2097679
46,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2107826,2107842
47,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2301138,2301143
48,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2325348,2325354
49,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2336220,2336250
50,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2382710,2382731
51,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2441463,2441468
52,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2576701,2576707
53,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2687451,2687458
54,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2728540,2729112
55,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2761382,2761386
56,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2788893,2793651
57,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2809440,2814990
58,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2849468,2849505
59,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2869774,2880497
60,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2940304,2941777
61,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2943029,2955744
62,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2973903,2974213
63,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,2975978,2976002
64,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3078154,3080094
65,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3149456,3149463
66,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3208981,3208984
67,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3249889,3249891
68,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3284466,3284480
69,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3305544,3305591
70,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3387276,3387484
71,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3404327,3409055
72,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3438591,3440075
73,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3469890,3469907
74,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3526402,3527318
75,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3547422,3547512
76,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3553603,3553612
77,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3697196,3703143
78,LHS,metaSPAdes,Bacillus_subtilis,4045677.0,3972381,3972402
79,LHS,metaSPAdes,Escherichia_coli,4765434.0,578792,677166
80,LHS,metaSPAdes,Escherichia_coli,4765434.0,678849,3340674
81,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,448677,448729
82,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,1366454,1377512
83,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,1414447,1414941
84,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,1467042,1467095
85,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,1610338,1615600
86,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2153342,2153488
87,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2158555,2160627
88,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2163863,2163898
89,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2757066,2762109
90,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2863492,2866752
91,LHS,metaSPAdes,Listeria_monocytogenes,2992342.0,2992340,2992342
92,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,36444,37521
93,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,332111,333200
94,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,421182,422589
95,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,495211,500876
96,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,945865,946619
97,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1711019,1712168
98,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1889502,1891052
99,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,1894580,1895279
100,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2426062,2429595
101,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2758673,2759549
102,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2846674,2852224
103,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2945895,2946016
104,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,2994131,2994444
105,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3136729,3138421
106,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3400493,3401852
107,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,3978846,3979717
108,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,4829512,4830639
109,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,4892327,4896680
110,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5201426,5202180
111,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5207603,5208496
112,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5395885,5398257
113,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5484504,5490153
114,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,5609997,5614019
115,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6079378,6080505
116,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6277290,6282922
117,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6331890,6332766
118,LHS,metaSPAdes,Pseudomonas_aeruginosa,6792330.0,6543529,6551052
119,LHS,metaSPAdes,Salmonella_enterica,4759746.0,532234,2786974
