,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,SKESA,Bacillus_subtilis,Contig_6_28.8609,59626,60
1,SKESA,Bacillus_subtilis,Contig_10_28.1622,342822,60
2,SKESA,Bacillus_subtilis,Contig_11_29.7494,37694,60
3,SKESA,Bacillus_subtilis,Contig_39_27.9204,263164,60
4,SKESA,Bacillus_subtilis,Contig_42_28.3024,137175,60
5,SKESA,Bacillus_subtilis,Contig_68_28.0409,395598,60
6,SKESA,Bacillus_subtilis,Contig_161_27.7501,83701,60
7,SKESA,Bacillus_subtilis,Contig_257_28.3828,38258,60
8,SKESA,Bacillus_subtilis,Contig_323_27.9336,23130,60
9,SKESA,Bacillus_subtilis,Contig_325_28.2372,38214,60
10,SKESA,Bacillus_subtilis,Contig_344_28.6275,29580,60
11,SKESA,Bacillus_subtilis,Contig_401_28.2092,252453,60
12,SKESA,Bacillus_subtilis,Contig_440_27.8421,269493,60
13,SKESA,Bacillus_subtilis,Contig_480_28.2487,212769,60
14,SKESA,Bacillus_subtilis,Contig_554_29.8524,2438,60
15,SKESA,Bacillus_subtilis,Contig_582_27.9986,314934,60
16,SKESA,Bacillus_subtilis,Contig_618_29.3335,15443,60
17,SKESA,Bacillus_subtilis,Contig_626_28.941,16813,60
18,SKESA,Bacillus_subtilis,Contig_627_28.311,156116,60
19,SKESA,Bacillus_subtilis,Contig_668_28.1969,372360,60
20,SKESA,Bacillus_subtilis,Contig_732_28.6678,55096,60
21,SKESA,Bacillus_subtilis,Contig_766_29.7155,10073,60
22,SKESA,Bacillus_subtilis,Contig_845_28.2974,257066,60
23,SKESA,Bacillus_subtilis,Contig_851_28.0502,170545,60
24,SKESA,Bacillus_subtilis,Contig_902_27.9751,294265,60
25,SKESA,Bacillus_subtilis,Contig_903_28.4328,122299,60
26,SKESA,Enterococcus_faecalis,Contig_21_40.722,39477,60
27,SKESA,Enterococcus_faecalis,Contig_83_39.7707,38592,60
28,SKESA,Enterococcus_faecalis,Contig_86_40.9402,68558,60
29,SKESA,Enterococcus_faecalis,Contig_88_39.6145,2972,60
30,SKESA,Enterococcus_faecalis,Contig_89_30.3066,101786,2.0277207974063014
31,SKESA,Enterococcus_faecalis,Contig_107_45.2402,13244,60
32,SKESA,Enterococcus_faecalis,Contig_165_40.2144,184234,60
33,SKESA,Enterococcus_faecalis,Contig_166_41.6176,16008,60
34,SKESA,Enterococcus_faecalis,Contig_171_41.6105,114609,60
35,SKESA,Enterococcus_faecalis,Contig_175_39.5253,46517,60
36,SKESA,Enterococcus_faecalis,Contig_195_39.3683,59856,60
37,SKESA,Enterococcus_faecalis,Contig_198_40.2367,224766,60
38,SKESA,Enterococcus_faecalis,Contig_231_39.5557,62978,60
39,SKESA,Enterococcus_faecalis,Contig_273_40.5618,3758,60
40,SKESA,Enterococcus_faecalis,Contig_314_39.7454,63113,60
41,SKESA,Enterococcus_faecalis,Contig_316_40.1223,267674,60
42,SKESA,Enterococcus_faecalis,Contig_386_40.6409,24811,60
43,SKESA,Enterococcus_faecalis,Contig_387_40.0237,61372,60
44,SKESA,Enterococcus_faecalis,Contig_442_77.7921,35727,60
45,SKESA,Enterococcus_faecalis,Contig_446_41.0132,13082,60
46,SKESA,Enterococcus_faecalis,Contig_475_39.7577,127539,60
47,SKESA,Enterococcus_faecalis,Contig_495_39.5447,22770,60
48,SKESA,Enterococcus_faecalis,Contig_525_79.2211,1472,60
49,SKESA,Enterococcus_faecalis,Contig_532_393.443,1142,60
50,SKESA,Enterococcus_faecalis,Contig_603_41.6912,8703,60
51,SKESA,Enterococcus_faecalis,Contig_609_41.7723,19576,60
52,SKESA,Enterococcus_faecalis,Contig_629_39.661,386150,60
53,SKESA,Enterococcus_faecalis,Contig_637_386.029,1252,60
54,SKESA,Enterococcus_faecalis,Contig_669_40.3,128262,60
55,SKESA,Enterococcus_faecalis,Contig_670_43.4207,12327,60
56,SKESA,Enterococcus_faecalis,Contig_725_40.0214,43490,60
57,SKESA,Enterococcus_faecalis,Contig_726_42.0557,23140,60
58,SKESA,Enterococcus_faecalis,Contig_824_40.013,56601,60
59,SKESA,Enterococcus_faecalis,Contig_830_38.6605,13577,60
60,SKESA,Enterococcus_faecalis,Contig_858_40.8898,30056,60
61,SKESA,Enterococcus_faecalis,Contig_878_39.9734,29105,60
62,SKESA,Enterococcus_faecalis,Contig_915_39.9713,68618,60
63,SKESA,Enterococcus_faecalis,Contig_937_40.4658,118697,60
64,SKESA,Enterococcus_faecalis,Contig_944_45.5027,16416,60
65,SKESA,Enterococcus_faecalis,Contig_946_40.1885,179586,60
66,SKESA,Enterococcus_faecalis,Contig_952_39.321,30371,60
67,SKESA,Enterococcus_faecalis,Contig_954_42.3721,19319,60
68,SKESA,Enterococcus_faecalis,Contig_960_40.2181,84042,60
69,SKESA,Enterococcus_faecalis,Contig_962_40.48,1497,60
70,SKESA,Escherichia_coli_plasmid,Contig_362_1032.81,109732,60
71,SKESA,Escherichia_coli,Contig_4_23.1348,5406,60
72,SKESA,Escherichia_coli,Contig_26_25.2515,31774,60
73,SKESA,Escherichia_coli,Contig_28_32.6432,1920,60
74,SKESA,Escherichia_coli,Contig_29_21.7325,2308,60
75,SKESA,Escherichia_coli,Contig_30_24.1914,4779,60
76,SKESA,Escherichia_coli,Contig_32_24.0436,31466,60
77,SKESA,Escherichia_coli,Contig_36_25.1823,17642,60
78,SKESA,Escherichia_coli,Contig_41_71.9738,1929,60
79,SKESA,Escherichia_coli,Contig_44_26.1182,27052,60
80,SKESA,Escherichia_coli,Contig_50_25.1276,2183,60
81,SKESA,Escherichia_coli,Contig_59_22.5175,2076,60
82,SKESA,Escherichia_coli,Contig_75_23.8142,6515,60
83,SKESA,Escherichia_coli,Contig_92_24.0851,12544,60
84,SKESA,Escherichia_coli,Contig_110_25.6151,101851,60
85,SKESA,Escherichia_coli,Contig_113_25.0432,3703,60
86,SKESA,Escherichia_coli,Contig_123_23.8471,16832,60
87,SKESA,Escherichia_coli,Contig_124_24.5116,16866,60
88,SKESA,Escherichia_coli,Contig_128_28.7704,1784,60
89,SKESA,Escherichia_coli,Contig_135_25.9993,56750,60
90,SKESA,Escherichia_coli,Contig_139_23.3765,1486,60
91,SKESA,Escherichia_coli,Contig_153_24.7917,59874,60
92,SKESA,Escherichia_coli,Contig_154_23.0787,3058,60
93,SKESA,Escherichia_coli,Contig_157_24.3478,7548,60
94,SKESA,Escherichia_coli,Contig_158_25.3118,56596,60
95,SKESA,Escherichia_coli,Contig_160_24.3333,90144,60
96,SKESA,Escherichia_coli,Contig_162_26.6023,1554,60
97,SKESA,Escherichia_coli,Contig_164_68.6433,1175,60
98,SKESA,Escherichia_coli,Contig_176_24.7018,18837,60
99,SKESA,Escherichia_coli,Contig_184_34.0502,4226,60
100,SKESA,Escherichia_coli,Contig_191_24.4151,26452,60
101,SKESA,Escherichia_coli,Contig_193_24.9009,62623,60
102,SKESA,Escherichia_coli,Contig_196_24.285,6426,60
103,SKESA,Escherichia_coli,Contig_199_25.3494,9188,60
104,SKESA,Escherichia_coli,Contig_216_26.1491,80286,60
105,SKESA,Escherichia_coli,Contig_221_46.9567,2540,60
106,SKESA,Escherichia_coli,Contig_223_24.2305,85382,60
107,SKESA,Escherichia_coli,Contig_225_24.8758,36905,60
108,SKESA,Escherichia_coli,Contig_228_23.9508,96841,60
109,SKESA,Escherichia_coli,Contig_233_25.7942,59370,60
110,SKESA,Escherichia_coli,Contig_237_32.844,4814,60
111,SKESA,Escherichia_coli,Contig_243_26.6664,95503,60
112,SKESA,Escherichia_coli,Contig_245_23.5775,9078,60
113,SKESA,Escherichia_coli,Contig_248_47.8762,4390,60
114,SKESA,Escherichia_coli,Contig_253_27.2623,1076,60
115,SKESA,Escherichia_coli,Contig_270_25.5171,73839,60
116,SKESA,Escherichia_coli,Contig_276_25.2929,72818,60
117,SKESA,Escherichia_coli,Contig_277_23.9993,6712,60
118,SKESA,Escherichia_coli,Contig_279_26.4566,10785,60
