,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,IDBA-UD,contig-100_0,468605,Listeria_monocytogenes,0
1,1,EMS,IDBA-UD,contig-100_1,386281,Enterococcus_faecalis,0
2,2,EMS,IDBA-UD,contig-100_2,354067,Pseudomonas_aeruginosa,0
3,3,EMS,IDBA-UD,contig-100_3,351130,Listeria_monocytogenes,0
4,4,EMS,IDBA-UD,contig-100_4,342814,Bacillus_subtilis,0
5,5,EMS,IDBA-UD,contig-100_5,340374,Pseudomonas_aeruginosa,0
6,6,EMS,IDBA-UD,contig-100_6,331835,Listeria_monocytogenes,0
7,7,EMS,IDBA-UD,contig-100_7,315134,Bacillus_subtilis,0
8,8,EMS,IDBA-UD,contig-100_8,299978,Listeria_monocytogenes,0
9,9,EMS,IDBA-UD,contig-100_9,294217,Bacillus_subtilis,0
10,10,EMS,IDBA-UD,contig-100_10,269472,Bacillus_subtilis,0
11,11,EMS,IDBA-UD,contig-100_11,263364,Bacillus_subtilis,0
12,12,EMS,IDBA-UD,contig-100_12,257266,Bacillus_subtilis,0
13,13,EMS,IDBA-UD,contig-100_13,254629,Listeria_monocytogenes,0
14,14,EMS,IDBA-UD,contig-100_14,252653,Bacillus_subtilis,0
15,15,EMS,IDBA-UD,contig-100_15,249172,Bacillus_subtilis,0
16,16,EMS,IDBA-UD,contig-100_16,224894,Bacillus_subtilis,0
17,17,EMS,IDBA-UD,contig-100_17,214978,Listeria_monocytogenes,0
18,18,EMS,IDBA-UD,contig-100_18,212969,Bacillus_subtilis,0
19,19,EMS,IDBA-UD,contig-100_19,205350,Pseudomonas_aeruginosa,0
20,20,EMS,IDBA-UD,contig-100_20,204182,Bacillus_subtilis,0
21,21,EMS,IDBA-UD,contig-100_21,202223,Pseudomonas_aeruginosa,0
22,22,EMS,IDBA-UD,contig-100_22,193239,Enterococcus_faecalis,0
23,23,EMS,IDBA-UD,contig-100_23,189173,Pseudomonas_aeruginosa,0
24,24,EMS,IDBA-UD,contig-100_24,184434,Enterococcus_faecalis,0
25,25,EMS,IDBA-UD,contig-100_25,181893,Staphylococcus_aureus,0
26,26,EMS,IDBA-UD,contig-100_26,176318,Enterococcus_faecalis,0
27,27,EMS,IDBA-UD,contig-100_27,175852,Staphylococcus_aureus,0
28,28,EMS,IDBA-UD,contig-100_28,173196,Pseudomonas_aeruginosa,0
29,29,EMS,IDBA-UD,contig-100_29,170745,Bacillus_subtilis,0
30,30,EMS,IDBA-UD,contig-100_30,160039,Pseudomonas_aeruginosa,0
