,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,VelvetOptimizer,NODE_2_length_9275_cov_53.474285,9305,Bacillus_subtilis,0
1,1,EMS,VelvetOptimizer,NODE_3_length_47507_cov_52.715012,47537,Bacillus_subtilis,0
2,2,EMS,VelvetOptimizer,NODE_12_length_30955_cov_51.577225,30985,Bacillus_subtilis,0
3,3,EMS,VelvetOptimizer,NODE_26_length_64904_cov_52.544743,64934,Bacillus_subtilis,0
4,4,EMS,VelvetOptimizer,NODE_27_length_55153_cov_51.195709,55183,Bacillus_subtilis,0
5,5,EMS,VelvetOptimizer,NODE_28_length_243400_cov_51.800499,243430,Bacillus_subtilis,0
6,6,EMS,VelvetOptimizer,NODE_29_length_47975_cov_51.022762,48005,Bacillus_subtilis,0
7,7,EMS,VelvetOptimizer,NODE_30_length_92777_cov_52.135529,92807,Bacillus_subtilis,0
8,8,EMS,VelvetOptimizer,NODE_31_length_98699_cov_52.143009,98729,Bacillus_subtilis,0
9,9,EMS,VelvetOptimizer,NODE_32_length_33698_cov_51.056175,33728,Bacillus_subtilis,0
10,10,EMS,VelvetOptimizer,NODE_33_length_37192_cov_51.793423,37222,Bacillus_subtilis,0
11,11,EMS,VelvetOptimizer,NODE_34_length_171941_cov_51.994659,171971,Bacillus_subtilis,0
12,12,EMS,VelvetOptimizer,NODE_36_length_23048_cov_50.655544,23078,Bacillus_subtilis,0
13,13,EMS,VelvetOptimizer,NODE_37_length_122425_cov_51.654190,122455,Bacillus_subtilis,0
14,14,EMS,VelvetOptimizer,NODE_38_length_77327_cov_52.304214,77357,Bacillus_subtilis,0
15,15,EMS,VelvetOptimizer,NODE_67_length_76514_cov_51.525799,76544,Bacillus_subtilis,0
16,16,EMS,VelvetOptimizer,NODE_68_length_56991_cov_51.214649,57021,Bacillus_subtilis,0
17,17,EMS,VelvetOptimizer,NODE_69_length_99670_cov_51.301674,99700,Bacillus_subtilis,0
18,18,EMS,VelvetOptimizer,NODE_70_length_4703_cov_51.154797,4733,Bacillus_subtilis,0
19,19,EMS,VelvetOptimizer,NODE_71_length_29029_cov_51.671432,29059,Bacillus_subtilis,0
20,20,EMS,VelvetOptimizer,NODE_72_length_47449_cov_52.068306,47479,Bacillus_subtilis,0
