,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,SPAdes,Bacillus_subtilis,NODE_2_length_768872_cov_31.804463,768872,60
1,SPAdes,Bacillus_subtilis,NODE_9_length_411282_cov_31.815024,411282,56.14139702761135
2,SPAdes,Bacillus_subtilis,NODE_14_length_343866_cov_31.637141,343866,52.35359241102837
3,SPAdes,Bacillus_subtilis,NODE_18_length_325431_cov_32.231787,325431,41.14518912048587
4,SPAdes,Bacillus_subtilis,NODE_20_length_315046_cov_31.634361,315046,60
5,SPAdes,Bacillus_subtilis,NODE_24_length_294377_cov_31.513587,294377,54.68903875078283
6,SPAdes,Bacillus_subtilis,NODE_26_length_269408_cov_31.676900,269408,60
7,SPAdes,Bacillus_subtilis,NODE_27_length_263197_cov_31.357628,263197,60
8,SPAdes,Bacillus_subtilis,NODE_29_length_257023_cov_31.461229,257023,60
9,SPAdes,Bacillus_subtilis,NODE_44_length_209052_cov_31.604731,209052,60
10,SPAdes,Bacillus_subtilis,NODE_62_length_137190_cov_31.772618,137190,60
11,SPAdes,Bacillus_subtilis,NODE_84_length_103944_cov_31.556854,103944,60
12,SPAdes,Bacillus_subtilis,NODE_140_length_59753_cov_31.272639,59753,60
13,SPAdes,Bacillus_subtilis,NODE_151_length_55215_cov_32.061911,55215,60
14,SPAdes,Bacillus_subtilis,NODE_184_length_38269_cov_31.505809,38269,60
15,SPAdes,Bacillus_subtilis,NODE_191_length_37061_cov_31.755013,37061,60
16,SPAdes,Bacillus_subtilis,NODE_217_length_29453_cov_31.260222,29453,60
17,SPAdes,Bacillus_subtilis,NODE_233_length_23242_cov_32.041101,23242,60
18,SPAdes,Bacillus_subtilis,NODE_254_length_18160_cov_31.805965,18160,60
19,SPAdes,Bacillus_subtilis,NODE_270_length_15483_cov_30.906534,15483,60
20,SPAdes,Bacillus_subtilis,NODE_370_length_2871_cov_38.805398,2871,28.559732011685334
21,SPAdes,Bacillus_subtilis,NODE_389_length_1834_cov_437.376054,1834,19.846457303811743
22,SPAdes,Enterococcus_faecalis,NODE_6_length_539068_cov_63.790506,539068,60
23,SPAdes,Enterococcus_faecalis,NODE_11_length_375233_cov_64.035562,375233,44.60357673263293
24,SPAdes,Enterococcus_faecalis,NODE_15_length_336380_cov_63.952546,336380,48.27860161898591
25,SPAdes,Enterococcus_faecalis,NODE_33_length_239100_cov_63.763492,239100,50.77549580449042
26,SPAdes,Enterococcus_faecalis,NODE_34_length_234979_cov_64.040341,234979,47.689690599155156
27,SPAdes,Enterococcus_faecalis,NODE_37_length_214607_cov_63.727632,214607,60
28,SPAdes,Enterococcus_faecalis,NODE_53_length_179454_cov_63.664374,179454,60
29,SPAdes,Enterococcus_faecalis,NODE_61_length_137415_cov_64.720617,137415,38.59280541244231
30,SPAdes,Enterococcus_faecalis,NODE_65_length_128374_cov_64.128204,128374,40.6708438841926
31,SPAdes,Enterococcus_faecalis,NODE_80_length_106746_cov_64.331059,106746,39.869589249046015
32,SPAdes,Enterococcus_faecalis,NODE_101_length_86014_cov_64.168022,86014,44.57447889871052
33,SPAdes,Enterococcus_faecalis,NODE_164_length_47139_cov_65.132741,47139,60
34,SPAdes,Enterococcus_faecalis,NODE_194_length_36084_cov_66.147104,36084,60
35,SPAdes,Enterococcus_faecalis,NODE_197_length_35769_cov_121.642913,35769,60
