,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,IDBA-UD,0,0
1,Bacillus_subtilis,IDBA-UD,1,0
2,Bacillus_subtilis,IDBA-UD,2,0
3,Bacillus_subtilis,IDBA-UD,3,0
4,Bacillus_subtilis,IDBA-UD,4,0
5,Bacillus_subtilis,IDBA-UD,5,0
6,Bacillus_subtilis,IDBA-UD,6,0
7,Bacillus_subtilis,IDBA-UD,7,0
8,Bacillus_subtilis,IDBA-UD,8,0
9,Bacillus_subtilis,IDBA-UD,9,1
10,Bacillus_subtilis,IDBA-UD,10,1
11,Bacillus_subtilis,IDBA-UD,11,1
12,Bacillus_subtilis,IDBA-UD,12,1
13,Bacillus_subtilis,IDBA-UD,13,1
14,Bacillus_subtilis,IDBA-UD,14,1
15,Bacillus_subtilis,IDBA-UD,15,1
16,Bacillus_subtilis,IDBA-UD,16,1
17,Bacillus_subtilis,IDBA-UD,17,2
18,Bacillus_subtilis,IDBA-UD,18,2
19,Bacillus_subtilis,IDBA-UD,19,2
20,Bacillus_subtilis,IDBA-UD,20,2
21,Bacillus_subtilis,IDBA-UD,21,2
22,Bacillus_subtilis,IDBA-UD,22,2
23,Bacillus_subtilis,IDBA-UD,23,2
24,Bacillus_subtilis,IDBA-UD,24,3
25,Bacillus_subtilis,IDBA-UD,25,3
26,Bacillus_subtilis,IDBA-UD,26,3
27,Bacillus_subtilis,IDBA-UD,27,3
28,Bacillus_subtilis,IDBA-UD,28,3
29,Bacillus_subtilis,IDBA-UD,29,3
30,Bacillus_subtilis,IDBA-UD,30,3
31,Bacillus_subtilis,IDBA-UD,31,4
32,Bacillus_subtilis,IDBA-UD,32,4
33,Bacillus_subtilis,IDBA-UD,33,4
34,Bacillus_subtilis,IDBA-UD,34,4
35,Bacillus_subtilis,IDBA-UD,35,4
36,Bacillus_subtilis,IDBA-UD,36,4
37,Bacillus_subtilis,IDBA-UD,37,5
38,Bacillus_subtilis,IDBA-UD,38,5
39,Bacillus_subtilis,IDBA-UD,39,5
40,Bacillus_subtilis,IDBA-UD,40,5
41,Bacillus_subtilis,IDBA-UD,41,5
42,Bacillus_subtilis,IDBA-UD,42,5
43,Bacillus_subtilis,IDBA-UD,43,6
44,Bacillus_subtilis,IDBA-UD,44,6
45,Bacillus_subtilis,IDBA-UD,45,6
46,Bacillus_subtilis,IDBA-UD,46,6
47,Bacillus_subtilis,IDBA-UD,47,6
48,Bacillus_subtilis,IDBA-UD,48,6
49,Bacillus_subtilis,IDBA-UD,49,6
50,Bacillus_subtilis,IDBA-UD,50,7
51,Bacillus_subtilis,IDBA-UD,51,7
52,Bacillus_subtilis,IDBA-UD,52,7
53,Bacillus_subtilis,IDBA-UD,53,7
54,Bacillus_subtilis,IDBA-UD,54,7
55,Bacillus_subtilis,IDBA-UD,55,8
56,Bacillus_subtilis,IDBA-UD,56,8
