,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,IDBA-UD,0,342816
1,Bacillus_subtilis,IDBA-UD,1,342816
2,Bacillus_subtilis,IDBA-UD,2,342816
3,Bacillus_subtilis,IDBA-UD,3,342816
4,Bacillus_subtilis,IDBA-UD,4,342816
5,Bacillus_subtilis,IDBA-UD,5,342816
6,Bacillus_subtilis,IDBA-UD,6,342816
7,Bacillus_subtilis,IDBA-UD,7,342816
8,Bacillus_subtilis,IDBA-UD,8,342816
9,Bacillus_subtilis,IDBA-UD,9,310777
10,Bacillus_subtilis,IDBA-UD,10,310777
11,Bacillus_subtilis,IDBA-UD,11,310777
12,Bacillus_subtilis,IDBA-UD,12,310777
13,Bacillus_subtilis,IDBA-UD,13,310777
14,Bacillus_subtilis,IDBA-UD,14,310777
15,Bacillus_subtilis,IDBA-UD,15,310777
16,Bacillus_subtilis,IDBA-UD,16,310777
17,Bacillus_subtilis,IDBA-UD,17,294217
18,Bacillus_subtilis,IDBA-UD,18,294217
19,Bacillus_subtilis,IDBA-UD,19,294217
20,Bacillus_subtilis,IDBA-UD,20,294217
21,Bacillus_subtilis,IDBA-UD,21,294217
22,Bacillus_subtilis,IDBA-UD,22,294217
23,Bacillus_subtilis,IDBA-UD,23,294217
24,Bacillus_subtilis,IDBA-UD,24,269865
25,Bacillus_subtilis,IDBA-UD,25,269865
26,Bacillus_subtilis,IDBA-UD,26,269865
27,Bacillus_subtilis,IDBA-UD,27,269865
28,Bacillus_subtilis,IDBA-UD,28,269865
29,Bacillus_subtilis,IDBA-UD,29,269865
30,Bacillus_subtilis,IDBA-UD,30,269865
31,Bacillus_subtilis,IDBA-UD,31,263264
32,Bacillus_subtilis,IDBA-UD,32,263264
33,Bacillus_subtilis,IDBA-UD,33,263264
34,Bacillus_subtilis,IDBA-UD,34,263264
35,Bacillus_subtilis,IDBA-UD,35,263264
36,Bacillus_subtilis,IDBA-UD,36,263264
37,Bacillus_subtilis,IDBA-UD,37,257266
38,Bacillus_subtilis,IDBA-UD,38,257266
39,Bacillus_subtilis,IDBA-UD,39,257266
40,Bacillus_subtilis,IDBA-UD,40,257266
41,Bacillus_subtilis,IDBA-UD,41,257266
42,Bacillus_subtilis,IDBA-UD,42,257266
43,Bacillus_subtilis,IDBA-UD,43,252653
44,Bacillus_subtilis,IDBA-UD,44,252653
45,Bacillus_subtilis,IDBA-UD,45,252653
46,Bacillus_subtilis,IDBA-UD,46,252653
47,Bacillus_subtilis,IDBA-UD,47,252653
48,Bacillus_subtilis,IDBA-UD,48,252653
49,Bacillus_subtilis,IDBA-UD,49,252653
50,Bacillus_subtilis,IDBA-UD,50,212969
51,Bacillus_subtilis,IDBA-UD,51,212969
52,Bacillus_subtilis,IDBA-UD,52,212969
53,Bacillus_subtilis,IDBA-UD,53,212969
54,Bacillus_subtilis,IDBA-UD,54,212969
55,Bacillus_subtilis,IDBA-UD,55,177613
56,Bacillus_subtilis,IDBA-UD,56,177613
57,Bacillus_subtilis,IDBA-UD,57,177613
58,Bacillus_subtilis,IDBA-UD,58,177613
59,Bacillus_subtilis,IDBA-UD,59,170745
60,Bacillus_subtilis,IDBA-UD,60,170745
61,Bacillus_subtilis,IDBA-UD,61,170745
