,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MetaHipMer2,0,395796
1,Bacillus_subtilis,MetaHipMer2,1,395796
2,Bacillus_subtilis,MetaHipMer2,2,395796
3,Bacillus_subtilis,MetaHipMer2,3,395796
4,Bacillus_subtilis,MetaHipMer2,4,395796
5,Bacillus_subtilis,MetaHipMer2,5,395796
6,Bacillus_subtilis,MetaHipMer2,6,395796
7,Bacillus_subtilis,MetaHipMer2,7,395796
8,Bacillus_subtilis,MetaHipMer2,8,395796
9,Bacillus_subtilis,MetaHipMer2,9,395796
10,Bacillus_subtilis,MetaHipMer2,10,372558
11,Bacillus_subtilis,MetaHipMer2,11,372558
12,Bacillus_subtilis,MetaHipMer2,12,372558
13,Bacillus_subtilis,MetaHipMer2,13,372558
14,Bacillus_subtilis,MetaHipMer2,14,372558
15,Bacillus_subtilis,MetaHipMer2,15,372558
16,Bacillus_subtilis,MetaHipMer2,16,372558
17,Bacillus_subtilis,MetaHipMer2,17,372558
18,Bacillus_subtilis,MetaHipMer2,18,372558
19,Bacillus_subtilis,MetaHipMer2,19,343202
20,Bacillus_subtilis,MetaHipMer2,20,343202
21,Bacillus_subtilis,MetaHipMer2,21,343202
22,Bacillus_subtilis,MetaHipMer2,22,343202
23,Bacillus_subtilis,MetaHipMer2,23,343202
24,Bacillus_subtilis,MetaHipMer2,24,343202
25,Bacillus_subtilis,MetaHipMer2,25,343202
26,Bacillus_subtilis,MetaHipMer2,26,343202
27,Bacillus_subtilis,MetaHipMer2,27,343202
28,Bacillus_subtilis,MetaHipMer2,28,315132
29,Bacillus_subtilis,MetaHipMer2,29,315132
30,Bacillus_subtilis,MetaHipMer2,30,315132
31,Bacillus_subtilis,MetaHipMer2,31,315132
32,Bacillus_subtilis,MetaHipMer2,32,315132
33,Bacillus_subtilis,MetaHipMer2,33,315132
34,Bacillus_subtilis,MetaHipMer2,34,315132
35,Bacillus_subtilis,MetaHipMer2,35,315132
36,Bacillus_subtilis,MetaHipMer2,36,294463
37,Bacillus_subtilis,MetaHipMer2,37,294463
38,Bacillus_subtilis,MetaHipMer2,38,294463
39,Bacillus_subtilis,MetaHipMer2,39,294463
40,Bacillus_subtilis,MetaHipMer2,40,294463
41,Bacillus_subtilis,MetaHipMer2,41,294463
42,Bacillus_subtilis,MetaHipMer2,42,294463
43,Bacillus_subtilis,MetaHipMer2,43,263362
44,Bacillus_subtilis,MetaHipMer2,44,263362
45,Bacillus_subtilis,MetaHipMer2,45,263362
46,Bacillus_subtilis,MetaHipMer2,46,263362
47,Bacillus_subtilis,MetaHipMer2,47,263362
48,Bacillus_subtilis,MetaHipMer2,48,263362
49,Bacillus_subtilis,MetaHipMer2,49,263362
50,Bacillus_subtilis,MetaHipMer2,50,257264
51,Bacillus_subtilis,MetaHipMer2,51,257264
52,Bacillus_subtilis,MetaHipMer2,52,257264
53,Bacillus_subtilis,MetaHipMer2,53,257264
54,Bacillus_subtilis,MetaHipMer2,54,257264
55,Bacillus_subtilis,MetaHipMer2,55,257264
56,Bacillus_subtilis,MetaHipMer2,56,252367
57,Bacillus_subtilis,MetaHipMer2,57,252367
58,Bacillus_subtilis,MetaHipMer2,58,252367
59,Bacillus_subtilis,MetaHipMer2,59,252367
60,Bacillus_subtilis,MetaHipMer2,60,252367
61,Bacillus_subtilis,MetaHipMer2,61,252367
62,Bacillus_subtilis,MetaHipMer2,62,212623
63,Bacillus_subtilis,MetaHipMer2,63,212623
64,Bacillus_subtilis,MetaHipMer2,64,212623
65,Bacillus_subtilis,MetaHipMer2,65,212623
66,Bacillus_subtilis,MetaHipMer2,66,212623
67,Bacillus_subtilis,MetaHipMer2,67,170743
68,Bacillus_subtilis,MetaHipMer2,68,170743
69,Bacillus_subtilis,MetaHipMer2,69,170743
70,Bacillus_subtilis,MetaHipMer2,70,170743
71,Bacillus_subtilis,MetaHipMer2,71,170743
72,Bacillus_subtilis,MetaHipMer2,72,156038
73,Bacillus_subtilis,MetaHipMer2,73,156038
74,Bacillus_subtilis,MetaHipMer2,74,156038
75,Bacillus_subtilis,MetaHipMer2,75,137586
76,Bacillus_subtilis,MetaHipMer2,76,137586
77,Bacillus_subtilis,MetaHipMer2,77,137586
78,Bacillus_subtilis,MetaHipMer2,78,137586
79,Bacillus_subtilis,MetaHipMer2,79,137373
80,Bacillus_subtilis,MetaHipMer2,80,137373
81,Bacillus_subtilis,MetaHipMer2,81,137373
82,Bacillus_subtilis,MetaHipMer2,82,132202
83,Bacillus_subtilis,MetaHipMer2,83,132202
84,Bacillus_subtilis,MetaHipMer2,84,132202
85,Bacillus_subtilis,MetaHipMer2,85,132202
86,Bacillus_subtilis,MetaHipMer2,86,122497
87,Bacillus_subtilis,MetaHipMer2,87,122497
88,Bacillus_subtilis,MetaHipMer2,88,122497
89,Bacillus_subtilis,MetaHipMer2,89,83899
90,Bacillus_subtilis,MetaHipMer2,90,83899
91,Bacillus_subtilis,MetaHipMer2,91,59824
92,Bacillus_subtilis,MetaHipMer2,92,55294
93,Bacillus_subtilis,MetaHipMer2,93,38456
94,Bacillus_subtilis,MetaHipMer2,94,38288
95,Bacillus_subtilis,MetaHipMer2,95,37892
96,Bacillus_subtilis,MetaHipMer2,96,29778
97,Bacillus_subtilis,MetaHipMer2,97,23328
98,Bacillus_subtilis,MetaHipMer2,98,10271
99,Bacillus_subtilis,MetaHipMer2,99,0
100,Bacillus_subtilis,MetaHipMer2,100,0
101,Enterococcus_faecalis,MetaHipMer2,0,386278
102,Enterococcus_faecalis,MetaHipMer2,1,386278
103,Enterococcus_faecalis,MetaHipMer2,2,386278
104,Enterococcus_faecalis,MetaHipMer2,3,386278
105,Enterococcus_faecalis,MetaHipMer2,4,386278
106,Enterococcus_faecalis,MetaHipMer2,5,386278
107,Enterococcus_faecalis,MetaHipMer2,6,386278
108,Enterococcus_faecalis,MetaHipMer2,7,386278
109,Enterococcus_faecalis,MetaHipMer2,8,386278
110,Enterococcus_faecalis,MetaHipMer2,9,386278
111,Enterococcus_faecalis,MetaHipMer2,10,386278
112,Enterococcus_faecalis,MetaHipMer2,11,386278
113,Enterococcus_faecalis,MetaHipMer2,12,386278
114,Enterococcus_faecalis,MetaHipMer2,13,386278
115,Enterococcus_faecalis,MetaHipMer2,14,194540
116,Enterococcus_faecalis,MetaHipMer2,15,194540
