,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MEGAHIT,0,768410
1,Bacillus_subtilis,MEGAHIT,1,768410
2,Bacillus_subtilis,MEGAHIT,2,768410
3,Bacillus_subtilis,MEGAHIT,3,768410
4,Bacillus_subtilis,MEGAHIT,4,768410
5,Bacillus_subtilis,MEGAHIT,5,768410
6,Bacillus_subtilis,MEGAHIT,6,768410
7,Bacillus_subtilis,MEGAHIT,7,768410
8,Bacillus_subtilis,MEGAHIT,8,768410
9,Bacillus_subtilis,MEGAHIT,9,768410
10,Bacillus_subtilis,MEGAHIT,10,768410
11,Bacillus_subtilis,MEGAHIT,11,768410
12,Bacillus_subtilis,MEGAHIT,12,768410
13,Bacillus_subtilis,MEGAHIT,13,768410
14,Bacillus_subtilis,MEGAHIT,14,768410
15,Bacillus_subtilis,MEGAHIT,15,768410
16,Bacillus_subtilis,MEGAHIT,16,768410
17,Bacillus_subtilis,MEGAHIT,17,768410
18,Bacillus_subtilis,MEGAHIT,18,768410
19,Bacillus_subtilis,MEGAHIT,19,552359
20,Bacillus_subtilis,MEGAHIT,20,552359
21,Bacillus_subtilis,MEGAHIT,21,552359
22,Bacillus_subtilis,MEGAHIT,22,552359
23,Bacillus_subtilis,MEGAHIT,23,552359
24,Bacillus_subtilis,MEGAHIT,24,552359
25,Bacillus_subtilis,MEGAHIT,25,552359
26,Bacillus_subtilis,MEGAHIT,26,552359
27,Bacillus_subtilis,MEGAHIT,27,552359
28,Bacillus_subtilis,MEGAHIT,28,552359
29,Bacillus_subtilis,MEGAHIT,29,552359
30,Bacillus_subtilis,MEGAHIT,30,552359
31,Bacillus_subtilis,MEGAHIT,31,552359
32,Bacillus_subtilis,MEGAHIT,32,552359
33,Bacillus_subtilis,MEGAHIT,33,310772
34,Bacillus_subtilis,MEGAHIT,34,310772
35,Bacillus_subtilis,MEGAHIT,35,310772
36,Bacillus_subtilis,MEGAHIT,36,310772
37,Bacillus_subtilis,MEGAHIT,37,310772
38,Bacillus_subtilis,MEGAHIT,38,310772
39,Bacillus_subtilis,MEGAHIT,39,310772
40,Bacillus_subtilis,MEGAHIT,40,310772
41,Bacillus_subtilis,MEGAHIT,41,268652
42,Bacillus_subtilis,MEGAHIT,42,268652
