,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MetaHipMer2,0,14760
1,Bacillus_subtilis,MetaHipMer2,1,12580
2,Bacillus_subtilis,MetaHipMer2,2,9123
3,Bacillus_subtilis,MetaHipMer2,3,8278
4,Bacillus_subtilis,MetaHipMer2,4,7633
5,Bacillus_subtilis,MetaHipMer2,5,7326
6,Bacillus_subtilis,MetaHipMer2,6,7218
7,Bacillus_subtilis,MetaHipMer2,7,6728
8,Bacillus_subtilis,MetaHipMer2,8,6495
9,Bacillus_subtilis,MetaHipMer2,9,6315
10,Bacillus_subtilis,MetaHipMer2,10,6167
11,Bacillus_subtilis,MetaHipMer2,11,5958
12,Bacillus_subtilis,MetaHipMer2,12,5775
13,Bacillus_subtilis,MetaHipMer2,13,5529
14,Bacillus_subtilis,MetaHipMer2,14,5344
15,Bacillus_subtilis,MetaHipMer2,15,5278
16,Bacillus_subtilis,MetaHipMer2,16,5226
17,Bacillus_subtilis,MetaHipMer2,17,5062
18,Bacillus_subtilis,MetaHipMer2,18,4918
19,Bacillus_subtilis,MetaHipMer2,19,4788
20,Bacillus_subtilis,MetaHipMer2,20,4668
21,Bacillus_subtilis,MetaHipMer2,21,4592
22,Bacillus_subtilis,MetaHipMer2,22,4532
23,Bacillus_subtilis,MetaHipMer2,23,4467
24,Bacillus_subtilis,MetaHipMer2,24,4378
25,Bacillus_subtilis,MetaHipMer2,25,4300
26,Bacillus_subtilis,MetaHipMer2,26,4252
27,Bacillus_subtilis,MetaHipMer2,27,4189
28,Bacillus_subtilis,MetaHipMer2,28,4133
29,Bacillus_subtilis,MetaHipMer2,29,4032
30,Bacillus_subtilis,MetaHipMer2,30,3968
31,Bacillus_subtilis,MetaHipMer2,31,3883
32,Bacillus_subtilis,MetaHipMer2,32,3813
33,Bacillus_subtilis,MetaHipMer2,33,3748
34,Bacillus_subtilis,MetaHipMer2,34,3635
35,Bacillus_subtilis,MetaHipMer2,35,3572
36,Bacillus_subtilis,MetaHipMer2,36,3524
37,Bacillus_subtilis,MetaHipMer2,37,3444
38,Bacillus_subtilis,MetaHipMer2,38,3393
39,Bacillus_subtilis,MetaHipMer2,39,3306
40,Bacillus_subtilis,MetaHipMer2,40,3248
41,Bacillus_subtilis,MetaHipMer2,41,3191
42,Bacillus_subtilis,MetaHipMer2,42,3140
43,Bacillus_subtilis,MetaHipMer2,43,3091
44,Bacillus_subtilis,MetaHipMer2,44,3025
45,Bacillus_subtilis,MetaHipMer2,45,2956
46,Bacillus_subtilis,MetaHipMer2,46,2885
47,Bacillus_subtilis,MetaHipMer2,47,2820
48,Bacillus_subtilis,MetaHipMer2,48,2786
49,Bacillus_subtilis,MetaHipMer2,49,2739
50,Bacillus_subtilis,MetaHipMer2,50,2696
51,Bacillus_subtilis,MetaHipMer2,51,2625
52,Bacillus_subtilis,MetaHipMer2,52,2574
53,Bacillus_subtilis,MetaHipMer2,53,2510
54,Bacillus_subtilis,MetaHipMer2,54,2458
55,Bacillus_subtilis,MetaHipMer2,55,2396
56,Bacillus_subtilis,MetaHipMer2,56,2341
57,Bacillus_subtilis,MetaHipMer2,57,2286
58,Bacillus_subtilis,MetaHipMer2,58,2250
59,Bacillus_subtilis,MetaHipMer2,59,2200
60,Bacillus_subtilis,MetaHipMer2,60,2165
61,Bacillus_subtilis,MetaHipMer2,61,2105
62,Bacillus_subtilis,MetaHipMer2,62,2070
63,Bacillus_subtilis,MetaHipMer2,63,2034
64,Bacillus_subtilis,MetaHipMer2,64,1986
65,Bacillus_subtilis,MetaHipMer2,65,1950
66,Bacillus_subtilis,MetaHipMer2,66,1892
67,Bacillus_subtilis,MetaHipMer2,67,1858
68,Bacillus_subtilis,MetaHipMer2,68,1818
69,Bacillus_subtilis,MetaHipMer2,69,1777
70,Bacillus_subtilis,MetaHipMer2,70,1742
71,Bacillus_subtilis,MetaHipMer2,71,1710
72,Bacillus_subtilis,MetaHipMer2,72,1656
73,Bacillus_subtilis,MetaHipMer2,73,1620
74,Bacillus_subtilis,MetaHipMer2,74,1574
75,Bacillus_subtilis,MetaHipMer2,75,1533
76,Bacillus_subtilis,MetaHipMer2,76,1492
77,Bacillus_subtilis,MetaHipMer2,77,1453
78,Bacillus_subtilis,MetaHipMer2,78,1417
79,Bacillus_subtilis,MetaHipMer2,79,1375
80,Bacillus_subtilis,MetaHipMer2,80,1338
81,Bacillus_subtilis,MetaHipMer2,81,1304
82,Bacillus_subtilis,MetaHipMer2,82,1267
83,Bacillus_subtilis,MetaHipMer2,83,1231
84,Bacillus_subtilis,MetaHipMer2,84,1174
85,Bacillus_subtilis,MetaHipMer2,85,1135
86,Bacillus_subtilis,MetaHipMer2,86,1093
87,Bacillus_subtilis,MetaHipMer2,87,1057
88,Bacillus_subtilis,MetaHipMer2,88,1020
89,Bacillus_subtilis,MetaHipMer2,89,0
90,Bacillus_subtilis,MetaHipMer2,90,0
91,Bacillus_subtilis,MetaHipMer2,91,0
92,Bacillus_subtilis,MetaHipMer2,92,0
93,Bacillus_subtilis,MetaHipMer2,93,0
94,Bacillus_subtilis,MetaHipMer2,94,0
95,Bacillus_subtilis,MetaHipMer2,95,0
96,Bacillus_subtilis,MetaHipMer2,96,0
97,Bacillus_subtilis,MetaHipMer2,97,0
98,Bacillus_subtilis,MetaHipMer2,98,0
99,Bacillus_subtilis,MetaHipMer2,99,0
100,Bacillus_subtilis,MetaHipMer2,100,0
101,Enterococcus_faecalis,MetaHipMer2,0,3713
102,Enterococcus_faecalis,MetaHipMer2,1,0
103,Enterococcus_faecalis,MetaHipMer2,2,0
104,Enterococcus_faecalis,MetaHipMer2,3,0
105,Enterococcus_faecalis,MetaHipMer2,4,0
106,Enterococcus_faecalis,MetaHipMer2,5,0
107,Enterococcus_faecalis,MetaHipMer2,6,0
108,Enterococcus_faecalis,MetaHipMer2,7,0
109,Enterococcus_faecalis,MetaHipMer2,8,0
110,Enterococcus_faecalis,MetaHipMer2,9,0
111,Enterococcus_faecalis,MetaHipMer2,10,0
112,Enterococcus_faecalis,MetaHipMer2,11,0
113,Enterococcus_faecalis,MetaHipMer2,12,0
114,Enterococcus_faecalis,MetaHipMer2,13,0
115,Enterococcus_faecalis,MetaHipMer2,14,0
116,Enterococcus_faecalis,MetaHipMer2,15,0
117,Enterococcus_faecalis,MetaHipMer2,16,0
118,Enterococcus_faecalis,MetaHipMer2,17,0
119,Enterococcus_faecalis,MetaHipMer2,18,0
120,Enterococcus_faecalis,MetaHipMer2,19,0
121,Enterococcus_faecalis,MetaHipMer2,20,0
122,Enterococcus_faecalis,MetaHipMer2,21,0
123,Enterococcus_faecalis,MetaHipMer2,22,0
124,Enterococcus_faecalis,MetaHipMer2,23,0
125,Enterococcus_faecalis,MetaHipMer2,24,0
126,Enterococcus_faecalis,MetaHipMer2,25,0
127,Enterococcus_faecalis,MetaHipMer2,26,0
128,Enterococcus_faecalis,MetaHipMer2,27,0
129,Enterococcus_faecalis,MetaHipMer2,28,0
130,Enterococcus_faecalis,MetaHipMer2,29,0
131,Enterococcus_faecalis,MetaHipMer2,30,0
132,Enterococcus_faecalis,MetaHipMer2,31,0
133,Enterococcus_faecalis,MetaHipMer2,32,0
134,Enterococcus_faecalis,MetaHipMer2,33,0
135,Enterococcus_faecalis,MetaHipMer2,34,0
136,Enterococcus_faecalis,MetaHipMer2,35,0
137,Enterococcus_faecalis,MetaHipMer2,36,0
