,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,243863,319508
1,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,320594,458793
2,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,460253,533464
3,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,534683,721460
4,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,722470,867743
5,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,868848,943552
6,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,944588,995456
7,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,996502,997896
8,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,999000,1345606
9,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,1346761,1363597
10,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,1364656,1730607
11,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,1731679,1918633
12,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,1919696,1928759
13,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,1929786,2041813
14,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,2042955,2699761
15,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,2700924,3002684
16,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,3003834,3312135
17,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,3313309,3735576
18,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,3736707,3932425
19,ERR2935805,VelvetOptimiser,Bacillus_subtilis,4045677.0,3933453,3936544
