,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,IDBA-UD,Bacillus_subtilis,contig-100_3,342959,38.63144346252555
1,IDBA-UD,Bacillus_subtilis,contig-100_5,315134,60.0
2,IDBA-UD,Bacillus_subtilis,contig-100_7,297919,60.0
3,IDBA-UD,Bacillus_subtilis,contig-100_9,269866,54.31148171910759
4,IDBA-UD,Bacillus_subtilis,contig-100_10,257266,60.0
5,IDBA-UD,Bacillus_subtilis,contig-100_12,252653,60.0
6,IDBA-UD,Bacillus_subtilis,contig-100_13,249172,60.0
7,IDBA-UD,Bacillus_subtilis,contig-100_15,212969,60.0
8,IDBA-UD,Bacillus_subtilis,contig-100_18,200800,60.0
9,IDBA-UD,Bacillus_subtilis,contig-100_24,179156,60.0
10,IDBA-UD,Bacillus_subtilis,contig-100_27,170745,60.0
11,IDBA-UD,Bacillus_subtilis,contig-100_31,156317,60.0
12,IDBA-UD,Bacillus_subtilis,contig-100_34,146625,60.0
13,IDBA-UD,Bacillus_subtilis,contig-100_38,137275,60.0
14,IDBA-UD,Bacillus_subtilis,contig-100_47,122499,60.0
15,IDBA-UD,Bacillus_subtilis,contig-100_68,93571,60.0
16,IDBA-UD,Bacillus_subtilis,contig-100_76,84226,60.0
17,IDBA-UD,Bacillus_subtilis,contig-100_78,83066,60.0
18,IDBA-UD,Bacillus_subtilis,contig-100_84,74478,60.0
19,IDBA-UD,Bacillus_subtilis,contig-100_133,55365,60.0
20,IDBA-UD,Bacillus_subtilis,contig-100_208,38351,60.0
21,IDBA-UD,Bacillus_subtilis,contig-100_210,38343,60.0
22,IDBA-UD,Bacillus_subtilis,contig-100_213,37917,60.0
23,IDBA-UD,Bacillus_subtilis,contig-100_266,29856,60.0
24,IDBA-UD,Bacillus_subtilis,contig-100_267,29780,60.0
25,IDBA-UD,Bacillus_subtilis,contig-100_331,23330,60.0
26,IDBA-UD,Bacillus_subtilis,contig-100_396,18068,60.0
27,IDBA-UD,Bacillus_subtilis,contig-100_406,17013,60.0
28,IDBA-UD,Bacillus_subtilis,contig-100_430,15643,60.0
29,IDBA-UD,Bacillus_subtilis,contig-100_519,11900,60.0
30,IDBA-UD,Bacillus_subtilis,contig-100_542,10863,34.33889788208759
31,IDBA-UD,Bacillus_subtilis,contig-100_1018,2315,60.0
32,IDBA-UD,Bacillus_subtilis,contig-100_1113,1559,60.0
33,IDBA-UD,Bacillus_subtilis,contig-100_1201,1182,11.088296491996815
34,IDBA-UD,Enterococcus_faecalis,contig-100_1,386277,60.0
35,IDBA-UD,Enterococcus_faecalis,contig-100_19,193239,60.0
36,IDBA-UD,Enterococcus_faecalis,contig-100_21,184434,60.0
37,IDBA-UD,Enterococcus_faecalis,contig-100_23,179374,60.0
38,IDBA-UD,Enterococcus_faecalis,contig-100_43,127658,60.0
39,IDBA-UD,Enterococcus_faecalis,contig-100_44,127639,60.0
40,IDBA-UD,Enterococcus_faecalis,contig-100_49,118897,60.0
41,IDBA-UD,Enterococcus_faecalis,contig-100_52,113206,60.0
42,IDBA-UD,Enterococcus_faecalis,contig-100_53,111759,60.0
43,IDBA-UD,Enterococcus_faecalis,contig-100_87,73377,60.0
44,IDBA-UD,Enterococcus_faecalis,contig-100_96,69359,45.40072827305111
45,IDBA-UD,Enterococcus_faecalis,contig-100_97,69129,60.0
46,IDBA-UD,Enterococcus_faecalis,contig-100_99,68758,60.0
47,IDBA-UD,Enterococcus_faecalis,contig-100_108,63313,60.0
48,IDBA-UD,Enterococcus_faecalis,contig-100_109,63178,60.0
49,IDBA-UD,Enterococcus_faecalis,contig-100_110,62442,60.0
50,IDBA-UD,Enterococcus_faecalis,contig-100_113,61572,60.0
51,IDBA-UD,Enterococcus_faecalis,contig-100_124,57690,44.600705432940785
52,IDBA-UD,Enterococcus_faecalis,contig-100_126,57120,60.0
53,IDBA-UD,Enterococcus_faecalis,contig-100_127,57041,60.0
54,IDBA-UD,Enterococcus_faecalis,contig-100_168,46461,60.0
55,IDBA-UD,Enterococcus_faecalis,contig-100_182,43690,60.0
56,IDBA-UD,Enterococcus_faecalis,contig-100_186,41891,60.0
57,IDBA-UD,Enterococcus_faecalis,contig-100_205,38792,60.0
58,IDBA-UD,Enterococcus_faecalis,contig-100_231,35769,60.0
59,IDBA-UD,Enterococcus_faecalis,contig-100_255,31842,40.25879083293472
60,IDBA-UD,Enterococcus_faecalis,contig-100_262,30256,60.0
61,IDBA-UD,Enterococcus_faecalis,contig-100_272,29305,60.0
62,IDBA-UD,Enterococcus_faecalis,contig-100_286,27094,60.0
63,IDBA-UD,Enterococcus_faecalis,contig-100_310,25011,60.0
64,IDBA-UD,Enterococcus_faecalis,contig-100_336,22970,60.0
65,IDBA-UD,Enterococcus_faecalis,contig-100_355,21272,60.0
66,IDBA-UD,Enterococcus_faecalis,contig-100_371,19419,60.0
67,IDBA-UD,Enterococcus_faecalis,contig-100_372,19370,60.0
68,IDBA-UD,Enterococcus_faecalis,contig-100_414,16616,60.0
69,IDBA-UD,Enterococcus_faecalis,contig-100_423,16208,60.0
70,IDBA-UD,Enterococcus_faecalis,contig-100_442,15112,60.0
71,IDBA-UD,Enterococcus_faecalis,contig-100_477,13777,60.0
72,IDBA-UD,Enterococcus_faecalis,contig-100_499,12570,60.0
73,IDBA-UD,Enterococcus_faecalis,contig-100_502,12503,60.0
74,IDBA-UD,Enterococcus_faecalis,contig-100_569,9871,60.0
75,IDBA-UD,Enterococcus_faecalis,contig-100_607,8903,60.0
76,IDBA-UD,Enterococcus_faecalis,contig-100_722,6339,60.0
77,IDBA-UD,Enterococcus_faecalis,contig-100_754,5880,60.0
78,IDBA-UD,Enterococcus_faecalis,contig-100_911,3271,29.126205527970043
79,IDBA-UD,Enterococcus_faecalis,contig-100_930,3072,60.0
80,IDBA-UD,Enterococcus_faecalis,contig-100_1031,2150,60.0
81,IDBA-UD,Enterococcus_faecalis,contig-100_1125,1514,60.0
82,IDBA-UD,Enterococcus_faecalis,contig-100_1132,1480,60.0
83,IDBA-UD,Enterococcus_faecalis,contig-100_1169,1316,60.0
84,IDBA-UD,Enterococcus_faecalis,contig-100_1240,1042,60.0
85,IDBA-UD,Enterococcus_faecalis,contig-100_1249,1018,60.0
86,IDBA-UD,Enterococcus_faecalis,contig-100_1254,1000,60.0
87,IDBA-UD,Escherichia_coli_plasmid,contig-100_228,36261,60.0
88,IDBA-UD,Escherichia_coli_plasmid,contig-100_293,26780,60.0
89,IDBA-UD,Escherichia_coli_plasmid,contig-100_295,26526,60.0
90,IDBA-UD,Escherichia_coli_plasmid,contig-100_503,12458,60.0
91,IDBA-UD,Escherichia_coli_plasmid,contig-100_864,3986,60.0
92,IDBA-UD,Escherichia_coli,contig-100_71,90369,60.0
93,IDBA-UD,Escherichia_coli,contig-100_74,85602,60.0
94,IDBA-UD,Escherichia_coli,contig-100_88,73300,60.0
95,IDBA-UD,Escherichia_coli,contig-100_114,61511,60.0
96,IDBA-UD,Escherichia_coli,contig-100_116,61199,60.0
97,IDBA-UD,Escherichia_coli,contig-100_119,60074,60.0
98,IDBA-UD,Escherichia_coli,contig-100_128,56125,60.0
99,IDBA-UD,Escherichia_coli,contig-100_129,56114,60.0
