,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,MetaHipMer2,0,395796
1,Bacillus_subtilis,MetaHipMer2,1,395796
2,Bacillus_subtilis,MetaHipMer2,2,395796
3,Bacillus_subtilis,MetaHipMer2,3,395796
4,Bacillus_subtilis,MetaHipMer2,4,395796
5,Bacillus_subtilis,MetaHipMer2,5,395796
6,Bacillus_subtilis,MetaHipMer2,6,395796
7,Bacillus_subtilis,MetaHipMer2,7,395796
8,Bacillus_subtilis,MetaHipMer2,8,395796
9,Bacillus_subtilis,MetaHipMer2,9,395796
10,Bacillus_subtilis,MetaHipMer2,10,372558
11,Bacillus_subtilis,MetaHipMer2,11,372558
12,Bacillus_subtilis,MetaHipMer2,12,372558
13,Bacillus_subtilis,MetaHipMer2,13,372558
14,Bacillus_subtilis,MetaHipMer2,14,372558
15,Bacillus_subtilis,MetaHipMer2,15,372558
16,Bacillus_subtilis,MetaHipMer2,16,372558
17,Bacillus_subtilis,MetaHipMer2,17,372558
18,Bacillus_subtilis,MetaHipMer2,18,372558
19,Bacillus_subtilis,MetaHipMer2,19,343203
20,Bacillus_subtilis,MetaHipMer2,20,343203
21,Bacillus_subtilis,MetaHipMer2,21,343203
22,Bacillus_subtilis,MetaHipMer2,22,343203
23,Bacillus_subtilis,MetaHipMer2,23,343203
24,Bacillus_subtilis,MetaHipMer2,24,343203
25,Bacillus_subtilis,MetaHipMer2,25,343203
26,Bacillus_subtilis,MetaHipMer2,26,343203
27,Bacillus_subtilis,MetaHipMer2,27,343203
28,Bacillus_subtilis,MetaHipMer2,28,294463
29,Bacillus_subtilis,MetaHipMer2,29,294463
30,Bacillus_subtilis,MetaHipMer2,30,294463
31,Bacillus_subtilis,MetaHipMer2,31,294463
32,Bacillus_subtilis,MetaHipMer2,32,294463
33,Bacillus_subtilis,MetaHipMer2,33,294463
34,Bacillus_subtilis,MetaHipMer2,34,294463
35,Bacillus_subtilis,MetaHipMer2,35,269691
36,Bacillus_subtilis,MetaHipMer2,36,269691
37,Bacillus_subtilis,MetaHipMer2,37,269691
38,Bacillus_subtilis,MetaHipMer2,38,269691
39,Bacillus_subtilis,MetaHipMer2,39,269691
40,Bacillus_subtilis,MetaHipMer2,40,269691
41,Bacillus_subtilis,MetaHipMer2,41,269691
42,Bacillus_subtilis,MetaHipMer2,42,263362
43,Bacillus_subtilis,MetaHipMer2,43,263362
44,Bacillus_subtilis,MetaHipMer2,44,263362
45,Bacillus_subtilis,MetaHipMer2,45,263362
46,Bacillus_subtilis,MetaHipMer2,46,263362
47,Bacillus_subtilis,MetaHipMer2,47,263362
48,Bacillus_subtilis,MetaHipMer2,48,257424
49,Bacillus_subtilis,MetaHipMer2,49,257424
50,Bacillus_subtilis,MetaHipMer2,50,257424
51,Bacillus_subtilis,MetaHipMer2,51,257424
52,Bacillus_subtilis,MetaHipMer2,52,257424
53,Bacillus_subtilis,MetaHipMer2,53,257424
54,Bacillus_subtilis,MetaHipMer2,54,257424
55,Bacillus_subtilis,MetaHipMer2,55,252651
56,Bacillus_subtilis,MetaHipMer2,56,252651
57,Bacillus_subtilis,MetaHipMer2,57,252651
58,Bacillus_subtilis,MetaHipMer2,58,252651
59,Bacillus_subtilis,MetaHipMer2,59,252651
60,Bacillus_subtilis,MetaHipMer2,60,252651
61,Bacillus_subtilis,MetaHipMer2,61,212967
62,Bacillus_subtilis,MetaHipMer2,62,212967
63,Bacillus_subtilis,MetaHipMer2,63,212967
64,Bacillus_subtilis,MetaHipMer2,64,212967
65,Bacillus_subtilis,MetaHipMer2,65,212967
66,Bacillus_subtilis,MetaHipMer2,66,170743
67,Bacillus_subtilis,MetaHipMer2,67,170743
68,Bacillus_subtilis,MetaHipMer2,68,170743
69,Bacillus_subtilis,MetaHipMer2,69,170743
70,Bacillus_subtilis,MetaHipMer2,70,170743
71,Bacillus_subtilis,MetaHipMer2,71,156314
72,Bacillus_subtilis,MetaHipMer2,72,156314
73,Bacillus_subtilis,MetaHipMer2,73,156314
74,Bacillus_subtilis,MetaHipMer2,74,150029
75,Bacillus_subtilis,MetaHipMer2,75,150029
76,Bacillus_subtilis,MetaHipMer2,76,150029
77,Bacillus_subtilis,MetaHipMer2,77,150029
78,Bacillus_subtilis,MetaHipMer2,78,137373
79,Bacillus_subtilis,MetaHipMer2,79,137373
80,Bacillus_subtilis,MetaHipMer2,80,137373
81,Bacillus_subtilis,MetaHipMer2,81,122497
82,Bacillus_subtilis,MetaHipMer2,82,122497
83,Bacillus_subtilis,MetaHipMer2,83,122497
84,Bacillus_subtilis,MetaHipMer2,84,122497
85,Bacillus_subtilis,MetaHipMer2,85,107332
86,Bacillus_subtilis,MetaHipMer2,86,107332
87,Bacillus_subtilis,MetaHipMer2,87,83899
88,Bacillus_subtilis,MetaHipMer2,88,83899
89,Bacillus_subtilis,MetaHipMer2,89,59824
90,Bacillus_subtilis,MetaHipMer2,90,59824
91,Bacillus_subtilis,MetaHipMer2,91,57805
92,Bacillus_subtilis,MetaHipMer2,92,55294
93,Bacillus_subtilis,MetaHipMer2,93,55294
94,Bacillus_subtilis,MetaHipMer2,94,38343
95,Bacillus_subtilis,MetaHipMer2,95,37892
96,Bacillus_subtilis,MetaHipMer2,96,29778
97,Bacillus_subtilis,MetaHipMer2,97,23328
98,Bacillus_subtilis,MetaHipMer2,98,10271
99,Bacillus_subtilis,MetaHipMer2,99,0
100,Bacillus_subtilis,MetaHipMer2,100,0
101,Enterococcus_faecalis,MetaHipMer2,0,386276
102,Enterococcus_faecalis,MetaHipMer2,1,386276
103,Enterococcus_faecalis,MetaHipMer2,2,386276
104,Enterococcus_faecalis,MetaHipMer2,3,386276
105,Enterococcus_faecalis,MetaHipMer2,4,386276
106,Enterococcus_faecalis,MetaHipMer2,5,386276
107,Enterococcus_faecalis,MetaHipMer2,6,386276
108,Enterococcus_faecalis,MetaHipMer2,7,386276
109,Enterococcus_faecalis,MetaHipMer2,8,386276
110,Enterococcus_faecalis,MetaHipMer2,9,386276
111,Enterococcus_faecalis,MetaHipMer2,10,386276
112,Enterococcus_faecalis,MetaHipMer2,11,386276
113,Enterococcus_faecalis,MetaHipMer2,12,386276
114,Enterococcus_faecalis,MetaHipMer2,13,386276
115,Enterococcus_faecalis,MetaHipMer2,14,224964
116,Enterococcus_faecalis,MetaHipMer2,15,224964
