,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,VelvetOptimiser,NODE_1_length_3755_cov_51.259655,3785,Bacillus_subtilis,0
1,1,EMS,VelvetOptimiser,NODE_29_length_92777_cov_53.228722,92807,Bacillus_subtilis,0
2,2,EMS,VelvetOptimiser,NODE_30_length_171941_cov_53.846344,171971,Bacillus_subtilis,0
3,3,EMS,VelvetOptimiser,NODE_31_length_94009_cov_54.300705,94039,Bacillus_subtilis,0
4,4,EMS,VelvetOptimiser,NODE_32_length_57390_cov_53.590485,57420,Bacillus_subtilis,0
5,5,EMS,VelvetOptimiser,NODE_59_length_132054_cov_54.007549,132084,Bacillus_subtilis,0
6,6,EMS,VelvetOptimiser,NODE_60_length_29119_cov_53.688622,29149,Bacillus_subtilis,0
7,7,EMS,VelvetOptimiser,NODE_61_length_72403_cov_53.563072,72433,Bacillus_subtilis,0
8,8,EMS,VelvetOptimiser,NODE_62_length_120941_cov_54.082214,120971,Bacillus_subtilis,0
9,9,EMS,VelvetOptimiser,NODE_76_length_71630_cov_53.884937,71660,Bacillus_subtilis,0
10,10,EMS,VelvetOptimiser,NODE_80_length_76550_cov_53.473560,76580,Bacillus_subtilis,0
11,11,EMS,VelvetOptimiser,NODE_81_length_78664_cov_54.109211,78694,Bacillus_subtilis,0
12,12,EMS,VelvetOptimiser,NODE_82_length_29373_cov_53.633713,29403,Bacillus_subtilis,0
13,13,EMS,VelvetOptimiser,NODE_83_length_1379_cov_55.614937,1409,Bacillus_subtilis,0
14,14,EMS,VelvetOptimiser,NODE_87_length_127904_cov_53.903820,127934,Bacillus_subtilis,0
15,15,EMS,VelvetOptimiser,NODE_102_length_62509_cov_54.090626,62539,Bacillus_subtilis,0
16,16,EMS,VelvetOptimiser,NODE_118_length_16861_cov_54.278572,16891,Bacillus_subtilis,0
17,17,EMS,VelvetOptimiser,NODE_120_length_9334_cov_55.757553,9364,Bacillus_subtilis,0
18,18,EMS,VelvetOptimiser,NODE_128_length_68980_cov_53.423225,69010,Bacillus_subtilis,0
19,19,EMS,VelvetOptimiser,NODE_129_length_5555_cov_52.516113,5585,Bacillus_subtilis,0
20,20,EMS,VelvetOptimiser,NODE_130_length_1989_cov_55.419308,2019,Bacillus_subtilis,0
21,21,EMS,VelvetOptimiser,NODE_131_length_36758_cov_54.033409,36788,Bacillus_subtilis,0
22,22,EMS,VelvetOptimiser,NODE_138_length_64904_cov_54.178341,64934,Bacillus_subtilis,0
23,23,EMS,VelvetOptimiser,NODE_139_length_33520_cov_53.554207,33550,Bacillus_subtilis,0
24,24,EMS,VelvetOptimiser,NODE_140_length_54238_cov_53.884308,54268,Bacillus_subtilis,0
25,25,EMS,VelvetOptimiser,NODE_141_length_54092_cov_54.572453,54122,Bacillus_subtilis,0
26,26,EMS,VelvetOptimiser,NODE_142_length_18080_cov_53.695576,18110,Bacillus_subtilis,0
27,27,EMS,VelvetOptimiser,NODE_143_length_122428_cov_53.880558,122458,Bacillus_subtilis,0
28,28,EMS,VelvetOptimiser,NODE_144_length_56180_cov_53.522053,56210,Bacillus_subtilis,0
29,29,EMS,VelvetOptimiser,NODE_145_length_72506_cov_53.691875,72536,Bacillus_subtilis,0
30,30,EMS,VelvetOptimiser,NODE_146_length_37192_cov_53.340744,37222,Bacillus_subtilis,0
31,31,EMS,VelvetOptimiser,NODE_147_length_56798_cov_52.547501,56828,Bacillus_subtilis,0
32,32,EMS,VelvetOptimiser,NODE_150_length_5419_cov_56.128067,5449,Bacillus_subtilis,0
33,33,EMS,VelvetOptimiser,NODE_152_length_65108_cov_54.155697,65138,Bacillus_subtilis,0
34,34,EMS,VelvetOptimiser,NODE_153_length_103862_cov_53.705544,103892,Bacillus_subtilis,0
35,35,EMS,VelvetOptimiser,NODE_154_length_63166_cov_53.679955,63196,Bacillus_subtilis,0
36,36,EMS,VelvetOptimiser,NODE_155_length_52255_cov_54.378796,52285,Bacillus_subtilis,0
