,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,BCALM2,3539125,1062,Bacillus_subtilis,0
1,1,LHS,BCALM2,4709567,1021,Bacillus_subtilis,0
2,2,LHS,BCALM2,5898319,1149,Bacillus_subtilis,0
3,3,LHS,BCALM2,6888861,1122,Bacillus_subtilis,0
4,4,LHS,BCALM2,7160388,1046,Bacillus_subtilis,0
5,5,LHS,BCALM2,7183988,1018,Bacillus_subtilis,0
6,6,LHS,BCALM2,7418658,1082,Bacillus_subtilis,0
7,7,LHS,BCALM2,7639933,1029,Bacillus_subtilis,0
8,8,LHS,BCALM2,7811499,1049,Bacillus_subtilis,0
9,9,LHS,BCALM2,7915050,1177,Bacillus_subtilis,0
10,10,LHS,BCALM2,8110302,1212,Bacillus_subtilis,0
