,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,IDBA-UD,contig-100_0,632213,Listeria_monocytogenes,0
1,1,LHS,IDBA-UD,contig-100_1,542995,Listeria_monocytogenes,0
2,2,LHS,IDBA-UD,contig-100_2,351148,Listeria_monocytogenes,0
3,3,LHS,IDBA-UD,contig-100_3,254629,Listeria_monocytogenes,0
4,4,LHS,IDBA-UD,contig-100_4,254468,Pseudomonas_aeruginosa,0
5,5,LHS,IDBA-UD,contig-100_5,252052,Pseudomonas_aeruginosa,0
6,6,LHS,IDBA-UD,contig-100_6,248909,Pseudomonas_aeruginosa,0
7,7,LHS,IDBA-UD,contig-100_7,225045,Pseudomonas_aeruginosa,0
8,8,LHS,IDBA-UD,contig-100_8,221138,Pseudomonas_aeruginosa,0
9,9,LHS,IDBA-UD,contig-100_9,213640,Pseudomonas_aeruginosa,0
10,10,LHS,IDBA-UD,contig-100_10,211436,Pseudomonas_aeruginosa,0
11,11,LHS,IDBA-UD,contig-100_11,187313,Pseudomonas_aeruginosa,0
12,12,LHS,IDBA-UD,contig-100_12,182897,Pseudomonas_aeruginosa,0
13,13,LHS,IDBA-UD,contig-100_13,175830,Listeria_monocytogenes,0
14,14,LHS,IDBA-UD,contig-100_14,173985,Pseudomonas_aeruginosa,0
15,15,LHS,IDBA-UD,contig-100_15,173819,Pseudomonas_aeruginosa,0
16,16,LHS,IDBA-UD,contig-100_16,171045,Pseudomonas_aeruginosa,0
17,17,LHS,IDBA-UD,contig-100_17,155489,Pseudomonas_aeruginosa,0
18,18,LHS,IDBA-UD,contig-100_18,155050,Listeria_monocytogenes,0
19,19,LHS,IDBA-UD,contig-100_19,149463,Pseudomonas_aeruginosa,0
20,20,LHS,IDBA-UD,contig-100_20,146052,Pseudomonas_aeruginosa,0
21,21,LHS,IDBA-UD,contig-100_21,143168,Listeria_monocytogenes,0
22,22,LHS,IDBA-UD,contig-100_22,140559,Listeria_monocytogenes,0
23,23,LHS,IDBA-UD,contig-100_23,137310,Pseudomonas_aeruginosa,0
24,24,LHS,IDBA-UD,contig-100_24,136739,Listeria_monocytogenes,0
25,25,LHS,IDBA-UD,contig-100_25,135026,Pseudomonas_aeruginosa,0
26,26,LHS,IDBA-UD,contig-100_26,131851,Pseudomonas_aeruginosa,0
27,27,LHS,IDBA-UD,contig-100_27,124419,Pseudomonas_aeruginosa,0
28,28,LHS,IDBA-UD,contig-100_28,124216,Listeria_monocytogenes,0
29,29,LHS,IDBA-UD,contig-100_29,123562,Pseudomonas_aeruginosa,0
30,30,LHS,IDBA-UD,contig-100_30,122748,Pseudomonas_aeruginosa,0
31,31,LHS,IDBA-UD,contig-100_31,118956,Pseudomonas_aeruginosa,0
32,32,LHS,IDBA-UD,contig-100_32,118740,Pseudomonas_aeruginosa,0
33,33,LHS,IDBA-UD,contig-100_33,117305,Pseudomonas_aeruginosa,0
34,34,LHS,IDBA-UD,contig-100_34,108024,Pseudomonas_aeruginosa,0
35,35,LHS,IDBA-UD,contig-100_35,106347,Pseudomonas_aeruginosa,0
36,36,LHS,IDBA-UD,contig-100_36,99726,Listeria_monocytogenes,0
37,37,LHS,IDBA-UD,contig-100_37,98604,Pseudomonas_aeruginosa,0
38,38,LHS,IDBA-UD,contig-100_38,96397,Listeria_monocytogenes,0
39,39,LHS,IDBA-UD,contig-100_39,91025,Pseudomonas_aeruginosa,0
40,40,LHS,IDBA-UD,contig-100_40,88033,Pseudomonas_aeruginosa,0
41,41,LHS,IDBA-UD,contig-100_41,84458,Pseudomonas_aeruginosa,0
42,42,LHS,IDBA-UD,contig-100_42,76974,Pseudomonas_aeruginosa,0
43,43,LHS,IDBA-UD,contig-100_43,73713,Pseudomonas_aeruginosa,0
44,44,LHS,IDBA-UD,contig-100_44,72772,Pseudomonas_aeruginosa,0
45,45,LHS,IDBA-UD,contig-100_45,68959,Pseudomonas_aeruginosa,0
46,46,LHS,IDBA-UD,contig-100_46,68546,Pseudomonas_aeruginosa,0
47,47,LHS,IDBA-UD,contig-100_47,67537,Pseudomonas_aeruginosa,0
48,48,LHS,IDBA-UD,contig-100_48,67396,Pseudomonas_aeruginosa,0
49,49,LHS,IDBA-UD,contig-100_49,66443,Pseudomonas_aeruginosa,0
50,50,LHS,IDBA-UD,contig-100_50,61737,Pseudomonas_aeruginosa,0
51,51,LHS,IDBA-UD,contig-100_51,59997,Pseudomonas_aeruginosa,0
52,52,LHS,IDBA-UD,contig-100_52,55479,Pseudomonas_aeruginosa,0
53,53,LHS,IDBA-UD,contig-100_53,55302,Pseudomonas_aeruginosa,0
54,54,LHS,IDBA-UD,contig-100_54,54773,Pseudomonas_aeruginosa,0
55,55,LHS,IDBA-UD,contig-100_55,53290,Pseudomonas_aeruginosa,0
56,56,LHS,IDBA-UD,contig-100_56,53159,Pseudomonas_aeruginosa,0
57,57,LHS,IDBA-UD,contig-100_57,53107,Pseudomonas_aeruginosa,0
58,58,LHS,IDBA-UD,contig-100_58,52297,Listeria_monocytogenes,0
59,59,LHS,IDBA-UD,contig-100_59,49014,Pseudomonas_aeruginosa,0
60,60,LHS,IDBA-UD,contig-100_60,48031,Pseudomonas_aeruginosa,0
61,61,LHS,IDBA-UD,contig-100_61,45917,Pseudomonas_aeruginosa,0
62,62,LHS,IDBA-UD,contig-100_62,45156,Bacillus_subtilis,0
63,63,LHS,IDBA-UD,contig-100_63,44402,Bacillus_subtilis,0
64,64,LHS,IDBA-UD,contig-100_64,44069,Bacillus_subtilis,0
65,65,LHS,IDBA-UD,contig-100_65,43555,Pseudomonas_aeruginosa,0
66,66,LHS,IDBA-UD,contig-100_66,42832,Pseudomonas_aeruginosa,0
67,67,LHS,IDBA-UD,contig-100_67,42072,Bacillus_subtilis,0
