,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SKESA,0,0
1,Bacillus_subtilis,SKESA,1,
2,Bacillus_subtilis,SKESA,2,
3,Bacillus_subtilis,SKESA,3,
4,Bacillus_subtilis,SKESA,4,
5,Bacillus_subtilis,SKESA,5,
6,Bacillus_subtilis,SKESA,6,
7,Bacillus_subtilis,SKESA,7,
8,Bacillus_subtilis,SKESA,8,
9,Bacillus_subtilis,SKESA,9,
10,Bacillus_subtilis,SKESA,10,
11,Bacillus_subtilis,SKESA,11,
12,Bacillus_subtilis,SKESA,12,
13,Bacillus_subtilis,SKESA,13,
14,Bacillus_subtilis,SKESA,14,
15,Bacillus_subtilis,SKESA,15,
16,Bacillus_subtilis,SKESA,16,
17,Bacillus_subtilis,SKESA,17,
18,Bacillus_subtilis,SKESA,18,
19,Bacillus_subtilis,SKESA,19,
20,Bacillus_subtilis,SKESA,20,
21,Bacillus_subtilis,SKESA,21,
22,Bacillus_subtilis,SKESA,22,
23,Bacillus_subtilis,SKESA,23,
24,Bacillus_subtilis,SKESA,24,
25,Bacillus_subtilis,SKESA,25,
26,Bacillus_subtilis,SKESA,26,
27,Bacillus_subtilis,SKESA,27,
28,Bacillus_subtilis,SKESA,28,
29,Bacillus_subtilis,SKESA,29,
30,Bacillus_subtilis,SKESA,30,
31,Bacillus_subtilis,SKESA,31,
32,Bacillus_subtilis,SKESA,32,
33,Bacillus_subtilis,SKESA,33,
34,Bacillus_subtilis,SKESA,34,
35,Bacillus_subtilis,SKESA,35,
36,Bacillus_subtilis,SKESA,36,
37,Bacillus_subtilis,SKESA,37,
38,Bacillus_subtilis,SKESA,38,
39,Bacillus_subtilis,SKESA,39,
40,Bacillus_subtilis,SKESA,40,
41,Bacillus_subtilis,SKESA,41,
42,Bacillus_subtilis,SKESA,42,
43,Bacillus_subtilis,SKESA,43,
44,Bacillus_subtilis,SKESA,44,
45,Bacillus_subtilis,SKESA,45,
46,Bacillus_subtilis,SKESA,46,
47,Bacillus_subtilis,SKESA,47,
48,Bacillus_subtilis,SKESA,48,
49,Bacillus_subtilis,SKESA,49,
50,Bacillus_subtilis,SKESA,50,
51,Bacillus_subtilis,SKESA,51,
52,Bacillus_subtilis,SKESA,52,
53,Bacillus_subtilis,SKESA,53,
54,Bacillus_subtilis,SKESA,54,
55,Bacillus_subtilis,SKESA,55,
56,Bacillus_subtilis,SKESA,56,
57,Bacillus_subtilis,SKESA,57,
58,Bacillus_subtilis,SKESA,58,
59,Bacillus_subtilis,SKESA,59,
60,Bacillus_subtilis,SKESA,60,
61,Bacillus_subtilis,SKESA,61,
62,Bacillus_subtilis,SKESA,62,
63,Bacillus_subtilis,SKESA,63,
64,Bacillus_subtilis,SKESA,64,
65,Bacillus_subtilis,SKESA,65,
66,Bacillus_subtilis,SKESA,66,
67,Bacillus_subtilis,SKESA,67,
68,Bacillus_subtilis,SKESA,68,
69,Bacillus_subtilis,SKESA,69,
70,Bacillus_subtilis,SKESA,70,
71,Bacillus_subtilis,SKESA,71,
72,Bacillus_subtilis,SKESA,72,
73,Bacillus_subtilis,SKESA,73,
74,Bacillus_subtilis,SKESA,74,
75,Bacillus_subtilis,SKESA,75,
76,Bacillus_subtilis,SKESA,76,
77,Bacillus_subtilis,SKESA,77,
78,Bacillus_subtilis,SKESA,78,
79,Bacillus_subtilis,SKESA,79,
80,Bacillus_subtilis,SKESA,80,
81,Bacillus_subtilis,SKESA,81,
82,Bacillus_subtilis,SKESA,82,
83,Bacillus_subtilis,SKESA,83,
84,Bacillus_subtilis,SKESA,84,
85,Bacillus_subtilis,SKESA,85,
86,Bacillus_subtilis,SKESA,86,
87,Bacillus_subtilis,SKESA,87,
88,Bacillus_subtilis,SKESA,88,
89,Bacillus_subtilis,SKESA,89,
90,Bacillus_subtilis,SKESA,90,
91,Bacillus_subtilis,SKESA,91,
92,Bacillus_subtilis,SKESA,92,
93,Bacillus_subtilis,SKESA,93,
94,Bacillus_subtilis,SKESA,94,
95,Bacillus_subtilis,SKESA,95,
96,Bacillus_subtilis,SKESA,96,
97,Bacillus_subtilis,SKESA,97,
98,Bacillus_subtilis,SKESA,98,
99,Bacillus_subtilis,SKESA,99,
100,Bacillus_subtilis,SKESA,100,
101,Enterococcus_faecalis,SKESA,0,0
102,Enterococcus_faecalis,SKESA,1,
103,Enterococcus_faecalis,SKESA,2,
104,Enterococcus_faecalis,SKESA,3,
105,Enterococcus_faecalis,SKESA,4,
106,Enterococcus_faecalis,SKESA,5,
107,Enterococcus_faecalis,SKESA,6,
108,Enterococcus_faecalis,SKESA,7,
109,Enterococcus_faecalis,SKESA,8,
110,Enterococcus_faecalis,SKESA,9,
111,Enterococcus_faecalis,SKESA,10,
112,Enterococcus_faecalis,SKESA,11,
113,Enterococcus_faecalis,SKESA,12,
114,Enterococcus_faecalis,SKESA,13,
115,Enterococcus_faecalis,SKESA,14,
116,Enterococcus_faecalis,SKESA,15,
117,Enterococcus_faecalis,SKESA,16,
118,Enterococcus_faecalis,SKESA,17,
119,Enterococcus_faecalis,SKESA,18,
120,Enterococcus_faecalis,SKESA,19,
121,Enterococcus_faecalis,SKESA,20,
122,Enterococcus_faecalis,SKESA,21,
123,Enterococcus_faecalis,SKESA,22,
124,Enterococcus_faecalis,SKESA,23,
125,Enterococcus_faecalis,SKESA,24,
126,Enterococcus_faecalis,SKESA,25,
127,Enterococcus_faecalis,SKESA,26,
128,Enterococcus_faecalis,SKESA,27,
129,Enterococcus_faecalis,SKESA,28,
130,Enterococcus_faecalis,SKESA,29,
131,Enterococcus_faecalis,SKESA,30,
132,Enterococcus_faecalis,SKESA,31,
133,Enterococcus_faecalis,SKESA,32,
134,Enterococcus_faecalis,SKESA,33,
135,Enterococcus_faecalis,SKESA,34,
136,Enterococcus_faecalis,SKESA,35,
137,Enterococcus_faecalis,SKESA,36,
138,Enterococcus_faecalis,SKESA,37,
139,Enterococcus_faecalis,SKESA,38,
140,Enterococcus_faecalis,SKESA,39,
141,Enterococcus_faecalis,SKESA,40,
142,Enterococcus_faecalis,SKESA,41,
143,Enterococcus_faecalis,SKESA,42,
144,Enterococcus_faecalis,SKESA,43,
145,Enterococcus_faecalis,SKESA,44,
146,Enterococcus_faecalis,SKESA,45,
147,Enterococcus_faecalis,SKESA,46,
148,Enterococcus_faecalis,SKESA,47,
149,Enterococcus_faecalis,SKESA,48,
150,Enterococcus_faecalis,SKESA,49,
151,Enterococcus_faecalis,SKESA,50,
152,Enterococcus_faecalis,SKESA,51,
153,Enterococcus_faecalis,SKESA,52,
154,Enterococcus_faecalis,SKESA,53,
155,Enterococcus_faecalis,SKESA,54,
156,Enterococcus_faecalis,SKESA,55,
157,Enterococcus_faecalis,SKESA,56,
158,Enterococcus_faecalis,SKESA,57,
159,Enterococcus_faecalis,SKESA,58,
160,Enterococcus_faecalis,SKESA,59,
161,Enterococcus_faecalis,SKESA,60,
162,Enterococcus_faecalis,SKESA,61,
163,Enterococcus_faecalis,SKESA,62,
164,Enterococcus_faecalis,SKESA,63,
165,Enterococcus_faecalis,SKESA,64,
166,Enterococcus_faecalis,SKESA,65,
167,Enterococcus_faecalis,SKESA,66,
168,Enterococcus_faecalis,SKESA,67,
169,Enterococcus_faecalis,SKESA,68,
170,Enterococcus_faecalis,SKESA,69,
171,Enterococcus_faecalis,SKESA,70,
172,Enterococcus_faecalis,SKESA,71,
173,Enterococcus_faecalis,SKESA,72,
174,Enterococcus_faecalis,SKESA,73,
175,Enterococcus_faecalis,SKESA,74,
176,Enterococcus_faecalis,SKESA,75,
177,Enterococcus_faecalis,SKESA,76,
178,Enterococcus_faecalis,SKESA,77,
179,Enterococcus_faecalis,SKESA,78,
180,Enterococcus_faecalis,SKESA,79,
181,Enterococcus_faecalis,SKESA,80,
182,Enterococcus_faecalis,SKESA,81,
183,Enterococcus_faecalis,SKESA,82,
184,Enterococcus_faecalis,SKESA,83,
185,Enterococcus_faecalis,SKESA,84,
186,Enterococcus_faecalis,SKESA,85,
187,Enterococcus_faecalis,SKESA,86,
188,Enterococcus_faecalis,SKESA,87,
189,Enterococcus_faecalis,SKESA,88,
190,Enterococcus_faecalis,SKESA,89,
191,Enterococcus_faecalis,SKESA,90,
192,Enterococcus_faecalis,SKESA,91,
193,Enterococcus_faecalis,SKESA,92,
194,Enterococcus_faecalis,SKESA,93,
195,Enterococcus_faecalis,SKESA,94,
196,Enterococcus_faecalis,SKESA,95,
197,Enterococcus_faecalis,SKESA,96,
198,Enterococcus_faecalis,SKESA,97,
199,Enterococcus_faecalis,SKESA,98,
200,Enterococcus_faecalis,SKESA,99,
201,Enterococcus_faecalis,SKESA,100,
202,Escherichia_coli_plasmid,SKESA,0,0
203,Escherichia_coli_plasmid,SKESA,1,
204,Escherichia_coli_plasmid,SKESA,2,
205,Escherichia_coli_plasmid,SKESA,3,
206,Escherichia_coli_plasmid,SKESA,4,
207,Escherichia_coli_plasmid,SKESA,5,
208,Escherichia_coli_plasmid,SKESA,6,
209,Escherichia_coli_plasmid,SKESA,7,
210,Escherichia_coli_plasmid,SKESA,8,
211,Escherichia_coli_plasmid,SKESA,9,
212,Escherichia_coli_plasmid,SKESA,10,
213,Escherichia_coli_plasmid,SKESA,11,
214,Escherichia_coli_plasmid,SKESA,12,
215,Escherichia_coli_plasmid,SKESA,13,
216,Escherichia_coli_plasmid,SKESA,14,
217,Escherichia_coli_plasmid,SKESA,15,
218,Escherichia_coli_plasmid,SKESA,16,
219,Escherichia_coli_plasmid,SKESA,17,
220,Escherichia_coli_plasmid,SKESA,18,
221,Escherichia_coli_plasmid,SKESA,19,
222,Escherichia_coli_plasmid,SKESA,20,
223,Escherichia_coli_plasmid,SKESA,21,
224,Escherichia_coli_plasmid,SKESA,22,
225,Escherichia_coli_plasmid,SKESA,23,
226,Escherichia_coli_plasmid,SKESA,24,
227,Escherichia_coli_plasmid,SKESA,25,
228,Escherichia_coli_plasmid,SKESA,26,
229,Escherichia_coli_plasmid,SKESA,27,
230,Escherichia_coli_plasmid,SKESA,28,
231,Escherichia_coli_plasmid,SKESA,29,
232,Escherichia_coli_plasmid,SKESA,30,
233,Escherichia_coli_plasmid,SKESA,31,
234,Escherichia_coli_plasmid,SKESA,32,
235,Escherichia_coli_plasmid,SKESA,33,
236,Escherichia_coli_plasmid,SKESA,34,
237,Escherichia_coli_plasmid,SKESA,35,
238,Escherichia_coli_plasmid,SKESA,36,
239,Escherichia_coli_plasmid,SKESA,37,
240,Escherichia_coli_plasmid,SKESA,38,
241,Escherichia_coli_plasmid,SKESA,39,
242,Escherichia_coli_plasmid,SKESA,40,
243,Escherichia_coli_plasmid,SKESA,41,
244,Escherichia_coli_plasmid,SKESA,42,
245,Escherichia_coli_plasmid,SKESA,43,
246,Escherichia_coli_plasmid,SKESA,44,
247,Escherichia_coli_plasmid,SKESA,45,
248,Escherichia_coli_plasmid,SKESA,46,
249,Escherichia_coli_plasmid,SKESA,47,
250,Escherichia_coli_plasmid,SKESA,48,
251,Escherichia_coli_plasmid,SKESA,49,
252,Escherichia_coli_plasmid,SKESA,50,
253,Escherichia_coli_plasmid,SKESA,51,
254,Escherichia_coli_plasmid,SKESA,52,
255,Escherichia_coli_plasmid,SKESA,53,
256,Escherichia_coli_plasmid,SKESA,54,
257,Escherichia_coli_plasmid,SKESA,55,
258,Escherichia_coli_plasmid,SKESA,56,
259,Escherichia_coli_plasmid,SKESA,57,
260,Escherichia_coli_plasmid,SKESA,58,
261,Escherichia_coli_plasmid,SKESA,59,
262,Escherichia_coli_plasmid,SKESA,60,
263,Escherichia_coli_plasmid,SKESA,61,
264,Escherichia_coli_plasmid,SKESA,62,
265,Escherichia_coli_plasmid,SKESA,63,
266,Escherichia_coli_plasmid,SKESA,64,
267,Escherichia_coli_plasmid,SKESA,65,
268,Escherichia_coli_plasmid,SKESA,66,
269,Escherichia_coli_plasmid,SKESA,67,
270,Escherichia_coli_plasmid,SKESA,68,
271,Escherichia_coli_plasmid,SKESA,69,
272,Escherichia_coli_plasmid,SKESA,70,
273,Escherichia_coli_plasmid,SKESA,71,
274,Escherichia_coli_plasmid,SKESA,72,
275,Escherichia_coli_plasmid,SKESA,73,
