,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,metaSPAdes,0,0
1,Bacillus_subtilis,metaSPAdes,1,0
2,Bacillus_subtilis,metaSPAdes,2,0
3,Bacillus_subtilis,metaSPAdes,3,0
4,Bacillus_subtilis,metaSPAdes,4,0
5,Bacillus_subtilis,metaSPAdes,5,1
6,Bacillus_subtilis,metaSPAdes,6,1
7,Bacillus_subtilis,metaSPAdes,7,1
8,Bacillus_subtilis,metaSPAdes,8,1
9,Bacillus_subtilis,metaSPAdes,9,2
10,Bacillus_subtilis,metaSPAdes,10,2
11,Bacillus_subtilis,metaSPAdes,11,2
12,Bacillus_subtilis,metaSPAdes,12,3
13,Bacillus_subtilis,metaSPAdes,13,3
14,Bacillus_subtilis,metaSPAdes,14,3
15,Bacillus_subtilis,metaSPAdes,15,3
16,Bacillus_subtilis,metaSPAdes,16,4
17,Bacillus_subtilis,metaSPAdes,17,4
18,Bacillus_subtilis,metaSPAdes,18,4
19,Bacillus_subtilis,metaSPAdes,19,5
20,Bacillus_subtilis,metaSPAdes,20,5
21,Bacillus_subtilis,metaSPAdes,21,6
22,Bacillus_subtilis,metaSPAdes,22,6
23,Bacillus_subtilis,metaSPAdes,23,6
24,Bacillus_subtilis,metaSPAdes,24,7
25,Bacillus_subtilis,metaSPAdes,25,7
26,Bacillus_subtilis,metaSPAdes,26,8
27,Bacillus_subtilis,metaSPAdes,27,8
28,Bacillus_subtilis,metaSPAdes,28,8
29,Bacillus_subtilis,metaSPAdes,29,9
30,Bacillus_subtilis,metaSPAdes,30,9
31,Bacillus_subtilis,metaSPAdes,31,10
32,Bacillus_subtilis,metaSPAdes,32,10
33,Bacillus_subtilis,metaSPAdes,33,11
34,Bacillus_subtilis,metaSPAdes,34,11
35,Bacillus_subtilis,metaSPAdes,35,12
36,Bacillus_subtilis,metaSPAdes,36,12
37,Bacillus_subtilis,metaSPAdes,37,13
38,Bacillus_subtilis,metaSPAdes,38,13
39,Bacillus_subtilis,metaSPAdes,39,14
40,Bacillus_subtilis,metaSPAdes,40,14
41,Bacillus_subtilis,metaSPAdes,41,15
42,Bacillus_subtilis,metaSPAdes,42,15
43,Bacillus_subtilis,metaSPAdes,43,16
44,Bacillus_subtilis,metaSPAdes,44,16
45,Bacillus_subtilis,metaSPAdes,45,17
46,Bacillus_subtilis,metaSPAdes,46,17
47,Bacillus_subtilis,metaSPAdes,47,18
48,Bacillus_subtilis,metaSPAdes,48,19
49,Bacillus_subtilis,metaSPAdes,49,19
50,Bacillus_subtilis,metaSPAdes,50,20
51,Bacillus_subtilis,metaSPAdes,51,20
52,Bacillus_subtilis,metaSPAdes,52,21
53,Bacillus_subtilis,metaSPAdes,53,22
54,Bacillus_subtilis,metaSPAdes,54,22
55,Bacillus_subtilis,metaSPAdes,55,23
56,Bacillus_subtilis,metaSPAdes,56,24
57,Bacillus_subtilis,metaSPAdes,57,25
58,Bacillus_subtilis,metaSPAdes,58,25
59,Bacillus_subtilis,metaSPAdes,59,26
60,Bacillus_subtilis,metaSPAdes,60,27
61,Bacillus_subtilis,metaSPAdes,61,27
62,Bacillus_subtilis,metaSPAdes,62,28
63,Bacillus_subtilis,metaSPAdes,63,29
64,Bacillus_subtilis,metaSPAdes,64,30
65,Bacillus_subtilis,metaSPAdes,65,31
66,Bacillus_subtilis,metaSPAdes,66,32
67,Bacillus_subtilis,metaSPAdes,67,33
68,Bacillus_subtilis,metaSPAdes,68,34
69,Bacillus_subtilis,metaSPAdes,69,35
70,Bacillus_subtilis,metaSPAdes,70,36
71,Bacillus_subtilis,metaSPAdes,71,37
72,Bacillus_subtilis,metaSPAdes,72,39
73,Bacillus_subtilis,metaSPAdes,73,40
74,Bacillus_subtilis,metaSPAdes,74,41
75,Bacillus_subtilis,metaSPAdes,75,42
76,Bacillus_subtilis,metaSPAdes,76,43
77,Bacillus_subtilis,metaSPAdes,77,45
78,Bacillus_subtilis,metaSPAdes,78,46
79,Bacillus_subtilis,metaSPAdes,79,47
80,Bacillus_subtilis,metaSPAdes,80,49
81,Bacillus_subtilis,metaSPAdes,81,50
82,Bacillus_subtilis,metaSPAdes,82,51
83,Bacillus_subtilis,metaSPAdes,83,53
84,Bacillus_subtilis,metaSPAdes,84,54
85,Bacillus_subtilis,metaSPAdes,85,56
86,Bacillus_subtilis,metaSPAdes,86,58
87,Bacillus_subtilis,metaSPAdes,87,60
88,Bacillus_subtilis,metaSPAdes,88,62
89,Bacillus_subtilis,metaSPAdes,89,64
90,Bacillus_subtilis,metaSPAdes,90,66
91,Bacillus_subtilis,metaSPAdes,91,69
92,Bacillus_subtilis,metaSPAdes,92,71
93,Bacillus_subtilis,metaSPAdes,93,74
94,Bacillus_subtilis,metaSPAdes,94,77
95,Bacillus_subtilis,metaSPAdes,95,81
96,Bacillus_subtilis,metaSPAdes,96,85
97,Bacillus_subtilis,metaSPAdes,97,89
98,Bacillus_subtilis,metaSPAdes,98,96
99,Bacillus_subtilis,metaSPAdes,99,108
100,Bacillus_subtilis,metaSPAdes,100,
101,Enterococcus_faecalis,metaSPAdes,0,0
102,Enterococcus_faecalis,metaSPAdes,1,
103,Enterococcus_faecalis,metaSPAdes,2,
104,Enterococcus_faecalis,metaSPAdes,3,
105,Enterococcus_faecalis,metaSPAdes,4,
106,Enterococcus_faecalis,metaSPAdes,5,
107,Enterococcus_faecalis,metaSPAdes,6,
108,Enterococcus_faecalis,metaSPAdes,7,
109,Enterococcus_faecalis,metaSPAdes,8,
110,Enterococcus_faecalis,metaSPAdes,9,
111,Enterococcus_faecalis,metaSPAdes,10,
112,Enterococcus_faecalis,metaSPAdes,11,
113,Enterococcus_faecalis,metaSPAdes,12,
114,Enterococcus_faecalis,metaSPAdes,13,
115,Enterococcus_faecalis,metaSPAdes,14,
116,Enterococcus_faecalis,metaSPAdes,15,
117,Enterococcus_faecalis,metaSPAdes,16,
118,Enterococcus_faecalis,metaSPAdes,17,
119,Enterococcus_faecalis,metaSPAdes,18,
120,Enterococcus_faecalis,metaSPAdes,19,
121,Enterococcus_faecalis,metaSPAdes,20,
122,Enterococcus_faecalis,metaSPAdes,21,
123,Enterococcus_faecalis,metaSPAdes,22,
124,Enterococcus_faecalis,metaSPAdes,23,
125,Enterococcus_faecalis,metaSPAdes,24,
126,Enterococcus_faecalis,metaSPAdes,25,
127,Enterococcus_faecalis,metaSPAdes,26,
128,Enterococcus_faecalis,metaSPAdes,27,
129,Enterococcus_faecalis,metaSPAdes,28,
130,Enterococcus_faecalis,metaSPAdes,29,
131,Enterococcus_faecalis,metaSPAdes,30,
132,Enterococcus_faecalis,metaSPAdes,31,
133,Enterococcus_faecalis,metaSPAdes,32,
134,Enterococcus_faecalis,metaSPAdes,33,
135,Enterococcus_faecalis,metaSPAdes,34,
136,Enterococcus_faecalis,metaSPAdes,35,
137,Enterococcus_faecalis,metaSPAdes,36,
138,Enterococcus_faecalis,metaSPAdes,37,
139,Enterococcus_faecalis,metaSPAdes,38,
140,Enterococcus_faecalis,metaSPAdes,39,
141,Enterococcus_faecalis,metaSPAdes,40,
142,Enterococcus_faecalis,metaSPAdes,41,
143,Enterococcus_faecalis,metaSPAdes,42,
144,Enterococcus_faecalis,metaSPAdes,43,
145,Enterococcus_faecalis,metaSPAdes,44,
146,Enterococcus_faecalis,metaSPAdes,45,
147,Enterococcus_faecalis,metaSPAdes,46,
148,Enterococcus_faecalis,metaSPAdes,47,
149,Enterococcus_faecalis,metaSPAdes,48,
150,Enterococcus_faecalis,metaSPAdes,49,
151,Enterococcus_faecalis,metaSPAdes,50,
152,Enterococcus_faecalis,metaSPAdes,51,
153,Enterococcus_faecalis,metaSPAdes,52,
154,Enterococcus_faecalis,metaSPAdes,53,
155,Enterococcus_faecalis,metaSPAdes,54,
156,Enterococcus_faecalis,metaSPAdes,55,
157,Enterococcus_faecalis,metaSPAdes,56,
158,Enterococcus_faecalis,metaSPAdes,57,
159,Enterococcus_faecalis,metaSPAdes,58,
