,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,SKESA,Listeria_monocytogenes,Contig_1_1212.69,36729,60
1,SKESA,Listeria_monocytogenes,Contig_4_7245.56,1736,60
2,SKESA,Listeria_monocytogenes,Contig_6_1213.38,142968,60
3,SKESA,Listeria_monocytogenes,Contig_9_1214.45,140359,60
4,SKESA,Listeria_monocytogenes,Contig_10_1214.9,110420,60
5,SKESA,Listeria_monocytogenes,Contig_11_1205.35,96197,60
6,SKESA,Listeria_monocytogenes,Contig_12_1207.62,351027,60
7,SKESA,Listeria_monocytogenes,Contig_13_1219.33,52097,60
8,SKESA,Listeria_monocytogenes,Contig_14_1212.09,123926,60
9,SKESA,Listeria_monocytogenes,Contig_16_1212.71,254429,60
10,SKESA,Listeria_monocytogenes,Contig_19_1654.2,1229,60
11,SKESA,Listeria_monocytogenes,Contig_21_1209.34,136539,60
12,SKESA,Listeria_monocytogenes,Contig_22_1210.95,632013,60
13,SKESA,Listeria_monocytogenes,Contig_23_1208.98,175178,60
14,SKESA,Listeria_monocytogenes,Contig_25_7209.88,3290,32.16165902285981
15,SKESA,Listeria_monocytogenes,Contig_29_1212.38,542703,60
16,SKESA,Listeria_monocytogenes,Contig_30_1207.07,99526,60
17,SKESA,Listeria_monocytogenes,Contig_33_1209.02,44322,60
18,SKESA,Listeria_monocytogenes,Contig_34_1634.56,1477,60
19,SKESA,Listeria_monocytogenes,Contig_35_1713.77,2213,60
20,SKESA,Listeria_monocytogenes,Contig_36_1609.14,2015,60
