,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,VelvetOptimiser,NODE_1_length_4040_cov_18.867823,4058,Bacillus_subtilis,0
1,1,LNN,VelvetOptimiser,NODE_2_length_3946_cov_17.193613,3964,Bacillus_subtilis,0
2,2,LNN,VelvetOptimiser,NODE_3_length_6147_cov_17.448511,6165,Bacillus_subtilis,0
3,3,LNN,VelvetOptimiser,NODE_4_length_14971_cov_18.227907,14989,Bacillus_subtilis,0
4,4,LNN,VelvetOptimiser,NODE_5_length_2433_cov_15.378545,2451,Bacillus_subtilis,0
5,5,LNN,VelvetOptimiser,NODE_6_length_5055_cov_18.004353,5073,Bacillus_subtilis,0
6,6,LNN,VelvetOptimiser,NODE_7_length_4957_cov_18.838007,4975,Bacillus_subtilis,0
7,7,LNN,VelvetOptimiser,NODE_43_length_3749_cov_19.983995,3767,Bacillus_subtilis,0
8,8,LNN,VelvetOptimiser,NODE_46_length_2667_cov_17.714285,2685,Bacillus_subtilis,0
9,9,LNN,VelvetOptimiser,NODE_47_length_2543_cov_16.747149,2561,Bacillus_subtilis,0
10,10,LNN,VelvetOptimiser,NODE_48_length_1229_cov_15.213995,1247,Bacillus_subtilis,0
11,11,LNN,VelvetOptimiser,NODE_51_length_3109_cov_18.784176,3127,Bacillus_subtilis,0
12,12,LNN,VelvetOptimiser,NODE_52_length_2569_cov_20.892176,2587,Bacillus_subtilis,0
13,13,LNN,VelvetOptimiser,NODE_53_length_2200_cov_14.718182,2218,Bacillus_subtilis,0
14,14,LNN,VelvetOptimiser,NODE_54_length_4826_cov_15.616245,4844,Bacillus_subtilis,0
15,15,LNN,VelvetOptimiser,NODE_55_length_995_cov_19.324623,1013,Bacillus_subtilis,0
16,16,LNN,VelvetOptimiser,NODE_59_length_6208_cov_18.371134,6226,Bacillus_subtilis,0
17,17,LNN,VelvetOptimiser,NODE_60_length_4419_cov_17.583164,4437,Bacillus_subtilis,0
18,18,LNN,VelvetOptimiser,NODE_61_length_2178_cov_18.615244,2196,Bacillus_subtilis,0
