,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,MEGAHIT,k141_1,1297,Bacillus_subtilis,0
1,1,LNN,MEGAHIT,k141_697,1575,Pseudomonas_aeruginosa,0
2,2,LNN,MEGAHIT,k141_240,1338,Pseudomonas_aeruginosa,0
3,3,LNN,MEGAHIT,k141_704,3375,Pseudomonas_aeruginosa,0
4,4,LNN,MEGAHIT,k141_43,4626,Listeria_monocytogenes,0
5,5,LNN,MEGAHIT,k141_49,1160,Escherichia_coli,0
6,6,LNN,MEGAHIT,k141_936,31311,Bacillus_subtilis,0
7,7,LNN,MEGAHIT,k141_1397,35948,Pseudomonas_aeruginosa,0
8,8,LNN,MEGAHIT,k141_938,5624,Bacillus_subtilis,0
9,9,LNN,MEGAHIT,k141_1399,11744,Bacillus_subtilis,0
10,10,LNN,MEGAHIT,k141_1164,50587,Bacillus_subtilis,0
11,11,LNN,MEGAHIT,k141_467,54852,Bacillus_subtilis,0
12,12,LNN,MEGAHIT,k141_78,30016,Bacillus_subtilis,0
13,13,LNN,MEGAHIT,k141_468,9592,Bacillus_subtilis,0
14,14,LNN,MEGAHIT,k141_1434,3722,Pseudomonas_aeruginosa,0
15,15,LNN,MEGAHIT,k141_264,59070,Bacillus_subtilis,0
16,16,LNN,MEGAHIT,k141_1436,2910,Pseudomonas_aeruginosa,0
17,17,LNN,MEGAHIT,k141_271,1299,Salmonella_enterica,0
18,18,LNN,MEGAHIT,k141_1437,2910,Pseudomonas_aeruginosa,0
19,19,LNN,MEGAHIT,k141_281,1061,Escherichia_coli,0
20,20,LNN,MEGAHIT,k141_1448,1306,Pseudomonas_aeruginosa,0
21,21,LNN,MEGAHIT,k141_1467,1877,Lactobacillus_fermentum,0
22,22,LNN,MEGAHIT,k141_1647,88306,Pseudomonas_aeruginosa,0
23,23,LNN,MEGAHIT,k141_473,54714,Pseudomonas_aeruginosa,0
24,24,LNN,MEGAHIT,k141_481,50740,Pseudomonas_aeruginosa,0
25,25,LNN,MEGAHIT,k141_79,122571,Bacillus_subtilis,0
26,26,LNN,MEGAHIT,k141_716,183377,Bacillus_subtilis,0
27,27,LNN,MEGAHIT,k141_716,183377,Bacillus_subtilis,0
28,28,LNN,MEGAHIT,k141_719,1383,Pseudomonas_aeruginosa,0
29,29,LNN,MEGAHIT,k141_1650,123054,Pseudomonas_aeruginosa,0
30,30,LNN,MEGAHIT,k141_1670,2139,Listeria_monocytogenes,0
31,31,LNN,MEGAHIT,k141_482,61861,Pseudomonas_aeruginosa,0
32,32,LNN,MEGAHIT,k141_82,59910,Bacillus_subtilis,0
33,33,LNN,MEGAHIT,k141_483,15727,Bacillus_subtilis,0
34,34,LNN,MEGAHIT,k141_484,2134,Pseudomonas_aeruginosa,0
35,35,LNN,MEGAHIT,k141_1165,210993,Pseudomonas_aeruginosa,0
36,36,LNN,MEGAHIT,k141_722,56854,Pseudomonas_aeruginosa,0
37,37,LNN,MEGAHIT,k141_92,15627,Pseudomonas_aeruginosa,0
38,38,LNN,MEGAHIT,k141_96,3320,Pseudomonas_aeruginosa,0
39,39,LNN,MEGAHIT,k141_1492,193477,Pseudomonas_aeruginosa,0
40,40,LNN,MEGAHIT,k141_1499,1641,Bacillus_subtilis,0
41,41,LNN,MEGAHIT,k141_1516,1075,Salmonella_enterica,0
42,42,LNN,MEGAHIT,k141_1187,26966,Pseudomonas_aeruginosa,0
43,43,LNN,MEGAHIT,k141_110,25991,Bacillus_subtilis,0
44,44,LNN,MEGAHIT,k141_1521,21275,Pseudomonas_aeruginosa,0
45,45,LNN,MEGAHIT,k141_1522,1329,Pseudomonas_aeruginosa,0
46,46,LNN,MEGAHIT,k141_1540,1076,Escherichia_coli,0
47,47,LNN,MEGAHIT,k141_723,78335,Bacillus_subtilis,0
48,48,LNN,MEGAHIT,k141_295,256754,Pseudomonas_aeruginosa,0
49,49,LNN,MEGAHIT,k141_728,22186,Pseudomonas_aeruginosa,0
50,50,LNN,MEGAHIT,k141_1719,132525,Bacillus_subtilis,0
51,51,LNN,MEGAHIT,k141_733,4890,Pseudomonas_aeruginosa,0
52,52,LNN,MEGAHIT,k141_735,1801,Pseudomonas_aeruginosa,0
53,53,LNN,MEGAHIT,k141_743,1043,Escherichia_coli,0
54,54,LNN,MEGAHIT,k141_1739,1086,Salmonella_enterica,0
55,55,LNN,MEGAHIT,k141_306,32673,Bacillus_subtilis,0
56,56,LNN,MEGAHIT,k141_486,140620,Listeria_monocytogenes,0
57,57,LNN,MEGAHIT,k141_111,115791,Bacillus_subtilis,0
58,58,LNN,MEGAHIT,k141_331,37141,Listeria_monocytogenes,0
59,59,LNN,MEGAHIT,k141_492,43911,Bacillus_subtilis,0
60,60,LNN,MEGAHIT,k141_116,50436,Bacillus_subtilis,0
61,61,LNN,MEGAHIT,k141_506,5442,Pseudomonas_aeruginosa,0
62,62,LNN,MEGAHIT,k141_534,1465,Pseudomonas_aeruginosa,0
63,63,LNN,MEGAHIT,k141_542,47942,Pseudomonas_aeruginosa,0
64,64,LNN,MEGAHIT,k141_1550,242787,Bacillus_subtilis,0
65,65,LNN,MEGAHIT,k141_136,137234,Listeria_monocytogenes,0
66,66,LNN,MEGAHIT,k141_543,73837,Pseudomonas_aeruginosa,0
67,67,LNN,MEGAHIT,k141_1743,228521,Bacillus_subtilis,0
68,68,LNN,MEGAHIT,k141_941,543128,Listeria_monocytogenes,0
69,69,LNN,MEGAHIT,k141_1204,319192,Pseudomonas_aeruginosa,0
70,70,LNN,MEGAHIT,k141_1747,1506,Salmonella_enterica,0
71,71,LNN,MEGAHIT,k141_1751,1224,Escherichia_coli,0
72,72,LNN,MEGAHIT,k141_547,22142,Pseudomonas_aeruginosa,0
73,73,LNN,MEGAHIT,k141_1768,14944,Bacillus_subtilis,0
74,74,LNN,MEGAHIT,k141_1772,1468,Pseudomonas_aeruginosa,0
75,75,LNN,MEGAHIT,k141_1802,1453,Pseudomonas_aeruginosa,0
76,76,LNN,MEGAHIT,k141_1805,1125,Listeria_monocytogenes,0
77,77,LNN,MEGAHIT,k141_942,49513,Bacillus_subtilis,0
78,78,LNN,MEGAHIT,k141_943,23441,Bacillus_subtilis,0
79,79,LNN,MEGAHIT,k141_1811,36512,Bacillus_subtilis,0
80,80,LNN,MEGAHIT,k141_175,124270,Listeria_monocytogenes,0
81,81,LNN,MEGAHIT,k141_1568,204706,Pseudomonas_aeruginosa,0
82,82,LNN,MEGAHIT,k141_744,385768,Pseudomonas_aeruginosa,0
83,83,LNN,MEGAHIT,k141_333,330884,Listeria_monocytogenes,0
84,84,LNN,MEGAHIT,k141_787,7722,Pseudomonas_aeruginosa,0
85,85,LNN,MEGAHIT,k141_788,4465,Escherichia_coli,0
86,86,LNN,MEGAHIT,k141_1570,53080,Bacillus_subtilis,0
87,87,LNN,MEGAHIT,k141_803,42619,Bacillus_subtilis,0
88,88,LNN,MEGAHIT,k141_951,195385,Listeria_monocytogenes,0
89,89,LNN,MEGAHIT,k141_952,1375,Pseudomonas_aeruginosa,0
90,90,LNN,MEGAHIT,k141_963,5420,Pseudomonas_aeruginosa,0
91,91,LNN,MEGAHIT,k141_334,104069,Bacillus_subtilis,0
92,92,LNN,MEGAHIT,k141_1586,68668,Pseudomonas_aeruginosa,0
93,93,LNN,MEGAHIT,k141_341,5948,Bacillus_subtilis,0
94,94,LNN,MEGAHIT,k141_548,259035,Pseudomonas_aeruginosa,0
95,95,LNN,MEGAHIT,k141_1593,61872,Bacillus_subtilis,0
96,96,LNN,MEGAHIT,k141_1601,3691,Bacillus_subtilis,0
97,97,LNN,MEGAHIT,k141_181,215542,Pseudomonas_aeruginosa,0
98,98,LNN,MEGAHIT,k141_344,76574,Pseudomonas_aeruginosa,0
99,99,LNN,MEGAHIT,k141_196,38301,Pseudomonas_aeruginosa,0
100,100,LNN,MEGAHIT,k141_197,1808,Pseudomonas_aeruginosa,0
101,101,LNN,MEGAHIT,k141_554,119124,Pseudomonas_aeruginosa,0
102,102,LNN,MEGAHIT,k141_366,56267,Pseudomonas_aeruginosa,0
103,103,LNN,MEGAHIT,k141_379,3487,Pseudomonas_aeruginosa,0
104,104,LNN,MEGAHIT,k141_1207,465463,Pseudomonas_aeruginosa,0
105,105,LNN,MEGAHIT,k141_383,38320,Bacillus_subtilis,0
106,106,LNN,MEGAHIT,k141_201,99810,Listeria_monocytogenes,0
107,107,LNN,MEGAHIT,k141_402,44364,Bacillus_subtilis,0
108,108,LNN,MEGAHIT,k141_222,14821,Bacillus_subtilis,0
109,109,LNN,MEGAHIT,k141_440,1034,Salmonella_enterica,0
110,110,LNN,MEGAHIT,k141_460,1599,Pseudomonas_aeruginosa,0
111,111,LNN,MEGAHIT,k141_555,124132,Bacillus_subtilis,0
112,112,LNN,MEGAHIT,k141_1604,203548,Bacillus_subtilis,0
113,113,LNN,MEGAHIT,k141_1213,96856,Bacillus_subtilis,0
114,114,LNN,MEGAHIT,k141_1218,1181,Pseudomonas_aeruginosa,0
115,115,LNN,MEGAHIT,k141_1253,2595,Pseudomonas_aeruginosa,0
116,116,LNN,MEGAHIT,k141_462,55060,Pseudomonas_aeruginosa,0
117,117,LNN,MEGAHIT,k141_231,82744,Bacillus_subtilis,0
118,118,LNN,MEGAHIT,k141_968,337778,Pseudomonas_aeruginosa,0
119,119,LNN,MEGAHIT,k141_980,1281,Escherichia_coli,0
120,120,LNN,MEGAHIT,k141_559,93881,Bacillus_subtilis,0
121,121,LNN,MEGAHIT,k141_995,46642,Bacillus_subtilis,0
122,122,LNN,MEGAHIT,k141_997,2356,Pseudomonas_aeruginosa,0
123,123,LNN,MEGAHIT,k141_998,1035,Escherichia_coli,0
124,124,LNN,MEGAHIT,k141_826,468667,Pseudomonas_aeruginosa,0
125,125,LNN,MEGAHIT,k141_577,118961,Pseudomonas_aeruginosa,0
126,126,LNN,MEGAHIT,k141_1267,183221,Bacillus_subtilis,0
127,127,LNN,MEGAHIT,k141_593,1171,Salmonella_enterica,0
128,128,LNN,MEGAHIT,k141_1284,3035,Listeria_monocytogenes,0
129,129,LNN,MEGAHIT,k141_621,1737,Pseudomonas_aeruginosa,0
130,130,LNN,MEGAHIT,k141_623,1045,Pseudomonas_aeruginosa,0
131,131,LNN,MEGAHIT,k141_1296,2931,Bacillus_subtilis,0
132,132,LNN,MEGAHIT,k141_1300,23664,Bacillus_subtilis,0
133,133,LNN,MEGAHIT,k141_1305,19038,Pseudomonas_aeruginosa,0
134,134,LNN,MEGAHIT,k141_1314,22919,Bacillus_subtilis,0
135,135,LNN,MEGAHIT,k141_863,191447,Pseudomonas_aeruginosa,0
136,136,LNN,MEGAHIT,k141_867,2682,Pseudomonas_aeruginosa,0
137,137,LNN,MEGAHIT,k141_872,3990,Pseudomonas_aeruginosa,0
138,138,LNN,MEGAHIT,k141_1005,196958,Pseudomonas_aeruginosa,0
139,139,LNN,MEGAHIT,k141_626,107045,Pseudomonas_aeruginosa,0
140,140,LNN,MEGAHIT,k141_1320,83817,Bacillus_subtilis,0
141,141,LNN,MEGAHIT,k141_631,82165,Pseudomonas_aeruginosa,0
142,142,LNN,MEGAHIT,k141_633,4064,Pseudomonas_aeruginosa,0
143,143,LNN,MEGAHIT,k141_873,239309,Pseudomonas_aeruginosa,0
144,144,LNN,MEGAHIT,k141_1008,190504,Bacillus_subtilis,0
145,145,LNN,MEGAHIT,k141_1323,171359,Pseudomonas_aeruginosa,0
146,146,LNN,MEGAHIT,k141_883,95502,Pseudomonas_aeruginosa,0
147,147,LNN,MEGAHIT,k141_913,1057,Pseudomonas_aeruginosa,0
148,148,LNN,MEGAHIT,k141_658,173579,Pseudomonas_aeruginosa,0
149,149,LNN,MEGAHIT,k141_1325,53414,Pseudomonas_aeruginosa,0
150,150,LNN,MEGAHIT,k141_678,4192,Pseudomonas_aeruginosa,0
151,151,LNN,MEGAHIT,k141_679,1510,Pseudomonas_aeruginosa,0
152,152,LNN,MEGAHIT,k141_681,1745,Listeria_monocytogenes,0
153,153,LNN,MEGAHIT,k141_682,1179,Pseudomonas_aeruginosa,0
154,154,LNN,MEGAHIT,k141_1358,1023,Escherichia_coli,0
155,155,LNN,MEGAHIT,k141_1816,1080013,Listeria_monocytogenes,0
156,156,LNN,MEGAHIT,k141_1830,1762,Pseudomonas_aeruginosa,0
157,157,LNN,MEGAHIT,k141_1033,108034,Bacillus_subtilis,0
158,158,LNN,MEGAHIT,k141_1385,41660,Bacillus_subtilis,0
159,159,LNN,MEGAHIT,k141_1060,52037,Bacillus_subtilis,0
160,160,LNN,MEGAHIT,k141_1072,1513,Listeria_monocytogenes,0
161,161,LNN,MEGAHIT,k141_1073,3877,Listeria_monocytogenes,0
162,162,LNN,MEGAHIT,k141_1087,33743,Bacillus_subtilis,0
163,163,LNN,MEGAHIT,k141_1092,2337,Lactobacillus_fermentum,0
164,164,LNN,MEGAHIT,k141_1095,10189,Bacillus_subtilis,0
165,165,LNN,MEGAHIT,k141_1834,135569,Bacillus_subtilis,0
166,166,LNN,MEGAHIT,k141_1843,1027,Salmonella_enterica,0
167,167,LNN,MEGAHIT,k141_1096,254647,Listeria_monocytogenes,0
168,168,LNN,MEGAHIT,k141_1846,294763,Pseudomonas_aeruginosa,0
169,169,LNN,MEGAHIT,k141_1114,104155,Bacillus_subtilis,0
170,170,LNN,MEGAHIT,k141_1851,263368,Bacillus_subtilis,0
171,171,LNN,MEGAHIT,k141_1852,1160,Pseudomonas_aeruginosa,0
