,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,IDBA-UD,Bacillus_subtilis,contig-100_17,165545,60
1,IDBA-UD,Bacillus_subtilis,contig-100_28,122499,60
2,IDBA-UD,Bacillus_subtilis,contig-100_31,109843,60
3,IDBA-UD,Bacillus_subtilis,contig-100_33,107393,60
4,IDBA-UD,Bacillus_subtilis,contig-100_36,104069,60
5,IDBA-UD,Bacillus_subtilis,contig-100_37,101732,60
6,IDBA-UD,Bacillus_subtilis,contig-100_38,101188,60
7,IDBA-UD,Bacillus_subtilis,contig-100_39,100754,60
8,IDBA-UD,Bacillus_subtilis,contig-100_41,98722,60
9,IDBA-UD,Bacillus_subtilis,contig-100_44,95967,60
10,IDBA-UD,Bacillus_subtilis,contig-100_48,91503,60
11,IDBA-UD,Bacillus_subtilis,contig-100_51,87597,60
12,IDBA-UD,Bacillus_subtilis,contig-100_52,83599,60
13,IDBA-UD,Bacillus_subtilis,contig-100_54,83066,60
14,IDBA-UD,Bacillus_subtilis,contig-100_55,81544,60
15,IDBA-UD,Bacillus_subtilis,contig-100_58,71893,60
16,IDBA-UD,Bacillus_subtilis,contig-100_60,69056,60
17,IDBA-UD,Bacillus_subtilis,contig-100_67,58223,60
18,IDBA-UD,Bacillus_subtilis,contig-100_68,58127,60
19,IDBA-UD,Bacillus_subtilis,contig-100_69,57086,60
20,IDBA-UD,Bacillus_subtilis,contig-100_70,55821,60
21,IDBA-UD,Bacillus_subtilis,contig-100_75,53402,60
22,IDBA-UD,Bacillus_subtilis,contig-100_78,53080,60
23,IDBA-UD,Bacillus_subtilis,contig-100_80,51975,60
24,IDBA-UD,Bacillus_subtilis,contig-100_81,51713,60
25,IDBA-UD,Bacillus_subtilis,contig-100_82,50980,27.629171589830875
26,IDBA-UD,Bacillus_subtilis,contig-100_83,50796,60
27,IDBA-UD,Bacillus_subtilis,contig-100_84,50472,60
28,IDBA-UD,Bacillus_subtilis,contig-100_85,50440,60
29,IDBA-UD,Bacillus_subtilis,contig-100_86,49760,60
30,IDBA-UD,Bacillus_subtilis,contig-100_88,49466,60
31,IDBA-UD,Bacillus_subtilis,contig-100_91,47462,60
32,IDBA-UD,Bacillus_subtilis,contig-100_92,47403,60
33,IDBA-UD,Bacillus_subtilis,contig-100_93,46836,60
34,IDBA-UD,Bacillus_subtilis,contig-100_96,45245,60
35,IDBA-UD,Bacillus_subtilis,contig-100_97,44489,60
36,IDBA-UD,Bacillus_subtilis,contig-100_98,44364,60
37,IDBA-UD,Bacillus_subtilis,contig-100_99,43453,60
38,IDBA-UD,Bacillus_subtilis,contig-100_100,42619,60
39,IDBA-UD,Bacillus_subtilis,contig-100_102,42250,60
40,IDBA-UD,Bacillus_subtilis,contig-100_103,42235,60
41,IDBA-UD,Bacillus_subtilis,contig-100_105,41222,60
42,IDBA-UD,Bacillus_subtilis,contig-100_107,38182,60
43,IDBA-UD,Bacillus_subtilis,contig-100_110,36385,60
44,IDBA-UD,Bacillus_subtilis,contig-100_112,35384,60
45,IDBA-UD,Bacillus_subtilis,contig-100_113,35116,60
46,IDBA-UD,Bacillus_subtilis,contig-100_114,34524,60
47,IDBA-UD,Bacillus_subtilis,contig-100_116,33743,60
