,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,SKESA,0,0
1,Bacillus_subtilis,SKESA,1,0
2,Bacillus_subtilis,SKESA,2,0
3,Bacillus_subtilis,SKESA,3,0
4,Bacillus_subtilis,SKESA,4,0
5,Bacillus_subtilis,SKESA,5,0
6,Bacillus_subtilis,SKESA,6,0
7,Bacillus_subtilis,SKESA,7,0
8,Bacillus_subtilis,SKESA,8,0
9,Bacillus_subtilis,SKESA,9,0
10,Bacillus_subtilis,SKESA,10,0
11,Bacillus_subtilis,SKESA,11,0
12,Bacillus_subtilis,SKESA,12,0
13,Bacillus_subtilis,SKESA,13,0
14,Bacillus_subtilis,SKESA,14,0
15,Bacillus_subtilis,SKESA,15,0
16,Bacillus_subtilis,SKESA,16,0
17,Bacillus_subtilis,SKESA,17,0
18,Bacillus_subtilis,SKESA,18,0
19,Bacillus_subtilis,SKESA,19,0
20,Bacillus_subtilis,SKESA,20,0
21,Bacillus_subtilis,SKESA,21,0
22,Bacillus_subtilis,SKESA,22,0
23,Bacillus_subtilis,SKESA,23,0
24,Bacillus_subtilis,SKESA,24,0
25,Bacillus_subtilis,SKESA,25,0
26,Bacillus_subtilis,SKESA,26,0
27,Bacillus_subtilis,SKESA,27,0
28,Bacillus_subtilis,SKESA,28,0
29,Bacillus_subtilis,SKESA,29,0
30,Bacillus_subtilis,SKESA,30,0
31,Bacillus_subtilis,SKESA,31,0
32,Bacillus_subtilis,SKESA,32,0
33,Bacillus_subtilis,SKESA,33,0
34,Bacillus_subtilis,SKESA,34,0
35,Bacillus_subtilis,SKESA,35,0
36,Bacillus_subtilis,SKESA,36,0
37,Bacillus_subtilis,SKESA,37,0
38,Bacillus_subtilis,SKESA,38,0
39,Bacillus_subtilis,SKESA,39,0
40,Bacillus_subtilis,SKESA,40,0
41,Bacillus_subtilis,SKESA,41,0
42,Bacillus_subtilis,SKESA,42,0
43,Bacillus_subtilis,SKESA,43,0
44,Bacillus_subtilis,SKESA,44,0
45,Bacillus_subtilis,SKESA,45,0
46,Bacillus_subtilis,SKESA,46,0
47,Bacillus_subtilis,SKESA,47,0
48,Bacillus_subtilis,SKESA,48,0
49,Bacillus_subtilis,SKESA,49,0
50,Bacillus_subtilis,SKESA,50,0
51,Bacillus_subtilis,SKESA,51,0
52,Bacillus_subtilis,SKESA,52,0
53,Bacillus_subtilis,SKESA,53,0
54,Bacillus_subtilis,SKESA,54,0
55,Bacillus_subtilis,SKESA,55,0
56,Bacillus_subtilis,SKESA,56,0
57,Bacillus_subtilis,SKESA,57,0
58,Bacillus_subtilis,SKESA,58,0
59,Bacillus_subtilis,SKESA,59,0
60,Bacillus_subtilis,SKESA,60,0
61,Bacillus_subtilis,SKESA,61,0
62,Bacillus_subtilis,SKESA,62,0
63,Bacillus_subtilis,SKESA,63,0
64,Bacillus_subtilis,SKESA,64,0
65,Bacillus_subtilis,SKESA,65,0
66,Bacillus_subtilis,SKESA,66,0
67,Bacillus_subtilis,SKESA,67,0
68,Bacillus_subtilis,SKESA,68,0
69,Bacillus_subtilis,SKESA,69,0
70,Bacillus_subtilis,SKESA,70,0
71,Bacillus_subtilis,SKESA,71,0
72,Bacillus_subtilis,SKESA,72,0
73,Bacillus_subtilis,SKESA,73,0
74,Bacillus_subtilis,SKESA,74,0
75,Bacillus_subtilis,SKESA,75,0
76,Bacillus_subtilis,SKESA,76,0
77,Bacillus_subtilis,SKESA,77,0
78,Bacillus_subtilis,SKESA,78,0
79,Bacillus_subtilis,SKESA,79,0
80,Bacillus_subtilis,SKESA,80,0
81,Bacillus_subtilis,SKESA,81,0
82,Bacillus_subtilis,SKESA,82,0
83,Bacillus_subtilis,SKESA,83,0
84,Bacillus_subtilis,SKESA,84,0
85,Bacillus_subtilis,SKESA,85,0
86,Bacillus_subtilis,SKESA,86,0
87,Bacillus_subtilis,SKESA,87,0
88,Bacillus_subtilis,SKESA,88,0
89,Bacillus_subtilis,SKESA,89,0
90,Bacillus_subtilis,SKESA,90,0
91,Bacillus_subtilis,SKESA,91,0
92,Bacillus_subtilis,SKESA,92,0
93,Bacillus_subtilis,SKESA,93,0
94,Bacillus_subtilis,SKESA,94,0
95,Bacillus_subtilis,SKESA,95,0
96,Bacillus_subtilis,SKESA,96,0
97,Bacillus_subtilis,SKESA,97,0
98,Bacillus_subtilis,SKESA,98,0
99,Bacillus_subtilis,SKESA,99,0
100,Bacillus_subtilis,SKESA,100,0
101,Enterococcus_faecalis,SKESA,0,2112
102,Enterococcus_faecalis,SKESA,1,0
103,Enterococcus_faecalis,SKESA,2,0
104,Enterococcus_faecalis,SKESA,3,0
105,Enterococcus_faecalis,SKESA,4,0
106,Enterococcus_faecalis,SKESA,5,0
107,Enterococcus_faecalis,SKESA,6,0
108,Enterococcus_faecalis,SKESA,7,0
109,Enterococcus_faecalis,SKESA,8,0
110,Enterococcus_faecalis,SKESA,9,0
111,Enterococcus_faecalis,SKESA,10,0
112,Enterococcus_faecalis,SKESA,11,0
113,Enterococcus_faecalis,SKESA,12,0
114,Enterococcus_faecalis,SKESA,13,0
115,Enterococcus_faecalis,SKESA,14,0
116,Enterococcus_faecalis,SKESA,15,0
117,Enterococcus_faecalis,SKESA,16,0
118,Enterococcus_faecalis,SKESA,17,0
119,Enterococcus_faecalis,SKESA,18,0
120,Enterococcus_faecalis,SKESA,19,0
121,Enterococcus_faecalis,SKESA,20,0
122,Enterococcus_faecalis,SKESA,21,0
123,Enterococcus_faecalis,SKESA,22,0
124,Enterococcus_faecalis,SKESA,23,0
125,Enterococcus_faecalis,SKESA,24,0
126,Enterococcus_faecalis,SKESA,25,0
127,Enterococcus_faecalis,SKESA,26,0
128,Enterococcus_faecalis,SKESA,27,0
129,Enterococcus_faecalis,SKESA,28,0
130,Enterococcus_faecalis,SKESA,29,0
131,Enterococcus_faecalis,SKESA,30,0
132,Enterococcus_faecalis,SKESA,31,0
133,Enterococcus_faecalis,SKESA,32,0
134,Enterococcus_faecalis,SKESA,33,0
135,Enterococcus_faecalis,SKESA,34,0
