,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SPAdes,0,0
1,Bacillus_subtilis,SPAdes,1,0
2,Bacillus_subtilis,SPAdes,2,0
3,Bacillus_subtilis,SPAdes,3,0
4,Bacillus_subtilis,SPAdes,4,0
5,Bacillus_subtilis,SPAdes,5,0
6,Bacillus_subtilis,SPAdes,6,0
7,Bacillus_subtilis,SPAdes,7,1
8,Bacillus_subtilis,SPAdes,8,1
9,Bacillus_subtilis,SPAdes,9,1
10,Bacillus_subtilis,SPAdes,10,1
11,Bacillus_subtilis,SPAdes,11,1
12,Bacillus_subtilis,SPAdes,12,1
13,Bacillus_subtilis,SPAdes,13,2
14,Bacillus_subtilis,SPAdes,14,2
15,Bacillus_subtilis,SPAdes,15,2
16,Bacillus_subtilis,SPAdes,16,2
17,Bacillus_subtilis,SPAdes,17,2
18,Bacillus_subtilis,SPAdes,18,2
19,Bacillus_subtilis,SPAdes,19,3
20,Bacillus_subtilis,SPAdes,20,3
21,Bacillus_subtilis,SPAdes,21,3
22,Bacillus_subtilis,SPAdes,22,3
23,Bacillus_subtilis,SPAdes,23,3
24,Bacillus_subtilis,SPAdes,24,4
25,Bacillus_subtilis,SPAdes,25,4
26,Bacillus_subtilis,SPAdes,26,4
27,Bacillus_subtilis,SPAdes,27,4
28,Bacillus_subtilis,SPAdes,28,5
29,Bacillus_subtilis,SPAdes,29,5
30,Bacillus_subtilis,SPAdes,30,5
31,Bacillus_subtilis,SPAdes,31,6
32,Bacillus_subtilis,SPAdes,32,6
33,Bacillus_subtilis,SPAdes,33,6
34,Bacillus_subtilis,SPAdes,34,6
35,Bacillus_subtilis,SPAdes,35,7
36,Bacillus_subtilis,SPAdes,36,7
37,Bacillus_subtilis,SPAdes,37,7
38,Bacillus_subtilis,SPAdes,38,8
39,Bacillus_subtilis,SPAdes,39,8
40,Bacillus_subtilis,SPAdes,40,8
41,Bacillus_subtilis,SPAdes,41,9
42,Bacillus_subtilis,SPAdes,42,9
43,Bacillus_subtilis,SPAdes,43,9
44,Bacillus_subtilis,SPAdes,44,10
45,Bacillus_subtilis,SPAdes,45,10
46,Bacillus_subtilis,SPAdes,46,11
47,Bacillus_subtilis,SPAdes,47,11
48,Bacillus_subtilis,SPAdes,48,11
49,Bacillus_subtilis,SPAdes,49,12
50,Bacillus_subtilis,SPAdes,50,12
51,Bacillus_subtilis,SPAdes,51,12
52,Bacillus_subtilis,SPAdes,52,13
53,Bacillus_subtilis,SPAdes,53,13
54,Bacillus_subtilis,SPAdes,54,14
55,Bacillus_subtilis,SPAdes,55,14
56,Bacillus_subtilis,SPAdes,56,14
57,Bacillus_subtilis,SPAdes,57,15
58,Bacillus_subtilis,SPAdes,58,15
59,Bacillus_subtilis,SPAdes,59,16
60,Bacillus_subtilis,SPAdes,60,16
61,Bacillus_subtilis,SPAdes,61,17
62,Bacillus_subtilis,SPAdes,62,17
63,Bacillus_subtilis,SPAdes,63,18
64,Bacillus_subtilis,SPAdes,64,18
65,Bacillus_subtilis,SPAdes,65,19
66,Bacillus_subtilis,SPAdes,66,19
67,Bacillus_subtilis,SPAdes,67,20
68,Bacillus_subtilis,SPAdes,68,20
69,Bacillus_subtilis,SPAdes,69,21
70,Bacillus_subtilis,SPAdes,70,21
71,Bacillus_subtilis,SPAdes,71,22
72,Bacillus_subtilis,SPAdes,72,23
73,Bacillus_subtilis,SPAdes,73,23
74,Bacillus_subtilis,SPAdes,74,24
75,Bacillus_subtilis,SPAdes,75,25
76,Bacillus_subtilis,SPAdes,76,25
77,Bacillus_subtilis,SPAdes,77,26
78,Bacillus_subtilis,SPAdes,78,27
79,Bacillus_subtilis,SPAdes,79,28
80,Bacillus_subtilis,SPAdes,80,29
81,Bacillus_subtilis,SPAdes,81,30
