,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,GATBMiniaPipeline,15,1566,Listeria_monocytogenes,0
1,1,LNN,GATBMiniaPipeline,16,6111,Bacillus_subtilis,0
2,2,LNN,GATBMiniaPipeline,20,1422,Bacillus_subtilis,0
3,3,LNN,GATBMiniaPipeline,21,18956,Pseudomonas_aeruginosa,0
4,4,LNN,GATBMiniaPipeline,36,4742,Pseudomonas_aeruginosa,0
5,5,LNN,GATBMiniaPipeline,38,1431,Listeria_monocytogenes,0
6,6,LNN,GATBMiniaPipeline,45,5514,Pseudomonas_aeruginosa,0
7,7,LNN,GATBMiniaPipeline,49,82860,Pseudomonas_aeruginosa,0
8,8,LNN,GATBMiniaPipeline,60,23332,Bacillus_subtilis,0
9,9,LNN,GATBMiniaPipeline,71,1621,Salmonella_enterica,0
10,10,LNN,GATBMiniaPipeline,77,33743,Bacillus_subtilis,0
11,11,LNN,GATBMiniaPipeline,79,56870,Pseudomonas_aeruginosa,0
12,12,LNN,GATBMiniaPipeline,81,3622,Bacillus_subtilis,0
13,13,LNN,GATBMiniaPipeline,83,3795,Listeria_monocytogenes,0
14,14,LNN,GATBMiniaPipeline,93,39003,Bacillus_subtilis,0
15,15,LNN,GATBMiniaPipeline,98,32062,Bacillus_subtilis,0
16,16,LNN,GATBMiniaPipeline,107,1675,Bacillus_subtilis,0
17,17,LNN,GATBMiniaPipeline,112,2452,Listeria_monocytogenes,0
18,18,LNN,GATBMiniaPipeline,114,1818,Pseudomonas_aeruginosa,0
19,19,LNN,GATBMiniaPipeline,115,5624,Bacillus_subtilis,0
20,20,LNN,GATBMiniaPipeline,118,3722,Pseudomonas_aeruginosa,0
21,21,LNN,GATBMiniaPipeline,119,35866,Pseudomonas_aeruginosa,0
22,22,LNN,GATBMiniaPipeline,120,5543,Pseudomonas_aeruginosa,0
23,23,LNN,GATBMiniaPipeline,123,1061,Escherichia_coli,0
24,24,LNN,GATBMiniaPipeline,133,2828,Pseudomonas_aeruginosa,0
25,25,LNN,GATBMiniaPipeline,136,22104,Pseudomonas_aeruginosa,0
26,26,LNN,GATBMiniaPipeline,141,33322,Pseudomonas_aeruginosa,0
27,27,LNN,GATBMiniaPipeline,144,1801,Pseudomonas_aeruginosa,0
28,28,LNN,GATBMiniaPipeline,146,1195,Escherichia_coli,0
29,29,LNN,GATBMiniaPipeline,147,1224,Pseudomonas_aeruginosa,0
30,30,LNN,GATBMiniaPipeline,149,20336,Bacillus_subtilis,0
31,31,LNN,GATBMiniaPipeline,159,8812,Bacillus_subtilis,0
32,32,LNN,GATBMiniaPipeline,160,3375,Pseudomonas_aeruginosa,0
33,33,LNN,GATBMiniaPipeline,163,1181,Pseudomonas_aeruginosa,0
34,34,LNN,GATBMiniaPipeline,165,42250,Bacillus_subtilis,0
35,35,LNN,GATBMiniaPipeline,169,1212,Pseudomonas_aeruginosa,0
36,36,LNN,GATBMiniaPipeline,170,136741,Listeria_monocytogenes,0
37,37,LNN,GATBMiniaPipeline,177,1197,Pseudomonas_aeruginosa,0
38,38,LNN,GATBMiniaPipeline,179,1428,Pseudomonas_aeruginosa,0
39,39,LNN,GATBMiniaPipeline,180,68586,Pseudomonas_aeruginosa,0
40,40,LNN,GATBMiniaPipeline,182,35296,Bacillus_subtilis,0
41,41,LNN,GATBMiniaPipeline,182,35296,Bacillus_subtilis,0
42,42,LNN,GATBMiniaPipeline,185,25950,Bacillus_subtilis,0
43,43,LNN,GATBMiniaPipeline,189,5301,Pseudomonas_aeruginosa,0
44,44,LNN,GATBMiniaPipeline,190,3990,Pseudomonas_aeruginosa,0
45,45,LNN,GATBMiniaPipeline,195,108034,Bacillus_subtilis,0
46,46,LNN,GATBMiniaPipeline,196,95420,Pseudomonas_aeruginosa,0
47,47,LNN,GATBMiniaPipeline,199,42100,Bacillus_subtilis,0
48,48,LNN,GATBMiniaPipeline,203,1541,Bacillus_subtilis,0
49,49,LNN,GATBMiniaPipeline,210,21142,Bacillus_subtilis,0
50,50,LNN,GATBMiniaPipeline,211,21517,Pseudomonas_aeruginosa,0
51,51,LNN,GATBMiniaPipeline,212,53332,Pseudomonas_aeruginosa,0
52,52,LNN,GATBMiniaPipeline,214,14903,Bacillus_subtilis,0
