,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LNN,MEGAHIT,k141_1,1297,Bacillus_subtilis,0
1,1,LNN,MEGAHIT,k141_945,1057,Pseudomonas_aeruginosa,0
2,2,LNN,MEGAHIT,k141_477,1599,Pseudomonas_aeruginosa,0
3,3,LNN,MEGAHIT,k141_45,4626,Listeria_monocytogenes,0
4,4,LNN,MEGAHIT,k141_49,1160,Escherichia_coli,0
5,5,LNN,MEGAHIT,k141_953,31311,Bacillus_subtilis,0
6,6,LNN,MEGAHIT,k141_955,5624,Bacillus_subtilis,0
7,7,LNN,MEGAHIT,k141_1626,53080,Bacillus_subtilis,0
8,8,LNN,MEGAHIT,k141_80,30016,Bacillus_subtilis,0
9,9,LNN,MEGAHIT,k141_237,82744,Bacillus_subtilis,0
10,10,LNN,MEGAHIT,k141_1640,1465,Pseudomonas_aeruginosa,0
11,11,LNN,MEGAHIT,k141_1392,83817,Bacillus_subtilis,0
12,12,LNN,MEGAHIT,k141_246,1338,Pseudomonas_aeruginosa,0
13,13,LNN,MEGAHIT,k141_478,73837,Pseudomonas_aeruginosa,0
14,14,LNN,MEGAHIT,k141_1165,104155,Bacillus_subtilis,0
15,15,LNN,MEGAHIT,k141_1399,2931,Bacillus_subtilis,0
16,16,LNN,MEGAHIT,k141_1644,68668,Pseudomonas_aeruginosa,0
17,17,LNN,MEGAHIT,k141_1411,10189,Bacillus_subtilis,0
18,18,LNN,MEGAHIT,k141_1414,1076,Escherichia_coli,0
19,19,LNN,MEGAHIT,k141_1417,3722,Pseudomonas_aeruginosa,0
20,20,LNN,MEGAHIT,k141_82,122571,Bacillus_subtilis,0
21,21,LNN,MEGAHIT,k141_1433,23664,Bacillus_subtilis,0
22,22,LNN,MEGAHIT,k141_481,55060,Pseudomonas_aeruginosa,0
23,23,LNN,MEGAHIT,k141_1645,61872,Bacillus_subtilis,0
24,24,LNN,MEGAHIT,k141_1648,1086,Salmonella_enterica,0
25,25,LNN,MEGAHIT,k141_699,183377,Bacillus_subtilis,0
26,26,LNN,MEGAHIT,k141_699,183377,Bacillus_subtilis,0
27,27,LNN,MEGAHIT,k141_701,4192,Pseudomonas_aeruginosa,0
28,28,LNN,MEGAHIT,k141_704,1510,Pseudomonas_aeruginosa,0
29,29,LNN,MEGAHIT,k141_1435,22919,Bacillus_subtilis,0
30,30,LNN,MEGAHIT,k141_708,1745,Listeria_monocytogenes,0
31,31,LNN,MEGAHIT,k141_711,1179,Pseudomonas_aeruginosa,0
32,32,LNN,MEGAHIT,k141_717,4465,Escherichia_coli,0
33,33,LNN,MEGAHIT,k141_85,59910,Bacillus_subtilis,0
34,34,LNN,MEGAHIT,k141_730,1575,Pseudomonas_aeruginosa,0
35,35,LNN,MEGAHIT,k141_740,1383,Pseudomonas_aeruginosa,0
36,36,LNN,MEGAHIT,k141_742,3375,Pseudomonas_aeruginosa,0
37,37,LNN,MEGAHIT,k141_94,15627,Pseudomonas_aeruginosa,0
38,38,LNN,MEGAHIT,k141_96,3320,Pseudomonas_aeruginosa,0
39,39,LNN,MEGAHIT,k141_111,25991,Bacillus_subtilis,0
40,40,LNN,MEGAHIT,k141_273,59070,Bacillus_subtilis,0
41,41,LNN,MEGAHIT,k141_278,1299,Salmonella_enterica,0
42,42,LNN,MEGAHIT,k141_282,1061,Escherichia_coli,0
43,43,LNN,MEGAHIT,k141_112,115791,Bacillus_subtilis,0
44,44,LNN,MEGAHIT,k141_753,123054,Pseudomonas_aeruginosa,0
45,45,LNN,MEGAHIT,k141_758,4890,Pseudomonas_aeruginosa,0
46,46,LNN,MEGAHIT,k141_1447,171359,Pseudomonas_aeruginosa,0
47,47,LNN,MEGAHIT,k141_1657,228521,Bacillus_subtilis,0
48,48,LNN,MEGAHIT,k141_1665,1224,Escherichia_coli,0
49,49,LNN,MEGAHIT,k141_1668,3691,Bacillus_subtilis,0
50,50,LNN,MEGAHIT,k141_118,50436,Bacillus_subtilis,0
51,51,LNN,MEGAHIT,k141_1692,14944,Bacillus_subtilis,0
52,52,LNN,MEGAHIT,k141_958,337778,Pseudomonas_aeruginosa,0
53,53,LNN,MEGAHIT,k141_1486,35948,Pseudomonas_aeruginosa,0
54,54,LNN,MEGAHIT,k141_1502,1306,Pseudomonas_aeruginosa,0
55,55,LNN,MEGAHIT,k141_1506,1877,Lactobacillus_fermentum,0
56,56,LNN,MEGAHIT,k141_482,319192,Pseudomonas_aeruginosa,0
57,57,LNN,MEGAHIT,k141_1709,88306,Pseudomonas_aeruginosa,0
58,58,LNN,MEGAHIT,k141_1737,1125,Listeria_monocytogenes,0
59,59,LNN,MEGAHIT,k141_484,9592,Bacillus_subtilis,0
60,60,LNN,MEGAHIT,k141_1740,2139,Listeria_monocytogenes,0
61,61,LNN,MEGAHIT,k141_149,137234,Listeria_monocytogenes,0
62,62,LNN,MEGAHIT,k141_1172,254647,Listeria_monocytogenes,0
63,63,LNN,MEGAHIT,k141_487,54714,Pseudomonas_aeruginosa,0
64,64,LNN,MEGAHIT,k141_769,193477,Pseudomonas_aeruginosa,0
65,65,LNN,MEGAHIT,k141_775,7722,Pseudomonas_aeruginosa,0
66,66,LNN,MEGAHIT,k141_1173,33743,Bacillus_subtilis,0
67,67,LNN,MEGAHIT,k141_1179,2337,Lactobacillus_fermentum,0
68,68,LNN,MEGAHIT,k141_781,22186,Pseudomonas_aeruginosa,0
69,69,LNN,MEGAHIT,k141_1188,3035,Listeria_monocytogenes,0
70,70,LNN,MEGAHIT,k141_788,1801,Pseudomonas_aeruginosa,0
