,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,7336,7351
1,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,16273,16282
2,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,38308,38866
3,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,209057,210227
4,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,233105,234544
5,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,269790,269804
6,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,276387,276426
7,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,358652,358654
8,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,371743,372883
9,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,379360,379363
10,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,499257,499375
11,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,505047,505282
12,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,522975,523054
13,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,530332,530350
14,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,541365,542175
15,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,551277,551312
16,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,642708,642828
17,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,645092,645733
18,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,680033,680069
19,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,718236,718246
20,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,799460,800336
21,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,801545,807718
22,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1005556,1005560
23,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1030773,1030785
24,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1040393,1040403
25,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1046762,1046767
26,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1059660,1060825
27,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1079426,1079435
28,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1099385,1099432
29,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1107895,1107909
30,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1261460,1261688
31,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1264716,1264977
32,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1265980,1266104
33,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1292039,1292160
34,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1328116,1328161
35,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1355212,1356369
36,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1469510,1469518
37,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1588691,1588700
38,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1624062,1624086
39,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1635328,1635381
40,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1655917,1656302
41,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1678476,1678486
42,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1684798,1684808
43,ERR2935805,GATBMiniaPipeline,Bacillus_subtilis,4045677.0,1709667,1716610
