,Reference,Assembler,NAx,Basepairs
0,Bacillus_subtilis,BCALM2,0,9788
1,Bacillus_subtilis,BCALM2,1,6873
2,Bacillus_subtilis,BCALM2,2,5929
3,Bacillus_subtilis,BCALM2,3,5313
4,Bacillus_subtilis,BCALM2,4,4892
5,Bacillus_subtilis,BCALM2,5,4628
6,Bacillus_subtilis,BCALM2,6,4468
7,Bacillus_subtilis,BCALM2,7,4321
8,Bacillus_subtilis,BCALM2,8,4221
9,Bacillus_subtilis,BCALM2,9,4099
10,Bacillus_subtilis,BCALM2,10,3939
11,Bacillus_subtilis,BCALM2,11,3871
12,Bacillus_subtilis,BCALM2,12,3795
13,Bacillus_subtilis,BCALM2,13,3721
14,Bacillus_subtilis,BCALM2,14,3633
15,Bacillus_subtilis,BCALM2,15,3577
16,Bacillus_subtilis,BCALM2,16,3490
17,Bacillus_subtilis,BCALM2,17,3391
18,Bacillus_subtilis,BCALM2,18,3339
19,Bacillus_subtilis,BCALM2,19,3278
20,Bacillus_subtilis,BCALM2,20,3171
21,Bacillus_subtilis,BCALM2,21,3100
22,Bacillus_subtilis,BCALM2,22,3039
23,Bacillus_subtilis,BCALM2,23,3007
24,Bacillus_subtilis,BCALM2,24,2943
25,Bacillus_subtilis,BCALM2,25,2916
26,Bacillus_subtilis,BCALM2,26,2867
27,Bacillus_subtilis,BCALM2,27,2821
28,Bacillus_subtilis,BCALM2,28,2776
29,Bacillus_subtilis,BCALM2,29,2740
30,Bacillus_subtilis,BCALM2,30,2699
31,Bacillus_subtilis,BCALM2,31,2681
32,Bacillus_subtilis,BCALM2,32,2648
33,Bacillus_subtilis,BCALM2,33,2618
34,Bacillus_subtilis,BCALM2,34,2582
35,Bacillus_subtilis,BCALM2,35,2552
36,Bacillus_subtilis,BCALM2,36,2490
37,Bacillus_subtilis,BCALM2,37,2447
38,Bacillus_subtilis,BCALM2,38,2404
39,Bacillus_subtilis,BCALM2,39,2367
40,Bacillus_subtilis,BCALM2,40,2337
41,Bacillus_subtilis,BCALM2,41,2305
42,Bacillus_subtilis,BCALM2,42,2284
43,Bacillus_subtilis,BCALM2,43,2249
44,Bacillus_subtilis,BCALM2,44,2234
45,Bacillus_subtilis,BCALM2,45,2205
46,Bacillus_subtilis,BCALM2,46,2175
47,Bacillus_subtilis,BCALM2,47,2136
48,Bacillus_subtilis,BCALM2,48,2119
49,Bacillus_subtilis,BCALM2,49,2093
50,Bacillus_subtilis,BCALM2,50,2062
51,Bacillus_subtilis,BCALM2,51,2045
52,Bacillus_subtilis,BCALM2,52,2018
53,Bacillus_subtilis,BCALM2,53,1995
54,Bacillus_subtilis,BCALM2,54,1976
55,Bacillus_subtilis,BCALM2,55,1944
56,Bacillus_subtilis,BCALM2,56,1919
57,Bacillus_subtilis,BCALM2,57,1884
58,Bacillus_subtilis,BCALM2,58,1862
59,Bacillus_subtilis,BCALM2,59,1847
60,Bacillus_subtilis,BCALM2,60,1832
61,Bacillus_subtilis,BCALM2,61,1803
62,Bacillus_subtilis,BCALM2,62,1779
63,Bacillus_subtilis,BCALM2,63,1765
64,Bacillus_subtilis,BCALM2,64,1747
65,Bacillus_subtilis,BCALM2,65,1729
66,Bacillus_subtilis,BCALM2,66,1711
67,Bacillus_subtilis,BCALM2,67,1693
68,Bacillus_subtilis,BCALM2,68,1667
69,Bacillus_subtilis,BCALM2,69,1626
70,Bacillus_subtilis,BCALM2,70,1599
71,Bacillus_subtilis,BCALM2,71,1585
72,Bacillus_subtilis,BCALM2,72,1570
73,Bacillus_subtilis,BCALM2,73,1551
74,Bacillus_subtilis,BCALM2,74,1528
75,Bacillus_subtilis,BCALM2,75,1504
76,Bacillus_subtilis,BCALM2,76,1484
77,Bacillus_subtilis,BCALM2,77,1458
78,Bacillus_subtilis,BCALM2,78,1438
79,Bacillus_subtilis,BCALM2,79,1418
80,Bacillus_subtilis,BCALM2,80,1396
81,Bacillus_subtilis,BCALM2,81,1374
82,Bacillus_subtilis,BCALM2,82,1356
83,Bacillus_subtilis,BCALM2,83,1336
84,Bacillus_subtilis,BCALM2,84,1312
85,Bacillus_subtilis,BCALM2,85,1295
86,Bacillus_subtilis,BCALM2,86,1262
87,Bacillus_subtilis,BCALM2,87,1248
88,Bacillus_subtilis,BCALM2,88,1234
89,Bacillus_subtilis,BCALM2,89,1210
90,Bacillus_subtilis,BCALM2,90,1193
91,Bacillus_subtilis,BCALM2,91,1170
92,Bacillus_subtilis,BCALM2,92,1154
93,Bacillus_subtilis,BCALM2,93,1133
94,Bacillus_subtilis,BCALM2,94,1110
95,Bacillus_subtilis,BCALM2,95,1094
96,Bacillus_subtilis,BCALM2,96,1076
97,Bacillus_subtilis,BCALM2,97,1053
98,Bacillus_subtilis,BCALM2,98,1034
99,Bacillus_subtilis,BCALM2,99,1017
100,Bacillus_subtilis,BCALM2,100,1001
101,Enterococcus_faecalis,BCALM2,0,2686
102,Enterococcus_faecalis,BCALM2,1,2686
103,Enterococcus_faecalis,BCALM2,2,2234
104,Enterococcus_faecalis,BCALM2,3,2120
105,Enterococcus_faecalis,BCALM2,4,2030
106,Enterococcus_faecalis,BCALM2,5,1884
107,Enterococcus_faecalis,BCALM2,6,1874
108,Enterococcus_faecalis,BCALM2,7,1863
109,Enterococcus_faecalis,BCALM2,8,1799
110,Enterococcus_faecalis,BCALM2,9,1783
111,Enterococcus_faecalis,BCALM2,10,1684
112,Enterococcus_faecalis,BCALM2,11,1656
113,Enterococcus_faecalis,BCALM2,12,1648
114,Enterococcus_faecalis,BCALM2,13,1572
115,Enterococcus_faecalis,BCALM2,14,1552
116,Enterococcus_faecalis,BCALM2,15,1550
117,Enterococcus_faecalis,BCALM2,16,1543
118,Enterococcus_faecalis,BCALM2,17,1528
119,Enterococcus_faecalis,BCALM2,18,1507
120,Enterococcus_faecalis,BCALM2,19,1489
121,Enterococcus_faecalis,BCALM2,20,1478
122,Enterococcus_faecalis,BCALM2,21,1458
123,Enterococcus_faecalis,BCALM2,22,1455
124,Enterococcus_faecalis,BCALM2,23,1424
125,Enterococcus_faecalis,BCALM2,24,1419
126,Enterococcus_faecalis,BCALM2,25,1406
127,Enterococcus_faecalis,BCALM2,26,1396
128,Enterococcus_faecalis,BCALM2,27,1393
129,Enterococcus_faecalis,BCALM2,28,1391
130,Enterococcus_faecalis,BCALM2,29,1377
131,Enterococcus_faecalis,BCALM2,30,1370
132,Enterococcus_faecalis,BCALM2,31,1361
133,Enterococcus_faecalis,BCALM2,32,1356
134,Enterococcus_faecalis,BCALM2,33,1351
135,Enterococcus_faecalis,BCALM2,34,1342
136,Enterococcus_faecalis,BCALM2,35,1337
137,Enterococcus_faecalis,BCALM2,36,1326
138,Enterococcus_faecalis,BCALM2,37,1324
139,Enterococcus_faecalis,BCALM2,38,1323
140,Enterococcus_faecalis,BCALM2,39,1321
141,Enterococcus_faecalis,BCALM2,40,1313
142,Enterococcus_faecalis,BCALM2,41,1306
143,Enterococcus_faecalis,BCALM2,42,1306
144,Enterococcus_faecalis,BCALM2,43,1294
145,Enterococcus_faecalis,BCALM2,44,1277
146,Enterococcus_faecalis,BCALM2,45,1265
147,Enterococcus_faecalis,BCALM2,46,1258
148,Enterococcus_faecalis,BCALM2,47,1247
149,Enterococcus_faecalis,BCALM2,48,1244
150,Enterococcus_faecalis,BCALM2,49,1222
151,Enterococcus_faecalis,BCALM2,50,1208
152,Enterococcus_faecalis,BCALM2,51,1208
153,Enterococcus_faecalis,BCALM2,52,1205
154,Enterococcus_faecalis,BCALM2,53,1199
155,Enterococcus_faecalis,BCALM2,54,1196
156,Enterococcus_faecalis,BCALM2,55,1194
157,Enterococcus_faecalis,BCALM2,56,1176
158,Enterococcus_faecalis,BCALM2,57,1162
159,Enterococcus_faecalis,BCALM2,58,1159
160,Enterococcus_faecalis,BCALM2,59,1157
161,Enterococcus_faecalis,BCALM2,60,1147
162,Enterococcus_faecalis,BCALM2,61,1145
163,Enterococcus_faecalis,BCALM2,62,1142
164,Enterococcus_faecalis,BCALM2,63,1131
165,Enterococcus_faecalis,BCALM2,64,1129
166,Enterococcus_faecalis,BCALM2,65,1115
167,Enterococcus_faecalis,BCALM2,66,1110
168,Enterococcus_faecalis,BCALM2,67,1109
169,Enterococcus_faecalis,BCALM2,68,1106
170,Enterococcus_faecalis,BCALM2,69,1103
171,Enterococcus_faecalis,BCALM2,70,1093
172,Enterococcus_faecalis,BCALM2,71,1090
173,Enterococcus_faecalis,BCALM2,72,1084
174,Enterococcus_faecalis,BCALM2,73,1078
175,Enterococcus_faecalis,BCALM2,74,1074
176,Enterococcus_faecalis,BCALM2,75,1072
177,Enterococcus_faecalis,BCALM2,76,1069
178,Enterococcus_faecalis,BCALM2,77,1065
179,Enterococcus_faecalis,BCALM2,78,1059
180,Enterococcus_faecalis,BCALM2,79,1055
181,Enterococcus_faecalis,BCALM2,80,1051
182,Enterococcus_faecalis,BCALM2,81,1049
183,Enterococcus_faecalis,BCALM2,82,1048
184,Enterococcus_faecalis,BCALM2,83,1043
185,Enterococcus_faecalis,BCALM2,84,1041
186,Enterococcus_faecalis,BCALM2,85,1037
187,Enterococcus_faecalis,BCALM2,86,1035
188,Enterococcus_faecalis,BCALM2,87,1032
189,Enterococcus_faecalis,BCALM2,88,1030
190,Enterococcus_faecalis,BCALM2,89,1021
191,Enterococcus_faecalis,BCALM2,90,1019
192,Enterococcus_faecalis,BCALM2,91,1018
193,Enterococcus_faecalis,BCALM2,92,1017
194,Enterococcus_faecalis,BCALM2,93,1017
195,Enterococcus_faecalis,BCALM2,94,1013
196,Enterococcus_faecalis,BCALM2,95,1011
197,Enterococcus_faecalis,BCALM2,96,1010
198,Enterococcus_faecalis,BCALM2,97,1007
199,Enterococcus_faecalis,BCALM2,98,1003
200,Enterococcus_faecalis,BCALM2,99,1001
201,Enterococcus_faecalis,BCALM2,100,1001
202,Escherichia_coli_plasmid,BCALM2,0,14268
