,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,IDBA-UD,contig-100_0,468323,Listeria_monocytogenes,0
1,1,EMS,IDBA-UD,contig-100_1,386277,Enterococcus_faecalis,0
2,2,EMS,IDBA-UD,contig-100_2,351145,Listeria_monocytogenes,0
3,3,EMS,IDBA-UD,contig-100_3,342959,Bacillus_subtilis,0
4,4,EMS,IDBA-UD,contig-100_4,339976,Pseudomonas_aeruginosa,0
5,5,EMS,IDBA-UD,contig-100_5,315134,Bacillus_subtilis,0
6,6,EMS,IDBA-UD,contig-100_6,299978,Listeria_monocytogenes,0
7,7,EMS,IDBA-UD,contig-100_7,297919,Bacillus_subtilis,0
8,8,EMS,IDBA-UD,contig-100_8,285682,Listeria_monocytogenes,0
9,9,EMS,IDBA-UD,contig-100_9,269866,Bacillus_subtilis,0
10,10,EMS,IDBA-UD,contig-100_10,257266,Bacillus_subtilis,0
11,11,EMS,IDBA-UD,contig-100_11,254629,Listeria_monocytogenes,0
12,12,EMS,IDBA-UD,contig-100_12,252653,Bacillus_subtilis,0
13,13,EMS,IDBA-UD,contig-100_13,249172,Bacillus_subtilis,0
14,14,EMS,IDBA-UD,contig-100_14,236726,Pseudomonas_aeruginosa,0
15,15,EMS,IDBA-UD,contig-100_15,212969,Bacillus_subtilis,0
16,16,EMS,IDBA-UD,contig-100_16,205350,Pseudomonas_aeruginosa,0
17,17,EMS,IDBA-UD,contig-100_17,202223,Pseudomonas_aeruginosa,0
18,18,EMS,IDBA-UD,contig-100_18,200800,Bacillus_subtilis,0
19,19,EMS,IDBA-UD,contig-100_19,193239,Enterococcus_faecalis,0
20,20,EMS,IDBA-UD,contig-100_20,189173,Pseudomonas_aeruginosa,0
21,21,EMS,IDBA-UD,contig-100_21,184434,Enterococcus_faecalis,0
22,22,EMS,IDBA-UD,contig-100_22,181893,Staphylococcus_aureus,0
23,23,EMS,IDBA-UD,contig-100_23,179374,Enterococcus_faecalis,0
24,24,EMS,IDBA-UD,contig-100_24,179156,Bacillus_subtilis,0
25,25,EMS,IDBA-UD,contig-100_25,175852,Staphylococcus_aureus,0
26,26,EMS,IDBA-UD,contig-100_26,174324,Pseudomonas_aeruginosa,0
27,27,EMS,IDBA-UD,contig-100_27,170745,Bacillus_subtilis,0
28,28,EMS,IDBA-UD,contig-100_28,161086,Pseudomonas_aeruginosa,0
29,29,EMS,IDBA-UD,contig-100_29,160057,Listeria_monocytogenes,0
30,30,EMS,IDBA-UD,contig-100_30,160039,Pseudomonas_aeruginosa,0
31,31,EMS,IDBA-UD,contig-100_31,156317,Bacillus_subtilis,0
32,32,EMS,IDBA-UD,contig-100_32,151163,Staphylococcus_aureus,0
33,33,EMS,IDBA-UD,contig-100_33,149917,Pseudomonas_aeruginosa,0
34,34,EMS,IDBA-UD,contig-100_34,146625,Bacillus_subtilis,0
35,35,EMS,IDBA-UD,contig-100_35,143168,Listeria_monocytogenes,0
36,36,EMS,IDBA-UD,contig-100_36,141722,Listeria_monocytogenes,0
37,37,EMS,IDBA-UD,contig-100_37,139812,Pseudomonas_aeruginosa,0
38,38,EMS,IDBA-UD,contig-100_38,137275,Bacillus_subtilis,0
39,39,EMS,IDBA-UD,contig-100_39,136739,Listeria_monocytogenes,0
40,40,EMS,IDBA-UD,contig-100_40,134916,Pseudomonas_aeruginosa,0
41,41,EMS,IDBA-UD,contig-100_41,129759,Pseudomonas_aeruginosa,0
42,42,EMS,IDBA-UD,contig-100_42,129565,Pseudomonas_aeruginosa,0
43,43,EMS,IDBA-UD,contig-100_43,127658,Enterococcus_faecalis,0
44,44,EMS,IDBA-UD,contig-100_44,127639,Enterococcus_faecalis,0
45,45,EMS,IDBA-UD,contig-100_45,124220,Listeria_monocytogenes,0
46,46,EMS,IDBA-UD,contig-100_46,122791,Pseudomonas_aeruginosa,0
47,47,EMS,IDBA-UD,contig-100_47,122499,Bacillus_subtilis,0
48,48,EMS,IDBA-UD,contig-100_48,121875,Lactobacillus_fermentum,0
49,49,EMS,IDBA-UD,contig-100_49,118897,Enterococcus_faecalis,0
