,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,SKESA,0,0
1,Bacillus_subtilis,SKESA,1,0
2,Bacillus_subtilis,SKESA,2,0
3,Bacillus_subtilis,SKESA,3,0
4,Bacillus_subtilis,SKESA,4,0
5,Bacillus_subtilis,SKESA,5,0
6,Bacillus_subtilis,SKESA,6,0
7,Bacillus_subtilis,SKESA,7,0
8,Bacillus_subtilis,SKESA,8,0
9,Bacillus_subtilis,SKESA,9,0
10,Bacillus_subtilis,SKESA,10,1
11,Bacillus_subtilis,SKESA,11,1
12,Bacillus_subtilis,SKESA,12,1
13,Bacillus_subtilis,SKESA,13,1
14,Bacillus_subtilis,SKESA,14,1
15,Bacillus_subtilis,SKESA,15,1
16,Bacillus_subtilis,SKESA,16,2
17,Bacillus_subtilis,SKESA,17,2
18,Bacillus_subtilis,SKESA,18,2
19,Bacillus_subtilis,SKESA,19,2
20,Bacillus_subtilis,SKESA,20,2
21,Bacillus_subtilis,SKESA,21,2
22,Bacillus_subtilis,SKESA,22,2
23,Bacillus_subtilis,SKESA,23,3
24,Bacillus_subtilis,SKESA,24,3
25,Bacillus_subtilis,SKESA,25,3
26,Bacillus_subtilis,SKESA,26,3
27,Bacillus_subtilis,SKESA,27,3
28,Bacillus_subtilis,SKESA,28,3
29,Bacillus_subtilis,SKESA,29,4
30,Bacillus_subtilis,SKESA,30,4
31,Bacillus_subtilis,SKESA,31,4
32,Bacillus_subtilis,SKESA,32,4
33,Bacillus_subtilis,SKESA,33,4
34,Bacillus_subtilis,SKESA,34,4
35,Bacillus_subtilis,SKESA,35,4
36,Bacillus_subtilis,SKESA,36,5
37,Bacillus_subtilis,SKESA,37,5
38,Bacillus_subtilis,SKESA,38,5
39,Bacillus_subtilis,SKESA,39,5
40,Bacillus_subtilis,SKESA,40,5
41,Bacillus_subtilis,SKESA,41,6
42,Bacillus_subtilis,SKESA,42,6
43,Bacillus_subtilis,SKESA,43,6
44,Bacillus_subtilis,SKESA,44,6
45,Bacillus_subtilis,SKESA,45,6
46,Bacillus_subtilis,SKESA,46,6
47,Bacillus_subtilis,SKESA,47,7
48,Bacillus_subtilis,SKESA,48,7
49,Bacillus_subtilis,SKESA,49,7
50,Bacillus_subtilis,SKESA,50,7
51,Bacillus_subtilis,SKESA,51,7
52,Bacillus_subtilis,SKESA,52,8
53,Bacillus_subtilis,SKESA,53,8
54,Bacillus_subtilis,SKESA,54,8
55,Bacillus_subtilis,SKESA,55,8
56,Bacillus_subtilis,SKESA,56,9
57,Bacillus_subtilis,SKESA,57,9
58,Bacillus_subtilis,SKESA,58,9
59,Bacillus_subtilis,SKESA,59,9
60,Bacillus_subtilis,SKESA,60,10
61,Bacillus_subtilis,SKESA,61,10
62,Bacillus_subtilis,SKESA,62,10
63,Bacillus_subtilis,SKESA,63,10
64,Bacillus_subtilis,SKESA,64,11
65,Bacillus_subtilis,SKESA,65,11
66,Bacillus_subtilis,SKESA,66,11
67,Bacillus_subtilis,SKESA,67,11
68,Bacillus_subtilis,SKESA,68,12
69,Bacillus_subtilis,SKESA,69,12
70,Bacillus_subtilis,SKESA,70,12
71,Bacillus_subtilis,SKESA,71,13
72,Bacillus_subtilis,SKESA,72,13
73,Bacillus_subtilis,SKESA,73,13
74,Bacillus_subtilis,SKESA,74,13
75,Bacillus_subtilis,SKESA,75,14
76,Bacillus_subtilis,SKESA,76,14
77,Bacillus_subtilis,SKESA,77,14
78,Bacillus_subtilis,SKESA,78,15
79,Bacillus_subtilis,SKESA,79,15
80,Bacillus_subtilis,SKESA,80,15
81,Bacillus_subtilis,SKESA,81,16
82,Bacillus_subtilis,SKESA,82,16
83,Bacillus_subtilis,SKESA,83,16
84,Bacillus_subtilis,SKESA,84,17
85,Bacillus_subtilis,SKESA,85,17
86,Bacillus_subtilis,SKESA,86,18
87,Bacillus_subtilis,SKESA,87,18
88,Bacillus_subtilis,SKESA,88,19
89,Bacillus_subtilis,SKESA,89,19
90,Bacillus_subtilis,SKESA,90,20
91,Bacillus_subtilis,SKESA,91,21
92,Bacillus_subtilis,SKESA,92,21
93,Bacillus_subtilis,SKESA,93,22
94,Bacillus_subtilis,SKESA,94,23
95,Bacillus_subtilis,SKESA,95,25
96,Bacillus_subtilis,SKESA,96,27
97,Bacillus_subtilis,SKESA,97,29
98,Bacillus_subtilis,SKESA,98,32
99,Bacillus_subtilis,SKESA,99,
100,Bacillus_subtilis,SKESA,100,
101,Enterococcus_faecalis,SKESA,0,0
102,Enterococcus_faecalis,SKESA,1,0
103,Enterococcus_faecalis,SKESA,2,0
104,Enterococcus_faecalis,SKESA,3,0
105,Enterococcus_faecalis,SKESA,4,0
106,Enterococcus_faecalis,SKESA,5,0
107,Enterococcus_faecalis,SKESA,6,0
108,Enterococcus_faecalis,SKESA,7,0
109,Enterococcus_faecalis,SKESA,8,0
110,Enterococcus_faecalis,SKESA,9,0
111,Enterococcus_faecalis,SKESA,10,1
112,Enterococcus_faecalis,SKESA,11,1
113,Enterococcus_faecalis,SKESA,12,1
114,Enterococcus_faecalis,SKESA,13,1
115,Enterococcus_faecalis,SKESA,14,1
116,Enterococcus_faecalis,SKESA,15,1
117,Enterococcus_faecalis,SKESA,16,2
118,Enterococcus_faecalis,SKESA,17,2
119,Enterococcus_faecalis,SKESA,18,2
120,Enterococcus_faecalis,SKESA,19,2
121,Enterococcus_faecalis,SKESA,20,3
122,Enterococcus_faecalis,SKESA,21,3
123,Enterococcus_faecalis,SKESA,22,3
124,Enterococcus_faecalis,SKESA,23,3
125,Enterococcus_faecalis,SKESA,24,3
126,Enterococcus_faecalis,SKESA,25,4
127,Enterococcus_faecalis,SKESA,26,4
128,Enterococcus_faecalis,SKESA,27,4
129,Enterococcus_faecalis,SKESA,28,4
130,Enterococcus_faecalis,SKESA,29,5
131,Enterococcus_faecalis,SKESA,30,5
132,Enterococcus_faecalis,SKESA,31,5
133,Enterococcus_faecalis,SKESA,32,5
134,Enterococcus_faecalis,SKESA,33,6
135,Enterococcus_faecalis,SKESA,34,6
