,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,BCALM2,4349685,1029,Bacillus_subtilis,0
1,1,LHS,BCALM2,4350630,1046,Bacillus_subtilis,0
2,2,LHS,BCALM2,4704701,1049,Bacillus_subtilis,0
3,3,LHS,BCALM2,4880419,1021,Bacillus_subtilis,0
4,4,LHS,BCALM2,5986915,1018,Bacillus_subtilis,0
5,5,LHS,BCALM2,6065732,1082,Bacillus_subtilis,0
6,6,LHS,BCALM2,6652489,1062,Bacillus_subtilis,0
7,7,LHS,BCALM2,7048203,1149,Bacillus_subtilis,0
8,8,LHS,BCALM2,7089122,1122,Bacillus_subtilis,0
9,9,LHS,BCALM2,8073943,1177,Bacillus_subtilis,0
10,10,LHS,BCALM2,8140459,1212,Bacillus_subtilis,0
