,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,LHS,VelvetOptimiser,NODE_2_length_1140_cov_12.238597,1160,Bacillus_subtilis,0
1,1,LHS,VelvetOptimiser,NODE_3_length_2518_cov_16.270056,2538,Bacillus_subtilis,0
2,2,LHS,VelvetOptimiser,NODE_6_length_3858_cov_12.065319,3878,Bacillus_subtilis,0
3,3,LHS,VelvetOptimiser,NODE_9_length_2300_cov_12.301739,2320,Bacillus_subtilis,0
4,4,LHS,VelvetOptimiser,NODE_10_length_1514_cov_12.590488,1534,Bacillus_subtilis,0
5,5,LHS,VelvetOptimiser,NODE_12_length_3432_cov_13.864801,3452,Bacillus_subtilis,0
6,6,LHS,VelvetOptimiser,NODE_26_length_8565_cov_14.338354,8585,Bacillus_subtilis,0
7,7,LHS,VelvetOptimiser,NODE_28_length_1476_cov_13.807588,1496,Bacillus_subtilis,0
8,8,LHS,VelvetOptimiser,NODE_30_length_1259_cov_13.639397,1279,Bacillus_subtilis,0
9,9,LHS,VelvetOptimiser,NODE_32_length_1502_cov_14.575233,1522,Bacillus_subtilis,0
10,10,LHS,VelvetOptimiser,NODE_37_length_1392_cov_13.222701,1412,Bacillus_subtilis,0
11,11,LHS,VelvetOptimiser,NODE_41_length_4206_cov_14.164527,4226,Bacillus_subtilis,0
12,12,LHS,VelvetOptimiser,NODE_47_length_4758_cov_12.575031,4778,Bacillus_subtilis,0
13,13,LHS,VelvetOptimiser,NODE_51_length_1706_cov_13.524033,1726,Bacillus_subtilis,0
14,14,LHS,VelvetOptimiser,NODE_62_length_1354_cov_11.441654,1374,Bacillus_subtilis,0
15,15,LHS,VelvetOptimiser,NODE_66_length_2668_cov_11.773613,2688,Bacillus_subtilis,0
16,16,LHS,VelvetOptimiser,NODE_70_length_1101_cov_16.192553,1121,Bacillus_subtilis,0
17,17,LHS,VelvetOptimiser,NODE_73_length_1976_cov_15.469636,1996,Bacillus_subtilis,0
18,18,LHS,VelvetOptimiser,NODE_76_length_1979_cov_13.833249,1999,Bacillus_subtilis,0
19,19,LHS,VelvetOptimiser,NODE_77_length_1698_cov_12.988221,1718,Bacillus_subtilis,0
20,20,LHS,VelvetOptimiser,NODE_78_length_1561_cov_13.074952,1581,Bacillus_subtilis,0
21,21,LHS,VelvetOptimiser,NODE_79_length_1281_cov_13.511319,1301,Bacillus_subtilis,0
22,22,LHS,VelvetOptimiser,NODE_80_length_1594_cov_12.770389,1614,Bacillus_subtilis,0
23,23,LHS,VelvetOptimiser,NODE_84_length_1615_cov_13.830340,1635,Bacillus_subtilis,0
