,Reference,Assembler,Lx,nContigs
0,Bacillus_subtilis,ABySS,0,0
1,Bacillus_subtilis,ABySS,1,
2,Bacillus_subtilis,ABySS,2,
3,Bacillus_subtilis,ABySS,3,
4,Bacillus_subtilis,ABySS,4,
5,Bacillus_subtilis,ABySS,5,
6,Bacillus_subtilis,ABySS,6,
7,Bacillus_subtilis,ABySS,7,
8,Bacillus_subtilis,ABySS,8,
9,Bacillus_subtilis,ABySS,9,
10,Bacillus_subtilis,ABySS,10,
11,Bacillus_subtilis,ABySS,11,
12,Bacillus_subtilis,ABySS,12,
13,Bacillus_subtilis,ABySS,13,
14,Bacillus_subtilis,ABySS,14,
15,Bacillus_subtilis,ABySS,15,
16,Bacillus_subtilis,ABySS,16,
17,Bacillus_subtilis,ABySS,17,
18,Bacillus_subtilis,ABySS,18,
19,Bacillus_subtilis,ABySS,19,
20,Bacillus_subtilis,ABySS,20,
21,Bacillus_subtilis,ABySS,21,
22,Bacillus_subtilis,ABySS,22,
23,Bacillus_subtilis,ABySS,23,
24,Bacillus_subtilis,ABySS,24,
25,Bacillus_subtilis,ABySS,25,
26,Bacillus_subtilis,ABySS,26,
27,Bacillus_subtilis,ABySS,27,
28,Bacillus_subtilis,ABySS,28,
29,Bacillus_subtilis,ABySS,29,
30,Bacillus_subtilis,ABySS,30,
31,Bacillus_subtilis,ABySS,31,
32,Bacillus_subtilis,ABySS,32,
33,Bacillus_subtilis,ABySS,33,
34,Bacillus_subtilis,ABySS,34,
35,Bacillus_subtilis,ABySS,35,
36,Bacillus_subtilis,ABySS,36,
37,Bacillus_subtilis,ABySS,37,
38,Bacillus_subtilis,ABySS,38,
39,Bacillus_subtilis,ABySS,39,
40,Bacillus_subtilis,ABySS,40,
41,Bacillus_subtilis,ABySS,41,
42,Bacillus_subtilis,ABySS,42,
43,Bacillus_subtilis,ABySS,43,
44,Bacillus_subtilis,ABySS,44,
45,Bacillus_subtilis,ABySS,45,
46,Bacillus_subtilis,ABySS,46,
47,Bacillus_subtilis,ABySS,47,
48,Bacillus_subtilis,ABySS,48,
49,Bacillus_subtilis,ABySS,49,
50,Bacillus_subtilis,ABySS,50,
51,Bacillus_subtilis,ABySS,51,
52,Bacillus_subtilis,ABySS,52,
53,Bacillus_subtilis,ABySS,53,
54,Bacillus_subtilis,ABySS,54,
55,Bacillus_subtilis,ABySS,55,
56,Bacillus_subtilis,ABySS,56,
57,Bacillus_subtilis,ABySS,57,
58,Bacillus_subtilis,ABySS,58,
59,Bacillus_subtilis,ABySS,59,
60,Bacillus_subtilis,ABySS,60,
61,Bacillus_subtilis,ABySS,61,
