,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,38303,38317
1,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,78513,78523
2,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,194313,194318
3,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,209052,210232
4,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,233473,234549
5,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,371738,372888
6,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,693174,693182
7,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,802160,802294
8,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,803457,806060
9,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1059655,1060831
10,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1211811,1211827
11,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1355207,1356374
12,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1588751,1588762
13,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1672594,1672602
14,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1709661,1709908
15,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1710742,1716514
16,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,1754883,1756059
17,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2019253,2020443
18,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2289129,2289133
19,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2494655,2494665
20,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2659924,2659934
21,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2728899,2729112
22,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2736960,2736963
23,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2788893,2793886
24,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2809440,2814498
25,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2849468,2849505
26,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2869263,2880497
27,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2940237,2955629
28,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,2973903,2974213
29,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3078154,3079340
30,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3305544,3305591
31,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3404407,3409206
32,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3438897,3440075
33,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3697095,3703151
34,LNN,metaSPAdes,Bacillus_subtilis,4045677.0,3892618,3892630
35,LNN,metaSPAdes,Escherichia_coli,4765434.0,1808691,2097538
36,LNN,metaSPAdes,Escherichia_coli,4765434.0,2098580,2116439
37,LNN,metaSPAdes,Escherichia_coli,4765434.0,2117473,2222083
38,LNN,metaSPAdes,Escherichia_coli,4765434.0,2223176,3379681
39,LNN,metaSPAdes,Escherichia_coli,4765434.0,3380875,3948091
40,LNN,metaSPAdes,Escherichia_coli,4765434.0,3949178,4044574
41,LNN,metaSPAdes,Lactobacillus_fermentum,1905333.0,621896,1375551
42,LNN,metaSPAdes,Lactobacillus_fermentum,1905333.0,1376783,1698517
43,LNN,metaSPAdes,Lactobacillus_fermentum,1905333.0,1700821,1890882
44,LNN,metaSPAdes,Listeria_monocytogenes,2992342.0,351103,352360
45,LNN,metaSPAdes,Listeria_monocytogenes,2992342.0,448668,448720
46,LNN,metaSPAdes,Listeria_monocytogenes,2992342.0,1087394,1088053
