,Reference,Assembler,NGx,Basepairs
0,Bacillus_subtilis,GATBMiniaPipeline,0.0,552226
1,Bacillus_subtilis,GATBMiniaPipeline,0.1111111111111111,552226
2,Bacillus_subtilis,GATBMiniaPipeline,0.2222222222222222,395800
3,Bacillus_subtilis,GATBMiniaPipeline,0.3333333333333333,312463
4,Bacillus_subtilis,GATBMiniaPipeline,0.4444444444444444,294467
5,Bacillus_subtilis,GATBMiniaPipeline,0.5555555555555556,263366
6,Bacillus_subtilis,GATBMiniaPipeline,0.6666666666666666,252655
7,Bacillus_subtilis,GATBMiniaPipeline,0.7777777777777777,156221
8,Bacillus_subtilis,GATBMiniaPipeline,0.8888888888888888,83903
9,Bacillus_subtilis,GATBMiniaPipeline,1.0,0
10,Enterococcus_faecalis,GATBMiniaPipeline,0.0,443331
11,Enterococcus_faecalis,GATBMiniaPipeline,0.1111111111111111,443331
12,Enterococcus_faecalis,GATBMiniaPipeline,0.2222222222222222,267876
13,Enterococcus_faecalis,GATBMiniaPipeline,0.3333333333333333,184436
14,Enterococcus_faecalis,GATBMiniaPipeline,0.4444444444444444,179788
15,Enterococcus_faecalis,GATBMiniaPipeline,0.5555555555555556,118899
16,Enterococcus_faecalis,GATBMiniaPipeline,0.6666666666666666,68820
17,Enterococcus_faecalis,GATBMiniaPipeline,0.7777777777777777,61574
18,Enterococcus_faecalis,GATBMiniaPipeline,0.8888888888888888,30258
19,Enterococcus_faecalis,GATBMiniaPipeline,1.0,0
20,Escherichia_coli_plasmid,GATBMiniaPipeline,0.0,53135
21,Escherichia_coli_plasmid,GATBMiniaPipeline,0.1111111111111111,53135
22,Escherichia_coli_plasmid,GATBMiniaPipeline,0.2222222222222222,53135
23,Escherichia_coli_plasmid,GATBMiniaPipeline,0.3333333333333333,53135
24,Escherichia_coli_plasmid,GATBMiniaPipeline,0.4444444444444444,53135
25,Escherichia_coli_plasmid,GATBMiniaPipeline,0.5555555555555556,28271
26,Escherichia_coli_plasmid,GATBMiniaPipeline,0.6666666666666666,28271
27,Escherichia_coli_plasmid,GATBMiniaPipeline,0.7777777777777777,26528
28,Escherichia_coli_plasmid,GATBMiniaPipeline,0.8888888888888888,26528
29,Escherichia_coli_plasmid,GATBMiniaPipeline,1.0,0
30,Escherichia_coli,GATBMiniaPipeline,0.0,131741
31,Escherichia_coli,GATBMiniaPipeline,0.1111111111111111,104462
32,Escherichia_coli,GATBMiniaPipeline,0.2222222222222222,90346
33,Escherichia_coli,GATBMiniaPipeline,0.3333333333333333,73020
34,Escherichia_coli,GATBMiniaPipeline,0.4444444444444444,62529
