,Assembler,Reference,Contig,Contig Length,Phred Quality Score
0,SPAdes,Bacillus_subtilis,NODE_7_length_263195_cov_11.540724,263195,60
1,SPAdes,Bacillus_subtilis,NODE_9_length_252110_cov_11.496213,252110,60
2,SPAdes,Bacillus_subtilis,NODE_14_length_228776_cov_11.620096,228776,60
3,SPAdes,Bacillus_subtilis,NODE_16_length_211489_cov_11.593102,211489,60
4,SPAdes,Bacillus_subtilis,NODE_25_length_149745_cov_11.759356,149745,60
5,SPAdes,Bacillus_subtilis,NODE_28_length_139330_cov_11.434213,139330,60
6,SPAdes,Bacillus_subtilis,NODE_30_length_132134_cov_11.708326,132134,60
7,SPAdes,Bacillus_subtilis,NODE_31_length_130848_cov_11.585314,130848,60
8,SPAdes,Bacillus_subtilis,NODE_34_length_127020_cov_11.679597,127020,60
9,SPAdes,Bacillus_subtilis,NODE_39_length_111506_cov_11.932150,111506,60
10,SPAdes,Bacillus_subtilis,NODE_40_length_108277_cov_11.714993,108277,60
11,SPAdes,Bacillus_subtilis,NODE_41_length_107265_cov_11.556795,107265,60
12,SPAdes,Bacillus_subtilis,NODE_44_length_104069_cov_11.380199,104069,60
13,SPAdes,Bacillus_subtilis,NODE_45_length_103942_cov_11.777277,103942,60
14,SPAdes,Bacillus_subtilis,NODE_46_length_100725_cov_11.507639,100725,60
15,SPAdes,Bacillus_subtilis,NODE_50_length_93881_cov_11.581864,93881,60
16,SPAdes,Bacillus_subtilis,NODE_57_length_83495_cov_11.517066,83495,60
17,SPAdes,Bacillus_subtilis,NODE_58_length_82658_cov_11.637495,82658,60
18,SPAdes,Bacillus_subtilis,NODE_59_length_81577_cov_11.349231,81577,60
19,SPAdes,Bacillus_subtilis,NODE_60_length_81517_cov_12.020770,81517,60
20,SPAdes,Bacillus_subtilis,NODE_61_length_74502_cov_11.786613,74502,60
21,SPAdes,Bacillus_subtilis,NODE_64_length_68860_cov_11.644880,68860,60
22,SPAdes,Bacillus_subtilis,NODE_65_length_65059_cov_11.631100,65059,60
23,SPAdes,Bacillus_subtilis,NODE_67_length_64005_cov_11.424519,64005,60
24,SPAdes,Bacillus_subtilis,NODE_72_length_59738_cov_11.619423,59738,60
25,SPAdes,Bacillus_subtilis,NODE_80_length_53080_cov_11.659406,53080,60
26,SPAdes,Bacillus_subtilis,NODE_86_length_50285_cov_11.634442,50285,60
27,SPAdes,Bacillus_subtilis,NODE_87_length_49816_cov_12.121903,49816,60
28,SPAdes,Bacillus_subtilis,NODE_91_length_47437_cov_11.736778,47437,60
29,SPAdes,Bacillus_subtilis,NODE_93_length_45626_cov_12.152860,45626,60
30,SPAdes,Bacillus_subtilis,NODE_94_length_43911_cov_11.728384,43911,60
31,SPAdes,Bacillus_subtilis,NODE_95_length_43319_cov_11.261095,43319,60
32,SPAdes,Bacillus_subtilis,NODE_96_length_42792_cov_11.776681,42792,60
33,SPAdes,Bacillus_subtilis,NODE_98_length_39643_cov_11.944327,39643,60
34,SPAdes,Bacillus_subtilis,NODE_99_length_38992_cov_11.568996,38992,60
35,SPAdes,Bacillus_subtilis,NODE_102_length_38287_cov_11.205430,38287,60
36,SPAdes,Bacillus_subtilis,NODE_103_length_38267_cov_11.394483,38267,60
37,SPAdes,Bacillus_subtilis,NODE_104_length_37061_cov_11.369562,37061,60
38,SPAdes,Bacillus_subtilis,NODE_105_length_36468_cov_11.117623,36468,60
39,SPAdes,Bacillus_subtilis,NODE_107_length_34948_cov_11.538589,34948,60
40,SPAdes,Bacillus_subtilis,NODE_113_length_31307_cov_11.889863,31307,60
41,SPAdes,Bacillus_subtilis,NODE_115_length_29453_cov_11.466698,29453,60
42,SPAdes,Bacillus_subtilis,NODE_118_length_25905_cov_11.820812,25905,60
43,SPAdes,Bacillus_subtilis,NODE_122_length_23242_cov_12.257558,23242,60
44,SPAdes,Bacillus_subtilis,NODE_129_length_19760_cov_11.213804,19760,60
45,SPAdes,Bacillus_subtilis,NODE_133_length_18308_cov_11.598422,18308,60
46,SPAdes,Bacillus_subtilis,NODE_135_length_18160_cov_12.125601,18160,60
47,SPAdes,Bacillus_subtilis,NODE_136_length_16748_cov_11.228179,16748,60
48,SPAdes,Bacillus_subtilis,NODE_139_length_14735_cov_11.639373,14735,60
49,SPAdes,Bacillus_subtilis,NODE_141_length_12848_cov_10.813257,12848,60
50,SPAdes,Bacillus_subtilis,NODE_142_length_12714_cov_11.036891,12714,60
51,SPAdes,Bacillus_subtilis,NODE_143_length_11658_cov_11.702663,11658,60
52,SPAdes,Bacillus_subtilis,NODE_145_length_9867_cov_11.343049,9867,60
53,SPAdes,Bacillus_subtilis,NODE_146_length_8717_cov_11.876010,8717,60
54,SPAdes,Bacillus_subtilis,NODE_147_length_7907_cov_11.882323,7907,60
55,SPAdes,Bacillus_subtilis,NODE_148_length_7849_cov_11.420323,7849,60
56,SPAdes,Bacillus_subtilis,NODE_149_length_7608_cov_11.184960,7608,60
57,SPAdes,Bacillus_subtilis,NODE_152_length_6288_cov_12.670945,6288,60
58,SPAdes,Bacillus_subtilis,NODE_158_length_5624_cov_11.036093,5624,60
59,SPAdes,Bacillus_subtilis,NODE_168_length_3693_cov_11.643211,3693,60
60,SPAdes,Bacillus_subtilis,NODE_170_length_3605_cov_10.358310,3605,60
61,SPAdes,Bacillus_subtilis,NODE_172_length_3239_cov_12.540201,3239,60
62,SPAdes,Bacillus_subtilis,NODE_183_length_2262_cov_11.615768,2262,60
63,SPAdes,Bacillus_subtilis,NODE_188_length_1964_cov_1324.220010,1964,26.910814921229615
64,SPAdes,Bacillus_subtilis,NODE_227_length_1007_cov_22.650210,1007,25.259082158339506
65,SPAdes,Escherichia_coli,NODE_211_length_1224_cov_2.874251,1224,60
66,SPAdes,Escherichia_coli,NODE_212_length_1195_cov_2.701754,1195,60
67,SPAdes,Escherichia_coli,NODE_213_length_1194_cov_2.756804,1194,60
68,SPAdes,Escherichia_coli,NODE_216_length_1114_cov_2.304060,1114,15.417352125178045
69,SPAdes,Escherichia_coli,NODE_217_length_1094_cov_5.022137,1094,60
