,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,metaSPAdes,NODE_1_length_1032766_cov_40.398299,1032766,Bacillus_subtilis,0
1,1,EMS,metaSPAdes,NODE_2_length_917737_cov_54.325214,917737,Listeria_monocytogenes,0
2,2,EMS,metaSPAdes,NODE_3_length_847644_cov_23.838930,847644,Pseudomonas_aeruginosa,0
3,3,EMS,metaSPAdes,NODE_4_length_558274_cov_34.505925,558274,Escherichia_coli,0
4,4,EMS,metaSPAdes,NODE_5_length_542148_cov_23.894581,542148,Pseudomonas_aeruginosa,0
5,5,EMS,metaSPAdes,NODE_6_length_539294_cov_56.796632,539294,Enterococcus_faecalis,0
6,6,EMS,metaSPAdes,NODE_7_length_537812_cov_53.960863,537812,Listeria_monocytogenes,0
7,7,EMS,metaSPAdes,NODE_8_length_465360_cov_23.792059,465360,Pseudomonas_aeruginosa,0
8,8,EMS,metaSPAdes,NODE_9_length_448662_cov_54.029650,448662,Listeria_monocytogenes,0
9,9,EMS,metaSPAdes,NODE_10_length_436158_cov_60.616925,436158,Staphylococcus_aureus,0
10,10,EMS,metaSPAdes,NODE_11_length_427102_cov_60.222819,427102,Staphylococcus_aureus,0
11,11,EMS,metaSPAdes,NODE_12_length_425368_cov_23.894896,425368,Pseudomonas_aeruginosa,0
12,12,EMS,metaSPAdes,NODE_13_length_383667_cov_56.960163,383667,Enterococcus_faecalis,0
13,13,EMS,metaSPAdes,NODE_14_length_366504_cov_34.163925,366504,Salmonella_enterica,0
14,14,EMS,metaSPAdes,NODE_15_length_353911_cov_34.609853,353911,Salmonella_enterica,0
15,15,EMS,metaSPAdes,NODE_16_length_342233_cov_39.904614,342233,Bacillus_subtilis,0
16,16,EMS,metaSPAdes,NODE_17_length_315046_cov_39.900534,315046,Bacillus_subtilis,0
17,17,EMS,metaSPAdes,NODE_18_length_308009_cov_39.877966,308009,Bacillus_subtilis,0
18,18,EMS,metaSPAdes,NODE_19_length_304415_cov_34.105967,304415,Salmonella_enterica,0
19,19,EMS,metaSPAdes,NODE_20_length_303451_cov_24.151363,303451,Pseudomonas_aeruginosa,0
20,20,EMS,metaSPAdes,NODE_21_length_294591_cov_23.582004,294591,Pseudomonas_aeruginosa,0
