,index,Sample,Assembler,Contig,Contig Len,Mapped,#N
0,0,EMS,SKESA,Contig_1_42.0966,9399,Staphylococcus_aureus,0
1,1,EMS,SKESA,Contig_2_57.8099,2976,Lactobacillus_fermentum,0
2,2,EMS,SKESA,Contig_3_59.4558,99044,Lactobacillus_fermentum,0
3,3,EMS,SKESA,Contig_4_23.1348,5406,Escherichia_coli,0
4,4,EMS,SKESA,Contig_6_28.8609,59626,Bacillus_subtilis,0
5,5,EMS,SKESA,Contig_7_24.0806,49726,Salmonella_enterica,0
6,6,EMS,SKESA,Contig_8_16.5325,59688,Pseudomonas_aeruginosa,0
7,7,EMS,SKESA,Contig_10_28.1622,342822,Bacillus_subtilis,0
8,8,EMS,SKESA,Contig_11_29.7494,37694,Bacillus_subtilis,0
9,9,EMS,SKESA,Contig_12_25.3641,16321,Salmonella_enterica,0
10,10,EMS,SKESA,Contig_13_25.6912,7526,Salmonella_enterica,0
11,11,EMS,SKESA,Contig_14_41.4248,28576,Staphylococcus_aureus,0
12,12,EMS,SKESA,Contig_17_41.9239,25762,Staphylococcus_aureus,0
13,13,EMS,SKESA,Contig_19_24.2359,41493,Salmonella_enterica,0
14,14,EMS,SKESA,Contig_20_61.2239,87188,Lactobacillus_fermentum,0
15,15,EMS,SKESA,Contig_21_40.722,39477,Enterococcus_faecalis,0
16,16,EMS,SKESA,Contig_22_289.944,1600,Lactobacillus_fermentum,0
17,17,EMS,SKESA,Contig_23_58.9946,52688,Lactobacillus_fermentum,0
18,18,EMS,SKESA,Contig_24_24.037,26886,Salmonella_enterica,0
19,19,EMS,SKESA,Contig_26_25.2515,31774,Escherichia_coli,0
20,20,EMS,SKESA,Contig_27_32.934,1945,Salmonella_enterica,0
21,21,EMS,SKESA,Contig_28_32.6432,1920,Escherichia_coli,0
22,22,EMS,SKESA,Contig_29_21.7325,2308,Escherichia_coli,0
23,23,EMS,SKESA,Contig_30_24.1914,4779,Escherichia_coli,0
24,24,EMS,SKESA,Contig_32_24.0436,31466,Escherichia_coli,0
25,25,EMS,SKESA,Contig_33_41.3692,34213,Staphylococcus_aureus,0
26,26,EMS,SKESA,Contig_34_25.1415,58245,Salmonella_enterica,0
27,27,EMS,SKESA,Contig_35_20.804,1612,Pseudomonas_aeruginosa,0
28,28,EMS,SKESA,Contig_36_25.1823,17642,Escherichia_coli,0
29,29,EMS,SKESA,Contig_37_62.2122,14397,Lactobacillus_fermentum,0
30,30,EMS,SKESA,Contig_38_61.5988,11776,Lactobacillus_fermentum,0
31,31,EMS,SKESA,Contig_39_27.9204,263164,Bacillus_subtilis,0
32,32,EMS,SKESA,Contig_40_41.463,129500,Staphylococcus_aureus,0
33,33,EMS,SKESA,Contig_41_71.9738,1929,Escherichia_coli,0
34,34,EMS,SKESA,Contig_42_28.3024,137175,Bacillus_subtilis,0
35,35,EMS,SKESA,Contig_43_17.0964,76286,Pseudomonas_aeruginosa,0
36,36,EMS,SKESA,Contig_44_26.1182,27052,Escherichia_coli,0
37,37,EMS,SKESA,Contig_45_60.0477,45957,Lactobacillus_fermentum,0
38,38,EMS,SKESA,Contig_46_63.1405,40300,Lactobacillus_fermentum,0
39,39,EMS,SKESA,Contig_47_16.9263,82658,Pseudomonas_aeruginosa,0
40,40,EMS,SKESA,Contig_50_25.1276,2183,Escherichia_coli,0
41,41,EMS,SKESA,Contig_51_26.8344,2176,Salmonella_enterica,0
42,42,EMS,SKESA,Contig_53_24.745,10608,Salmonella_enterica,0
43,43,EMS,SKESA,Contig_54_24.6062,78703,Salmonella_enterica,0
44,44,EMS,SKESA,Contig_55_25.6211,12675,Salmonella_enterica,0
45,45,EMS,SKESA,Contig_58_16.9146,337494,Pseudomonas_aeruginosa,0
46,46,EMS,SKESA,Contig_59_22.5175,2076,Escherichia_coli,0
47,47,EMS,SKESA,Contig_60_24.4411,51285,Salmonella_enterica,0
48,48,EMS,SKESA,Contig_61_41.7678,15919,Staphylococcus_aureus,0
49,49,EMS,SKESA,Contig_62_42.2045,53152,Staphylococcus_aureus,0
50,50,EMS,SKESA,Contig_63_17.087,5099,Pseudomonas_aeruginosa,0
51,51,EMS,SKESA,Contig_65_45.5655,3327,Staphylococcus_aureus,0
52,52,EMS,SKESA,Contig_66_16.9594,55374,Pseudomonas_aeruginosa,0
53,53,EMS,SKESA,Contig_68_28.0409,395598,Bacillus_subtilis,0
54,54,EMS,SKESA,Contig_69_65.5233,11123,Lactobacillus_fermentum,0
55,55,EMS,SKESA,Contig_75_23.8142,6515,Escherichia_coli,0
56,56,EMS,SKESA,Contig_80_47.002,35042,Staphylococcus_aureus,0
57,57,EMS,SKESA,Contig_81_42.962,31532,Staphylococcus_aureus,0
58,58,EMS,SKESA,Contig_82_24.8642,88609,Salmonella_enterica,0
59,59,EMS,SKESA,Contig_83_39.7707,38592,Enterococcus_faecalis,0
60,60,EMS,SKESA,Contig_85_25.4606,6577,Salmonella_enterica,0
61,61,EMS,SKESA,Contig_86_40.9402,68558,Enterococcus_faecalis,0
62,62,EMS,SKESA,Contig_88_39.6145,2972,Enterococcus_faecalis,0
63,63,EMS,SKESA,Contig_89_30.3066,101786,Salmonella_enterica,0
64,64,EMS,SKESA,Contig_89_30.3066,101786,Enterococcus_faecalis,0
65,65,EMS,SKESA,Contig_90_45.3278,3269,Staphylococcus_aureus,0
66,66,EMS,SKESA,Contig_92_24.0851,12544,Escherichia_coli,0
67,67,EMS,SKESA,Contig_93_16.7891,87871,Pseudomonas_aeruginosa,0
68,68,EMS,SKESA,Contig_94_53.609,1511,Lactobacillus_fermentum,0
69,69,EMS,SKESA,Contig_95_24.0596,173061,Salmonella_enterica,0
70,70,EMS,SKESA,Contig_96_23.7714,37166,Salmonella_enterica,0
71,71,EMS,SKESA,Contig_97_63.0229,6231,Lactobacillus_fermentum,0
72,72,EMS,SKESA,Contig_99_25.7276,3555,Salmonella_enterica,0
73,73,EMS,SKESA,Contig_102_17.3047,33264,Pseudomonas_aeruginosa,0
74,74,EMS,SKESA,Contig_104_51.3951,1440,Staphylococcus_aureus,0
75,75,EMS,SKESA,Contig_107_45.2402,13244,Enterococcus_faecalis,0
76,76,EMS,SKESA,Contig_109_45.2441,16180,Staphylococcus_aureus,0
77,77,EMS,SKESA,Contig_110_25.6151,101851,Escherichia_coli,0
78,78,EMS,SKESA,Contig_111_61.5997,3770,Lactobacillus_fermentum,0
79,79,EMS,SKESA,Contig_112_16.7486,171244,Pseudomonas_aeruginosa,0
80,80,EMS,SKESA,Contig_113_25.0432,3703,Escherichia_coli,0
81,81,EMS,SKESA,Contig_115_27.2811,2773,Pseudomonas_aeruginosa,0
82,82,EMS,SKESA,Contig_116_16.6835,150372,Pseudomonas_aeruginosa,0
83,83,EMS,SKESA,Contig_117_18.9653,1001,Pseudomonas_aeruginosa,0
84,84,EMS,SKESA,Contig_121_16.7778,134962,Pseudomonas_aeruginosa,0
85,85,EMS,SKESA,Contig_122_28.1827,1804,Salmonella_enterica,0
86,86,EMS,SKESA,Contig_123_23.8471,16832,Escherichia_coli,0
87,87,EMS,SKESA,Contig_124_24.5116,16866,Escherichia_coli,0
88,88,EMS,SKESA,Contig_125_16.7663,59909,Pseudomonas_aeruginosa,0
89,89,EMS,SKESA,Contig_127_30.6414,1785,Salmonella_enterica,0
90,90,EMS,SKESA,Contig_128_28.7704,1784,Escherichia_coli,0
91,91,EMS,SKESA,Contig_130_24.3743,134209,Salmonella_enterica,0
92,92,EMS,SKESA,Contig_131_16.296,55141,Pseudomonas_aeruginosa,0
93,93,EMS,SKESA,Contig_132_241.755,1438,Lactobacillus_fermentum,0
94,94,EMS,SKESA,Contig_135_25.9993,56750,Escherichia_coli,0
95,95,EMS,SKESA,Contig_136_60.0277,18864,Lactobacillus_fermentum,0
96,96,EMS,SKESA,Contig_138_16.7183,45756,Pseudomonas_aeruginosa,0
97,97,EMS,SKESA,Contig_139_23.3765,1486,Escherichia_coli,0
98,98,EMS,SKESA,Contig_140_16.7962,61577,Pseudomonas_aeruginosa,0
99,99,EMS,SKESA,Contig_141_29.0689,2835,Salmonella_enterica,0
100,100,EMS,SKESA,Contig_143_407.208,2870,Lactobacillus_fermentum,0
101,101,EMS,SKESA,Contig_144_25.2751,13156,Salmonella_enterica,0
102,102,EMS,SKESA,Contig_145_17.7707,1058,Pseudomonas_aeruginosa,0
103,103,EMS,SKESA,Contig_146_62.0582,13884,Lactobacillus_fermentum,0
104,104,EMS,SKESA,Contig_149_16.7727,118677,Pseudomonas_aeruginosa,0
105,105,EMS,SKESA,Contig_153_24.7917,59874,Escherichia_coli,0
106,106,EMS,SKESA,Contig_154_23.0787,3058,Escherichia_coli,0
