,Sample,Assembler,Reference,Reference Length,Gap Start,Gap End
0,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,209797,210210
1,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,233495,234527
2,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,371760,372866
3,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,642300,642739
4,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,645116,645451
5,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,801632,807046
6,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,1059736,1060809
7,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,1355229,1356352
8,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,1671463,1672580
9,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,1709686,1716593
10,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,1754905,1756037
11,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2019275,2020417
12,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2789726,2791231
13,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2793221,2793864
14,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2809390,2814475
15,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2869828,2880478
16,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,2940259,2955722
17,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3078177,3079318
18,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3163020,3163710
19,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3173689,3174474
20,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3305365,3305678
21,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3387370,3387403
22,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3404258,3409423
23,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3438919,3440053
24,ERR2984773,SPAdes,Bacillus_subtilis,4045677.0,3697272,3702761
25,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,539093,539507
26,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,747290,747318
27,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,971621,971656
28,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1040181,1040796
29,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1087702,1088622
30,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1090134,1092792
31,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1122052,1123413
32,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1362312,1367398
33,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1403624,1404517
34,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1439237,1439732
35,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1577238,1578156
36,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1623509,1623671
37,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1685008,1686442
38,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1717304,1719220
39,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,1805215,1811274
40,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2092347,2092579
41,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2122562,2123395
42,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2163330,2163395
43,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2188171,2189605
44,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2425164,2429812
45,ERR2984773,SPAdes,Enterococcus_faecalis,2845392.0,2449286,2449901
46,ERR2984773,SPAdes,Escherichia_coli_plasmid,110007.0,40521,41140
47,ERR2984773,SPAdes,Escherichia_coli_plasmid,110007.0,69680,69808
48,ERR2984773,SPAdes,Escherichia_coli,4765434.0,14523,14634
49,ERR2984773,SPAdes,Escherichia_coli,4765434.0,16015,16515
50,ERR2984773,SPAdes,Escherichia_coli,4765434.0,28872,29327
51,ERR2984773,SPAdes,Escherichia_coli,4765434.0,308268,308318
52,ERR2984773,SPAdes,Escherichia_coli,4765434.0,342167,342295
53,ERR2984773,SPAdes,Escherichia_coli,4765434.0,358015,358630
54,ERR2984773,SPAdes,Escherichia_coli,4765434.0,455713,455881
55,ERR2984773,SPAdes,Escherichia_coli,4765434.0,459783,461034
